"UTMX","UTMY","name"
NA,4237200,"Hooper Island Bar"
NA,4237300,"Hooper Island Bar"
NA,4237300,"Hooper Island Bar"
NA,4237300,"Hooper Island Bar"
NA,4237400,"Hooper Island Bar"
NA,4237400,"Hooper Island Bar"
NA,4237400,"Hooper Island Bar"
NA,4237500,"Hooper Island Bar"
NA,4237500,"Hooper Island Bar"
NA,4237500,"Hooper Island Bar"
NA,4237600,"Hooper Island Bar"
NA,4237600,"Hooper Island Bar"
NA,4237600,"Hooper Island Bar"
NA,4237700,"Hooper Island Bar"
NA,4237700,"Hooper Island Bar"
NA,4237700,"Hooper Island Bar"
NA,4237800,"Hooper Island Bar"
NA,4237800,"Hooper Island Bar"
NA,4237800,"Hooper Island Bar"
NA,4237900,"Hooper Island Bar"
NA,4237900,"Hooper Island Bar"
NA,4237900,"Hooper Island Bar"
NA,4238000,"Hooper Island Bar"
NA,4238000,"Hooper Island Bar"
NA,4238000,"Hooper Island Bar"
NA,4235700,"Hooper Island Bar"
NA,4235700,"Hooper Island Bar"
NA,4235700,"Hooper Island Bar"
NA,4235800,"Hooper Island Bar"
NA,4235800,"Hooper Island Bar"
NA,4235800,"Hooper Island Bar"
NA,4235900,"Hooper Island Bar"
NA,4235900,"Hooper Island Bar"
NA,4235900,"Hooper Island Bar"
NA,4235900,"Hooper Island Bar"
NA,4236000,"Hooper Island Bar"
NA,4236000,"Hooper Island Bar"
NA,4236000,"Hooper Island Bar"
NA,4236000,"Hooper Island Bar"
NA,4236100,"Hooper Island Bar"
NA,4236100,"Hooper Island Bar"
NA,4236100,"Hooper Island Bar"
NA,4236100,"Hooper Island Bar"
NA,4236200,"Hooper Island Bar"
NA,4236200,"Hooper Island Bar"
NA,4236200,"Hooper Island Bar"
NA,4236200,"Hooper Island Bar"
NA,4236300,"Hooper Island Bar"
NA,4236300,"Hooper Island Bar"
NA,4236300,"Hooper Island Bar"
NA,4236300,"Hooper Island Bar"
NA,4236300,"Hooper Island Bar"
NA,4236400,"Hooper Island Bar"
NA,4236400,"Hooper Island Bar"
NA,4236400,"Hooper Island Bar"
NA,4236400,"Hooper Island Bar"
NA,4236400,"Hooper Island Bar"
NA,4236400,"Hooper Island Bar"
NA,4236500,"Hooper Island Bar"
NA,4236500,"Hooper Island Bar"
NA,4236500,"Hooper Island Bar"
NA,4236500,"Hooper Island Bar"
NA,4236500,"Hooper Island Bar"
NA,4236500,"Hooper Island Bar"
NA,4236500,"Hooper Island Bar"
NA,4236600,"Hooper Island Bar"
NA,4236600,"Hooper Island Bar"
NA,4236600,"Hooper Island Bar"
NA,4236600,"Hooper Island Bar"
NA,4236600,"Hooper Island Bar"
NA,4236600,"Hooper Island Bar"
NA,4236600,"Hooper Island Bar"
NA,4236600,"Hooper Island Bar"
NA,4236700,"Hooper Island Bar"
NA,4236700,"Hooper Island Bar"
NA,4236700,"Hooper Island Bar"
NA,4236700,"Hooper Island Bar"
NA,4236700,"Hooper Island Bar"
NA,4236700,"Hooper Island Bar"
NA,4236700,"Hooper Island Bar"
NA,4236700,"Hooper Island Bar"
NA,4236800,"Hooper Island Bar"
NA,4236800,"Hooper Island Bar"
NA,4236800,"Hooper Island Bar"
NA,4236800,"Hooper Island Bar"
NA,4236800,"Hooper Island Bar"
NA,4236800,"Hooper Island Bar"
NA,4236800,"Hooper Island Bar"
NA,4236800,"Hooper Island Bar"
NA,4236900,"Hooper Island Bar"
NA,4236900,"Hooper Island Bar"
NA,4236900,"Hooper Island Bar"
NA,4236900,"Hooper Island Bar"
NA,4236900,"Hooper Island Bar"
NA,4236900,"Hooper Island Bar"
NA,4236900,"Hooper Island Bar"
NA,4236900,"Hooper Island Bar"
NA,4237000,"Hooper Island Bar"
NA,4237000,"Hooper Island Bar"
NA,4237000,"Hooper Island Bar"
NA,4237000,"Hooper Island Bar"
NA,4237000,"Hooper Island Bar"
NA,4237000,"Hooper Island Bar"
NA,4237000,"Hooper Island Bar"
NA,4237000,"Hooper Island Bar"
NA,4237100,"Hooper Island Bar"
NA,4237100,"Hooper Island Bar"
NA,4237100,"Hooper Island Bar"
NA,4237100,"Hooper Island Bar"
NA,4237100,"Hooper Island Bar"
NA,4237100,"Hooper Island Bar"
NA,4237100,"Hooper Island Bar"
NA,4237200,"Hooper Island Bar"
NA,4237200,"Hooper Island Bar"
NA,4237200,"Hooper Island Bar"
NA,4237200,"Hooper Island Bar"
NA,4237200,"Hooper Island Bar"
NA,4237300,"Hooper Island Bar"
NA,4237300,"Hooper Island Bar"
NA,4237300,"Hooper Island Bar"
NA,4237300,"Hooper Island Bar"
NA,4237400,"Hooper Island Bar"
NA,4237400,"Hooper Island Bar"
NA,4237400,"Hooper Island Bar"
NA,4237500,"Hooper Island Bar"
NA,4237500,"Hooper Island Bar"
NA,4237500,"Hooper Island Bar"
NA,4237600,"Hooper Island Bar"
NA,4237600,"Hooper Island Bar"
NA,4237600,"Hooper Island Bar"
NA,4237700,"Hooper Island Bar"
NA,4237700,"Hooper Island Bar"
NA,4237700,"Hooper Island Bar"
NA,4237800,"Hooper Island Bar"
NA,4237800,"Hooper Island Bar"
NA,4237800,"Hooper Island Bar"
NA,4237900,"Hooper Island Bar"
NA,4237900,"Hooper Island Bar"
NA,4237900,"Hooper Island Bar"
NA,4238000,"Hooper Island Bar"
NA,4238000,"Hooper Island Bar"
NA,4238000,"Hooper Island Bar"
NA,4238100,"Hooper Island Bar"
NA,4238100,"Hooper Island Bar"
NA,4238100,"Hooper Island Bar"
NA,4235600,"Hooper Island Bar"
NA,4235600,"Hooper Island Bar"
NA,4235600,"Hooper Island Bar"
NA,4235700,"Hooper Island Bar"
NA,4235700,"Hooper Island Bar"
NA,4235700,"Hooper Island Bar"
NA,4235700,"Hooper Island Bar"
NA,4235800,"Hooper Island Bar"
NA,4235800,"Hooper Island Bar"
NA,4235800,"Hooper Island Bar"
NA,4235800,"Hooper Island Bar"
NA,4235900,"Hooper Island Bar"
NA,4235900,"Hooper Island Bar"
NA,4235900,"Hooper Island Bar"
NA,4235900,"Hooper Island Bar"
NA,4236000,"Hooper Island Bar"
NA,4236000,"Hooper Island Bar"
NA,4236000,"Hooper Island Bar"
NA,4236000,"Hooper Island Bar"
NA,4236100,"Hooper Island Bar"
NA,4236100,"Hooper Island Bar"
NA,4236100,"Hooper Island Bar"
NA,4236100,"Hooper Island Bar"
NA,4236100,"Hooper Island Bar"
NA,4236200,"Hooper Island Bar"
NA,4236200,"Hooper Island Bar"
NA,4236200,"Hooper Island Bar"
NA,4236200,"Hooper Island Bar"
NA,4236200,"Hooper Island Bar"
NA,4236200,"Hooper Island Bar"
NA,4236200,"Hooper Island Bar"
NA,4236300,"Hooper Island Bar"
NA,4236300,"Hooper Island Bar"
NA,4236300,"Hooper Island Bar"
NA,4236300,"Hooper Island Bar"
NA,4236300,"Hooper Island Bar"
NA,4236300,"Hooper Island Bar"
NA,4236300,"Hooper Island Bar"
NA,4236300,"Hooper Island Bar"
NA,4236400,"Hooper Island Bar"
NA,4236400,"Hooper Island Bar"
NA,4236400,"Hooper Island Bar"
NA,4236400,"Hooper Island Bar"
NA,4236400,"Hooper Island Bar"
NA,4236400,"Hooper Island Bar"
NA,4236400,"Hooper Island Bar"
NA,4236400,"Hooper Island Bar"
NA,4236400,"Hooper Island Bar"
NA,4236500,"Hooper Island Bar"
NA,4236500,"Hooper Island Bar"
NA,4236500,"Hooper Island Bar"
NA,4236500,"Hooper Island Bar"
NA,4236500,"Hooper Island Bar"
NA,4236500,"Hooper Island Bar"
NA,4236500,"Hooper Island Bar"
NA,4236500,"Hooper Island Bar"
NA,4236500,"Hooper Island Bar"
NA,4236500,"Hooper Island Bar"
NA,4236600,"Hooper Island Bar"
NA,4236600,"Hooper Island Bar"
NA,4236600,"Hooper Island Bar"
NA,4236600,"Hooper Island Bar"
NA,4236600,"Hooper Island Bar"
NA,4236600,"Hooper Island Bar"
NA,4236600,"Hooper Island Bar"
NA,4236600,"Hooper Island Bar"
NA,4236600,"Hooper Island Bar"
NA,4236600,"Hooper Island Bar"
NA,4236700,"Hooper Island Bar"
NA,4236700,"Hooper Island Bar"
NA,4236700,"Hooper Island Bar"
NA,4236700,"Hooper Island Bar"
NA,4236700,"Hooper Island Bar"
NA,4236700,"Hooper Island Bar"
NA,4236700,"Hooper Island Bar"
NA,4236700,"Hooper Island Bar"
NA,4236700,"Hooper Island Bar"
NA,4236700,"Hooper Island Bar"
NA,4237400,"Hooper Island Bar"
NA,4237400,"Hooper Island Bar"
NA,4237400,"Hooper Island Bar"
NA,4237400,"Hooper Island Bar"
NA,4237400,"Hooper Island Bar"
NA,4237400,"Hooper Island Bar"
NA,4237400,"Hooper Island Bar"
NA,4237400,"Hooper Island Bar"
NA,4237500,"Hooper Island Bar"
NA,4237500,"Hooper Island Bar"
NA,4237500,"Hooper Island Bar"
NA,4237500,"Hooper Island Bar"
NA,4237500,"Hooper Island Bar"
NA,4237500,"Hooper Island Bar"
NA,4237600,"Hooper Island Bar"
NA,4237600,"Hooper Island Bar"
NA,4237600,"Hooper Island Bar"
NA,4237600,"Hooper Island Bar"
NA,4237700,"Hooper Island Bar"
NA,4237700,"Hooper Island Bar"
NA,4237700,"Hooper Island Bar"
NA,4237800,"Hooper Island Bar"
NA,4237800,"Hooper Island Bar"
NA,4237800,"Hooper Island Bar"
NA,4237900,"Hooper Island Bar"
NA,4237900,"Hooper Island Bar"
NA,4237900,"Hooper Island Bar"
NA,4238000,"Hooper Island Bar"
NA,4238000,"Hooper Island Bar"
NA,4238000,"Hooper Island Bar"
NA,4238100,"Hooper Island Bar"
NA,4238100,"Hooper Island Bar"
NA,4238100,"Hooper Island Bar"
NA,4238200,"Hooper Island Bar"
NA,4238200,"Hooper Island Bar"
NA,4238200,"Hooper Island Bar"
NA,4235400,"Hooper Island Bar"
NA,4235400,"Hooper Island Bar"
NA,4235400,"Hooper Island Bar"
NA,4235500,"Hooper Island Bar"
NA,4235500,"Hooper Island Bar"
NA,4235500,"Hooper Island Bar"
NA,4235600,"Hooper Island Bar"
NA,4235600,"Hooper Island Bar"
NA,4235600,"Hooper Island Bar"
NA,4235600,"Hooper Island Bar"
NA,4235700,"Hooper Island Bar"
NA,4235700,"Hooper Island Bar"
NA,4235700,"Hooper Island Bar"
NA,4235700,"Hooper Island Bar"
NA,4235800,"Hooper Island Bar"
NA,4235800,"Hooper Island Bar"
NA,4235800,"Hooper Island Bar"
NA,4235800,"Hooper Island Bar"
NA,4235900,"Hooper Island Bar"
NA,4235900,"Hooper Island Bar"
NA,4235900,"Hooper Island Bar"
NA,4235900,"Hooper Island Bar"
NA,4236000,"Hooper Island Bar"
NA,4236000,"Hooper Island Bar"
NA,4236000,"Hooper Island Bar"
NA,4236000,"Hooper Island Bar"
NA,4236000,"Hooper Island Bar"
NA,4236000,"Hooper Island Bar"
NA,4236100,"Hooper Island Bar"
NA,4236100,"Hooper Island Bar"
NA,4236100,"Hooper Island Bar"
NA,4236100,"Hooper Island Bar"
NA,4236100,"Hooper Island Bar"
NA,4236100,"Hooper Island Bar"
NA,4236100,"Hooper Island Bar"
NA,4236200,"Hooper Island Bar"
NA,4236200,"Hooper Island Bar"
NA,4236200,"Hooper Island Bar"
NA,4236200,"Hooper Island Bar"
NA,4236200,"Hooper Island Bar"
NA,4236200,"Hooper Island Bar"
NA,4236200,"Hooper Island Bar"
NA,4236200,"Hooper Island Bar"
NA,4236200,"Hooper Island Bar"
NA,4236300,"Hooper Island Bar"
NA,4236300,"Hooper Island Bar"
NA,4236300,"Hooper Island Bar"
NA,4236300,"Hooper Island Bar"
NA,4236300,"Hooper Island Bar"
NA,4236300,"Hooper Island Bar"
NA,4236300,"Hooper Island Bar"
NA,4236300,"Hooper Island Bar"
NA,4236300,"Hooper Island Bar"
NA,4236300,"Hooper Island Bar"
NA,4237600,"Hooper Island Bar"
NA,4237600,"Hooper Island Bar"
NA,4237600,"Hooper Island Bar"
NA,4237600,"Hooper Island Bar"
NA,4237600,"Hooper Island Bar"
NA,4237600,"Hooper Island Bar"
NA,4237600,"Hooper Island Bar"
NA,4237700,"Hooper Island Bar"
NA,4237700,"Hooper Island Bar"
NA,4237700,"Hooper Island Bar"
NA,4237700,"Hooper Island Bar"
NA,4237700,"Hooper Island Bar"
NA,4237800,"Hooper Island Bar"
NA,4237800,"Hooper Island Bar"
NA,4237800,"Hooper Island Bar"
NA,4237800,"Hooper Island Bar"
NA,4237900,"Hooper Island Bar"
NA,4237900,"Hooper Island Bar"
NA,4237900,"Hooper Island Bar"
NA,4238000,"Hooper Island Bar"
NA,4238000,"Hooper Island Bar"
NA,4238000,"Hooper Island Bar"
NA,4238100,"Hooper Island Bar"
NA,4238100,"Hooper Island Bar"
NA,4238100,"Hooper Island Bar"
NA,4238200,"Hooper Island Bar"
NA,4238200,"Hooper Island Bar"
NA,4238200,"Hooper Island Bar"
NA,4238300,"Hooper Island Bar"
NA,4238300,"Hooper Island Bar"
NA,4235300,"Hooper Island Bar"
NA,4235300,"Hooper Island Bar"
NA,4235300,"Hooper Island Bar"
NA,4235400,"Hooper Island Bar"
NA,4235400,"Hooper Island Bar"
NA,4235400,"Hooper Island Bar"
NA,4235500,"Hooper Island Bar"
NA,4235500,"Hooper Island Bar"
NA,4235500,"Hooper Island Bar"
NA,4235600,"Hooper Island Bar"
NA,4235600,"Hooper Island Bar"
NA,4235600,"Hooper Island Bar"
NA,4235600,"Hooper Island Bar"
NA,4235700,"Hooper Island Bar"
NA,4235700,"Hooper Island Bar"
NA,4235700,"Hooper Island Bar"
NA,4235700,"Hooper Island Bar"
NA,4235800,"Hooper Island Bar"
NA,4235800,"Hooper Island Bar"
NA,4235800,"Hooper Island Bar"
NA,4235800,"Hooper Island Bar"
NA,4235900,"Hooper Island Bar"
NA,4235900,"Hooper Island Bar"
NA,4235900,"Hooper Island Bar"
NA,4235900,"Hooper Island Bar"
NA,4235900,"Hooper Island Bar"
NA,4235900,"Hooper Island Bar"
NA,4236000,"Hooper Island Bar"
NA,4236000,"Hooper Island Bar"
NA,4236000,"Hooper Island Bar"
NA,4236000,"Hooper Island Bar"
NA,4236000,"Hooper Island Bar"
NA,4236000,"Hooper Island Bar"
NA,4236000,"Hooper Island Bar"
NA,4236000,"Hooper Island Bar"
NA,4236100,"Hooper Island Bar"
NA,4236100,"Hooper Island Bar"
NA,4236100,"Hooper Island Bar"
NA,4236100,"Hooper Island Bar"
NA,4236100,"Hooper Island Bar"
NA,4236100,"Hooper Island Bar"
NA,4236100,"Hooper Island Bar"
NA,4236100,"Hooper Island Bar"
NA,4236100,"Hooper Island Bar"
NA,4237700,"Hooper Island Bar"
NA,4237700,"Hooper Island Bar"
NA,4237700,"Hooper Island Bar"
NA,4237700,"Hooper Island Bar"
NA,4237700,"Hooper Island Bar"
NA,4237700,"Hooper Island Bar"
NA,4237700,"Hooper Island Bar"
NA,4237700,"Hooper Island Bar"
NA,4237800,"Hooper Island Bar"
NA,4237800,"Hooper Island Bar"
NA,4237800,"Hooper Island Bar"
NA,4237800,"Hooper Island Bar"
NA,4237800,"Hooper Island Bar"
NA,4237800,"Hooper Island Bar"
NA,4237900,"Hooper Island Bar"
NA,4237900,"Hooper Island Bar"
NA,4237900,"Hooper Island Bar"
NA,4237900,"Hooper Island Bar"
NA,4237900,"Hooper Island Bar"
NA,4238000,"Hooper Island Bar"
NA,4238000,"Hooper Island Bar"
NA,4238000,"Hooper Island Bar"
NA,4238000,"Hooper Island Bar"
NA,4238100,"Hooper Island Bar"
NA,4238100,"Hooper Island Bar"
NA,4238100,"Hooper Island Bar"
NA,4238200,"Hooper Island Bar"
NA,4238200,"Hooper Island Bar"
NA,4238200,"Hooper Island Bar"
NA,4238300,"Hooper Island Bar"
NA,4238300,"Hooper Island Bar"
NA,4235200,"Hooper Island Bar"
NA,4235200,"Hooper Island Bar"
NA,4235200,"Hooper Island Bar"
NA,4235300,"Hooper Island Bar"
NA,4235300,"Hooper Island Bar"
NA,4235300,"Hooper Island Bar"
NA,4235300,"Hooper Island Bar"
NA,4235400,"Hooper Island Bar"
NA,4235400,"Hooper Island Bar"
NA,4235400,"Hooper Island Bar"
NA,4235500,"Hooper Island Bar"
NA,4235500,"Hooper Island Bar"
NA,4235500,"Hooper Island Bar"
NA,4235600,"Hooper Island Bar"
NA,4235600,"Hooper Island Bar"
NA,4235600,"Hooper Island Bar"
NA,4235600,"Hooper Island Bar"
NA,4235700,"Hooper Island Bar"
NA,4235700,"Hooper Island Bar"
NA,4235700,"Hooper Island Bar"
NA,4235700,"Hooper Island Bar"
NA,4235800,"Hooper Island Bar"
NA,4235800,"Hooper Island Bar"
NA,4235800,"Hooper Island Bar"
NA,4235800,"Hooper Island Bar"
NA,4235800,"Hooper Island Bar"
NA,4235800,"Hooper Island Bar"
NA,4235900,"Hooper Island Bar"
NA,4235900,"Hooper Island Bar"
NA,4235900,"Hooper Island Bar"
NA,4235900,"Hooper Island Bar"
NA,4235900,"Hooper Island Bar"
NA,4235900,"Hooper Island Bar"
NA,4235900,"Hooper Island Bar"
NA,4235900,"Hooper Island Bar"
NA,4236000,"Hooper Island Bar"
NA,4236000,"Hooper Island Bar"
NA,4236000,"Hooper Island Bar"
NA,4236000,"Hooper Island Bar"
NA,4236000,"Hooper Island Bar"
NA,4236000,"Hooper Island Bar"
NA,4236000,"Hooper Island Bar"
NA,4236000,"Hooper Island Bar"
NA,4236000,"Hooper Island Bar"
NA,4236100,"Hooper Island Bar"
NA,4236100,"Hooper Island Bar"
NA,4236100,"Hooper Island Bar"
NA,4236100,"Hooper Island Bar"
NA,4236100,"Hooper Island Bar"
NA,4236100,"Hooper Island Bar"
NA,4236100,"Hooper Island Bar"
NA,4236100,"Hooper Island Bar"
NA,4236100,"Hooper Island Bar"
NA,4237900,"Hooper Island Bar"
NA,4237900,"Hooper Island Bar"
NA,4237900,"Hooper Island Bar"
NA,4237900,"Hooper Island Bar"
NA,4237900,"Hooper Island Bar"
NA,4237900,"Hooper Island Bar"
NA,4237900,"Hooper Island Bar"
NA,4237900,"Hooper Island Bar"
NA,4238000,"Hooper Island Bar"
NA,4238000,"Hooper Island Bar"
NA,4238000,"Hooper Island Bar"
NA,4238000,"Hooper Island Bar"
NA,4238000,"Hooper Island Bar"
NA,4238000,"Hooper Island Bar"
NA,4238000,"Hooper Island Bar"
NA,4238100,"Hooper Island Bar"
NA,4238100,"Hooper Island Bar"
NA,4238100,"Hooper Island Bar"
NA,4238100,"Hooper Island Bar"
NA,4238100,"Hooper Island Bar"
NA,4238200,"Hooper Island Bar"
NA,4238200,"Hooper Island Bar"
NA,4238200,"Hooper Island Bar"
NA,4238200,"Hooper Island Bar"
NA,4238200,"Hooper Island Bar"
NA,4238300,"Hooper Island Bar"
NA,4238300,"Hooper Island Bar"
NA,4238300,"Hooper Island Bar"
NA,4235100,"Hooper Island Bar"
NA,4235100,"Hooper Island Bar"
NA,4235100,"Hooper Island Bar"
NA,4235200,"Hooper Island Bar"
NA,4235200,"Hooper Island Bar"
NA,4235200,"Hooper Island Bar"
NA,4235300,"Hooper Island Bar"
NA,4235300,"Hooper Island Bar"
NA,4235300,"Hooper Island Bar"
NA,4235400,"Hooper Island Bar"
NA,4235400,"Hooper Island Bar"
NA,4235400,"Hooper Island Bar"
NA,4235500,"Hooper Island Bar"
NA,4235500,"Hooper Island Bar"
NA,4235500,"Hooper Island Bar"
NA,4235500,"Hooper Island Bar"
NA,4235600,"Hooper Island Bar"
NA,4235600,"Hooper Island Bar"
NA,4235600,"Hooper Island Bar"
NA,4235600,"Hooper Island Bar"
NA,4235700,"Hooper Island Bar"
NA,4235700,"Hooper Island Bar"
NA,4235700,"Hooper Island Bar"
NA,4235700,"Hooper Island Bar"
NA,4235700,"Hooper Island Bar"
NA,4235800,"Hooper Island Bar"
NA,4235800,"Hooper Island Bar"
NA,4235800,"Hooper Island Bar"
NA,4235800,"Hooper Island Bar"
NA,4235800,"Hooper Island Bar"
NA,4235800,"Hooper Island Bar"
NA,4235800,"Hooper Island Bar"
NA,4235900,"Hooper Island Bar"
NA,4235900,"Hooper Island Bar"
NA,4235900,"Hooper Island Bar"
NA,4235900,"Hooper Island Bar"
NA,4235900,"Hooper Island Bar"
NA,4235900,"Hooper Island Bar"
NA,4235900,"Hooper Island Bar"
NA,4235900,"Hooper Island Bar"
NA,4236000,"Hooper Island Bar"
NA,4236000,"Hooper Island Bar"
NA,4236000,"Hooper Island Bar"
NA,4236000,"Hooper Island Bar"
NA,4236000,"Hooper Island Bar"
NA,4236000,"Hooper Island Bar"
NA,4236000,"Hooper Island Bar"
NA,4236000,"Hooper Island Bar"
NA,4238100,"Hooper Island Bar"
NA,4238100,"Hooper Island Bar"
NA,4238100,"Hooper Island Bar"
NA,4238100,"Hooper Island Bar"
NA,4238100,"Hooper Island Bar"
NA,4238100,"Hooper Island Bar"
NA,4238100,"Hooper Island Bar"
NA,4238100,"Hooper Island Bar"
NA,4238100,"Hooper Island Bar"
NA,4238100,"Hooper Island Bar"
NA,4238200,"Hooper Island Bar"
NA,4238200,"Hooper Island Bar"
NA,4238200,"Hooper Island Bar"
NA,4238200,"Hooper Island Bar"
NA,4238200,"Hooper Island Bar"
NA,4238200,"Hooper Island Bar"
NA,4238200,"Hooper Island Bar"
NA,4238200,"Hooper Island Bar"
NA,4238300,"Hooper Island Bar"
NA,4238300,"Hooper Island Bar"
NA,4238300,"Hooper Island Bar"
NA,4238300,"Hooper Island Bar"
NA,4238300,"Hooper Island Bar"
NA,4235000,"Hooper Island Bar"
NA,4235000,"Hooper Island Bar"
NA,4235000,"Hooper Island Bar"
NA,4235100,"Hooper Island Bar"
NA,4235100,"Hooper Island Bar"
NA,4235100,"Hooper Island Bar"
NA,4235200,"Hooper Island Bar"
NA,4235200,"Hooper Island Bar"
NA,4235200,"Hooper Island Bar"
NA,4235300,"Hooper Island Bar"
NA,4235300,"Hooper Island Bar"
NA,4235300,"Hooper Island Bar"
NA,4235400,"Hooper Island Bar"
NA,4235400,"Hooper Island Bar"
NA,4235400,"Hooper Island Bar"
NA,4235500,"Hooper Island Bar"
NA,4235500,"Hooper Island Bar"
NA,4235500,"Hooper Island Bar"
NA,4235500,"Hooper Island Bar"
NA,4235600,"Hooper Island Bar"
NA,4235600,"Hooper Island Bar"
NA,4235600,"Hooper Island Bar"
NA,4235600,"Hooper Island Bar"
NA,4235700,"Hooper Island Bar"
NA,4235700,"Hooper Island Bar"
NA,4235700,"Hooper Island Bar"
NA,4235700,"Hooper Island Bar"
NA,4235700,"Hooper Island Bar"
NA,4235700,"Hooper Island Bar"
NA,4235700,"Hooper Island Bar"
NA,4235800,"Hooper Island Bar"
NA,4235800,"Hooper Island Bar"
NA,4235800,"Hooper Island Bar"
NA,4235800,"Hooper Island Bar"
NA,4235800,"Hooper Island Bar"
NA,4235800,"Hooper Island Bar"
NA,4235800,"Hooper Island Bar"
NA,4235800,"Hooper Island Bar"
NA,4235900,"Hooper Island Bar"
NA,4235900,"Hooper Island Bar"
NA,4235900,"Hooper Island Bar"
NA,4235900,"Hooper Island Bar"
NA,4235900,"Hooper Island Bar"
NA,4235900,"Hooper Island Bar"
NA,4235900,"Hooper Island Bar"
NA,4235900,"Hooper Island Bar"
NA,4234900,"Hooper Island Bar"
NA,4234900,"Hooper Island Bar"
NA,4234900,"Hooper Island Bar"
NA,4235000,"Hooper Island Bar"
NA,4235000,"Hooper Island Bar"
NA,4235000,"Hooper Island Bar"
NA,4235100,"Hooper Island Bar"
NA,4235100,"Hooper Island Bar"
NA,4235100,"Hooper Island Bar"
NA,4235100,"Hooper Island Bar"
NA,4235200,"Hooper Island Bar"
NA,4235200,"Hooper Island Bar"
NA,4235200,"Hooper Island Bar"
NA,4235200,"Hooper Island Bar"
NA,4235300,"Hooper Island Bar"
NA,4235300,"Hooper Island Bar"
NA,4235300,"Hooper Island Bar"
NA,4235300,"Hooper Island Bar"
NA,4235400,"Hooper Island Bar"
NA,4235400,"Hooper Island Bar"
NA,4235400,"Hooper Island Bar"
NA,4235400,"Hooper Island Bar"
NA,4235500,"Hooper Island Bar"
NA,4235500,"Hooper Island Bar"
NA,4235500,"Hooper Island Bar"
NA,4235500,"Hooper Island Bar"
NA,4235600,"Hooper Island Bar"
NA,4235600,"Hooper Island Bar"
NA,4235600,"Hooper Island Bar"
NA,4235600,"Hooper Island Bar"
NA,4235600,"Hooper Island Bar"
NA,4235600,"Hooper Island Bar"
NA,4235700,"Hooper Island Bar"
NA,4235700,"Hooper Island Bar"
NA,4235700,"Hooper Island Bar"
NA,4235700,"Hooper Island Bar"
NA,4235700,"Hooper Island Bar"
NA,4235700,"Hooper Island Bar"
NA,4235700,"Hooper Island Bar"
NA,4235700,"Hooper Island Bar"
NA,4235800,"Hooper Island Bar"
NA,4235800,"Hooper Island Bar"
NA,4235800,"Hooper Island Bar"
NA,4235800,"Hooper Island Bar"
NA,4235800,"Hooper Island Bar"
NA,4235800,"Hooper Island Bar"
NA,4235800,"Hooper Island Bar"
NA,4235800,"Hooper Island Bar"
NA,4235900,"Hooper Island Bar"
NA,4235900,"Hooper Island Bar"
NA,4235900,"Hooper Island Bar"
NA,4235900,"Hooper Island Bar"
NA,4235900,"Hooper Island Bar"
NA,4235900,"Hooper Island Bar"
NA,4235900,"Hooper Island Bar"
NA,4235900,"Hooper Island Bar"
NA,4235900,"Hooper Island Bar"
NA,4234700,"Hooper Island Bar"
NA,4234700,"Hooper Island Bar"
NA,4234800,"Hooper Island Bar"
NA,4234800,"Hooper Island Bar"
NA,4234900,"Hooper Island Bar"
NA,4234900,"Hooper Island Bar"
NA,4234900,"Hooper Island Bar"
NA,4235000,"Hooper Island Bar"
NA,4235000,"Hooper Island Bar"
NA,4235000,"Hooper Island Bar"
NA,4235100,"Hooper Island Bar"
NA,4235100,"Hooper Island Bar"
NA,4235100,"Hooper Island Bar"
NA,4235200,"Hooper Island Bar"
NA,4235200,"Hooper Island Bar"
NA,4235200,"Hooper Island Bar"
NA,4235300,"Hooper Island Bar"
NA,4235300,"Hooper Island Bar"
NA,4235300,"Hooper Island Bar"
NA,4235300,"Hooper Island Bar"
NA,4235400,"Hooper Island Bar"
NA,4235400,"Hooper Island Bar"
NA,4235400,"Hooper Island Bar"
NA,4235500,"Hooper Island Bar"
NA,4235500,"Hooper Island Bar"
NA,4235500,"Hooper Island Bar"
NA,4235500,"Hooper Island Bar"
NA,4235500,"Hooper Island Bar"
NA,4235600,"Hooper Island Bar"
NA,4235600,"Hooper Island Bar"
NA,4235600,"Hooper Island Bar"
NA,4235600,"Hooper Island Bar"
NA,4235600,"Hooper Island Bar"
NA,4235600,"Hooper Island Bar"
NA,4235600,"Hooper Island Bar"
NA,4235700,"Hooper Island Bar"
NA,4235700,"Hooper Island Bar"
NA,4235700,"Hooper Island Bar"
NA,4235700,"Hooper Island Bar"
NA,4235700,"Hooper Island Bar"
NA,4235700,"Hooper Island Bar"
NA,4235700,"Hooper Island Bar"
NA,4235700,"Hooper Island Bar"
NA,4235700,"Hooper Island Bar"
NA,4235800,"Hooper Island Bar"
NA,4235800,"Hooper Island Bar"
NA,4235800,"Hooper Island Bar"
NA,4235800,"Hooper Island Bar"
NA,4235800,"Hooper Island Bar"
NA,4235800,"Hooper Island Bar"
NA,4235800,"Hooper Island Bar"
NA,4235800,"Hooper Island Bar"
NA,4234700,"Hooper Island Bar"
NA,4234700,"Hooper Island Bar"
NA,4234800,"Hooper Island Bar"
NA,4234800,"Hooper Island Bar"
NA,4234900,"Hooper Island Bar"
NA,4234900,"Hooper Island Bar"
NA,4234900,"Hooper Island Bar"
NA,4235000,"Hooper Island Bar"
NA,4235000,"Hooper Island Bar"
NA,4235000,"Hooper Island Bar"
NA,4235000,"Hooper Island Bar"
