UTMX,UTMY,Segment,Sdepth,volume_m,DO,Wtemp,uniqueID,Sdepthm,habitat,color,keep,milesX,milesY
375000,4272000,CB4MH,21.32546,1e+06,7.26,62.9,375000 4272000,6.5,Suitable,dodgerblue,YES,233.014125,128.496912
375000,4272000,CB4MH,8.2021,1e+06,9.41,65.1,375000 4272000,2.5,Suitable,dodgerblue,YES,233.014125,128.496912
375000,4272000,CB4MH,19.68504,1e+06,7.88,63.8,375000 4272000,6,Suitable,dodgerblue,YES,233.014125,128.496912
375000,4272000,CB4MH,32.8084,1e+06,3.43,56.4,375000 4272000,10,Tolerable,yellow,YES,233.014125,128.496912
375000,4272000,CB4MH,29.52756,1e+06,3.87,57.8,375000 4272000,9,Tolerable,yellow,YES,233.014125,128.496912
375000,4272000,CB4MH,0,1e+06,9.5,65,375000 4272000,0,Suitable,dodgerblue,YES,233.014125,128.496912
375000,4272000,CB4MH,3.28084,1e+06,9.48,64.9,375000 4272000,1,Suitable,dodgerblue,YES,233.014125,128.496912
375000,4272000,CB4MH,1.64042,1e+06,9.47,65,375000 4272000,0.5,Suitable,dodgerblue,YES,233.014125,128.496912
375000,4272000,CB4MH,6.56168,1e+06,9.44,64.9,375000 4272000,2,Suitable,dodgerblue,YES,233.014125,128.496912
375000,4273000,CB4MH,22.96588,1e+06,6.53,61.7,375000 4273000,7,Suitable,dodgerblue,YES,233.014125,129.118283
375000,4273000,CB4MH,26.24672,1e+06,5.47,60,375000 4273000,8,Suitable,dodgerblue,YES,233.014125,129.118283
375000,4273000,CB4MH,24.6063,1e+06,6.03,60.9,375000 4273000,7.5,Suitable,dodgerblue,YES,233.014125,129.118283
375000,4273000,CB4MH,19.68504,1e+06,7.68,63.5,375000 4273000,6,Suitable,dodgerblue,YES,233.014125,129.118283
375000,4273000,CB4MH,14.76378,1e+06,8.79,65.7,375000 4273000,4.5,Suitable,dodgerblue,YES,233.014125,129.118283
375000,4273000,CB4MH,0,1e+06,9.53,65.3,375000 4273000,0,Suitable,dodgerblue,YES,233.014125,129.118283
375000,4273000,CB4MH,21.32546,1e+06,7.08,62.5,375000 4273000,6.5,Suitable,dodgerblue,YES,233.014125,129.118283
375000,4273000,CB4MH,11.48294,1e+06,9.07,65.8,375000 4273000,3.5,Suitable,dodgerblue,YES,233.014125,129.118283
375000,4273000,CB4MH,13.12336,1e+06,8.88,66,375000 4273000,4,Suitable,dodgerblue,YES,233.014125,129.118283
375000,4273000,CB4MH,1.64042,1e+06,9.5,65.3,375000 4273000,0.5,Suitable,dodgerblue,YES,233.014125,129.118283
375000,4273000,CB4MH,8.2021,1e+06,9.42,65.3,375000 4273000,2.5,Suitable,dodgerblue,YES,233.014125,129.118283
375000,4273000,CB4MH,4.92126,1e+06,9.52,65.3,375000 4273000,1.5,Suitable,dodgerblue,YES,233.014125,129.118283
375000,4273000,CB4MH,27.88714,1e+06,4.69,58.8,375000 4273000,8.5,Suitable,dodgerblue,YES,233.014125,129.118283
375000,4273000,CB4MH,3.28084,1e+06,9.52,65.3,375000 4273000,1,Suitable,dodgerblue,YES,233.014125,129.118283
