"Station","Date","Sdepth","Wtemp","Ph","DO","Spcond","Salinity","Cruise","SECCHI","tempF"
"CB5.1",2025-07-23,18,80.6,7.3,0.1,29100,17.9,NA,NA,80.6
"CB5.1",2025-07-23,19,80.6,7.3,0.1,29800,18.4,NA,NA,80.6
"CB5.1",2025-07-23,20,80.6,7.3,0.1,29800,18.4,NA,NA,80.6
"CB5.1",2025-07-23,21,80.6,7.4,0.1,30200,18.7,NA,NA,80.6
"CB5.1",2025-07-23,22,80.6,7.4,0.1,31000,19.2,NA,NA,80.6
"CB5.1",2025-07-23,23,80.6,7.4,0.1,31200,19.3,NA,NA,80.6
"CB5.1",2025-07-23,25,80.6,7.4,0.1,31400,19.5,NA,NA,80.6
"CB5.1",2025-07-23,27,80.6,7.4,0.1,31500,19.5,NA,NA,80.6
"CB5.1",2025-07-23,29,80.6,7.4,0.1,31500,19.6,NA,NA,80.6
"CB5.1",2025-07-23,31,80.42,7.4,0.1,31600,19.6,NA,NA,80.42
"CB5.1",2025-07-23,32,80.42,7.4,0.1,31700,19.7,NA,NA,80.42
"CB4.4",2025-07-21,0.5,83.66,8.1,6.2,18000,10.6,NA,"1.5",83.66
"CB4.4",2025-07-21,1,83.66,8.1,6.2,18000,10.6,NA,NA,83.66
"CB4.4",2025-07-21,2,83.66,8.1,6.2,18000,10.6,NA,NA,83.66
"CB4.4",2025-07-21,3,83.66,8.1,6.2,18000,10.6,NA,NA,83.66
"CB4.4",2025-07-21,4,83.66,8,6.1,18000,10.6,NA,NA,83.66
"CB4.4",2025-07-21,5,83.66,8,6.1,18000,10.6,NA,NA,83.66
"CB4.4",2025-07-21,6,83.66,8,6,18100,10.6,NA,NA,83.66
"CB4.4",2025-07-21,7,83.66,8,6,18100,10.6,NA,NA,83.66
"CB4.4",2025-07-21,8,83.48,8,5.6,18100,10.7,NA,NA,83.48
"CB4.4",2025-07-21,9,82.76,7.6,3.8,18500,10.9,NA,NA,82.76
"CB4.4",2025-07-21,10,80.6,7.4,1.5,21600,12.9,NA,NA,80.6
"CB4.4",2025-07-21,11,80.24,7.3,1.1,23100,13.9,NA,NA,80.24
"CB4.4",2025-07-21,12,78.98,7.3,0.4,25200,15.3,NA,NA,78.98
"CB4.4",2025-07-21,13,78.98,7.3,0.4,25700,15.6,NA,NA,78.98
"CB4.4",2025-07-21,14,78.98,7.3,0.3,26000,15.9,NA,NA,78.98
"CB4.4",2025-07-21,15,78.62,7.3,0.2,26500,16.2,NA,NA,78.62
"CB4.4",2025-07-21,16,77.9,7.3,0.1,28500,17.6,NA,NA,77.9
"CB4.4",2025-07-21,17,77.54,7.3,0.1,28600,17.6,NA,NA,77.54
"CB4.4",2025-07-21,18,77.72,7.3,0.1,29100,18,NA,NA,77.72
"CB4.4",2025-07-21,19,77.72,7.3,0.1,29000,17.9,NA,NA,77.72
"CB4.4",2025-07-21,21,77.54,7.3,0.1,29100,18,NA,NA,77.54
"CB4.4",2025-07-21,23,77.54,7.3,0.1,29400,18.2,NA,NA,77.54
"CB4.4",2025-07-21,25,77.54,7.3,0.1,30000,18.6,NA,NA,77.54
"CB4.4",2025-07-21,27,77.54,7.3,0.1,30000,18.6,NA,NA,77.54
"CB4.3E",2025-07-21,0.5,83.66,8.1,6.6,17000,10,NA,"1.2",83.66
"CB4.3E",2025-07-21,1,83.66,8.1,6.6,17000,10,NA,NA,83.66
"CB4.3E",2025-07-21,2,83.66,8.1,6.6,17000,10,NA,NA,83.66
"CB4.3E",2025-07-21,3,83.66,8.1,6.4,17400,10.2,NA,NA,83.66
"CB4.3E",2025-07-21,4,83.66,8.1,6.4,17800,10.4,NA,NA,83.66
"CB4.3E",2025-07-21,5,83.66,8,6.1,17900,10.5,NA,NA,83.66
"CB4.3E",2025-07-21,6,83.48,8,5.7,18100,10.7,NA,NA,83.48
"CB4.3E",2025-07-21,7,83.48,7.9,5.5,18100,10.7,NA,NA,83.48
"CB4.3E",2025-07-21,8,82.76,7.8,4.6,18500,10.9,NA,NA,82.76
"CB4.3E",2025-07-21,9,82.04,7.7,3.7,19100,11.3,NA,NA,82.04
"CB4.3E",2025-07-21,10,80.96,7.5,2.7,20400,12.2,NA,NA,80.96
"CB4.3E",2025-07-21,11,80.42,7.5,2.2,21100,12.6,NA,NA,80.42
"CB4.3E",2025-07-21,12,78.26,7.3,0.4,23900,13.9,NA,NA,78.26
"CB4.3E",2025-07-21,13,77.36,7.2,0.1,23900,14.5,NA,NA,77.36
"CB4.3E",2025-07-21,14,76.64,7.3,0.1,24000,14.5,NA,NA,76.64
"CB4.3E",2025-07-21,15,75.92,7.3,0.1,25300,15.4,NA,NA,75.92
"CB4.3E",2025-07-21,16,75.38,7.3,0.1,25900,15.8,NA,NA,75.38
"CB4.3E",2025-07-21,17,75.38,7.3,0.1,26200,16,NA,NA,75.38
"CB4.3E",2025-07-21,18,75.2,7.3,0.1,26700,16.4,NA,NA,75.2
"CB4.3E",2025-07-21,19,75.2,7.3,0.1,27200,16.7,NA,NA,75.2
"CB4.3E",2025-07-21,20,75.2,7.3,0.1,27300,16.8,NA,NA,75.2
"CB4.3C",2025-07-21,0.5,84.2,8.3,7.1,16600,9.7,NA,"1.4",84.2
"CB4.3C",2025-07-21,1,84.2,8.3,7.2,16600,9.7,NA,NA,84.2
"CB4.3C",2025-07-21,2,84.2,8.3,7,16600,9.7,NA,NA,84.2
"CB4.3C",2025-07-21,3,84.2,8.3,7,16700,9.8,NA,NA,84.2
"CB4.3C",2025-07-21,4,84.2,8.2,6.8,16800,9.8,NA,NA,84.2
"CB4.3C",2025-07-21,5,84.2,8.2,6.6,16800,9.8,NA,NA,84.2
"CB4.3C",2025-07-21,6,84.02,8.2,6.5,16800,9.8,NA,NA,84.02
"CB4.3C",2025-07-21,7,84.02,8.2,6.3,16900,9.9,NA,NA,84.02
"CB4.3C",2025-07-21,8,84.02,8.1,6.1,16900,9.9,NA,NA,84.02
"CB4.3C",2025-07-21,9,83.84,8,5.2,17100,10,NA,NA,83.84
"CB4.3C",2025-07-21,10,80.96,7.2,0.2,17900,10.6,NA,NA,80.96
"CB4.3C",2025-07-21,11,79.16,7.2,0.1,20100,12,NA,NA,79.16
"CB4.3C",2025-07-21,12,78.26,7.3,0.1,21300,12.8,NA,NA,78.26
"CB4.3C",2025-07-21,13,77,7.3,0.1,24500,14.9,NA,NA,77
"CB4.3C",2025-07-21,14,76.46,7.3,0.1,25800,15.7,NA,NA,76.46
"CB4.3C",2025-07-21,15,76.46,7.3,0.1,26000,15.9,NA,NA,76.46
"CB4.3C",2025-07-21,16,76.46,7.3,0.1,26200,16,NA,NA,76.46
"CB4.3C",2025-07-21,17,75.92,7.3,0.1,26300,16.1,NA,NA,75.92
"CB4.3C",2025-07-21,18,75.92,7.3,0.1,27300,16.7,NA,NA,75.92
"CB4.3C",2025-07-21,19,75.56,7.3,0.1,28100,17.3,NA,NA,75.56
"CB4.3C",2025-07-21,21,75.56,7.3,0.1,28100,17.3,NA,NA,75.56
"CB4.3C",2025-07-21,23,75.56,7.3,0.1,28300,17.4,NA,NA,75.56
"CB4.3C",2025-07-21,25,75.38,7.3,0.1,28500,17.5,NA,NA,75.38
"CB4.3W",2025-07-21,0.5,83.66,8.3,6.7,15300,8.9,NA,"1.2",83.66
"CB4.3W",2025-07-21,1,83.66,8.3,6.7,15300,8.9,NA,NA,83.66
"CB4.3W",2025-07-21,2,83.66,8.3,6.7,15300,8.9,NA,NA,83.66
"CB4.3W",2025-07-21,3,83.66,8.3,6.7,15300,8.9,NA,NA,83.66
"CB4.3W",2025-07-21,4,83.66,8.2,6.4,15300,8.9,NA,NA,83.66
"CB4.3W",2025-07-21,5,83.66,8.1,5.9,15400,9,NA,NA,83.66
"CB4.3W",2025-07-21,6,83.66,8.1,5.5,15500,9,NA,NA,83.66
"CB4.3W",2025-07-21,7,83.48,7.9,4.6,15700,9.2,NA,NA,83.48
"CB4.3W",2025-07-21,8,83.3,7.9,4.5,15800,9.2,NA,NA,83.3
"CB4.2W",2025-07-21,0.5,83.84,8.4,7,14600,8.4,NA,"1.2",83.84
"CB4.2W",2025-07-21,1,83.84,8.4,6.9,14600,8.4,NA,NA,83.84
"CB4.2W",2025-07-21,2,83.84,8.4,6.9,14600,8.4,NA,NA,83.84
"CB4.2W",2025-07-21,3,83.84,8.4,7,14600,8.4,NA,NA,83.84
"CB4.2W",2025-07-21,4,83.84,8.4,6.9,14600,8.4,NA,NA,83.84
"CB4.2W",2025-07-21,5,83.84,8.4,6.8,14600,8.4,NA,NA,83.84
"CB4.2W",2025-07-21,6,83.84,8.4,6.7,14600,8.5,NA,NA,83.84
"CB4.2W",2025-07-21,7,83.84,8.3,6.3,14700,8.5,NA,NA,83.84
"CB4.2C",2025-07-21,0.5,83.48,8.2,6.7,15800,9.2,NA,NA,83.48
"CB4.2C",2025-07-21,1,83.48,8.3,6.6,15800,9.2,NA,"1.2",83.48
"CB4.2C",2025-07-21,2,83.48,8.2,6.6,15800,9.2,NA,NA,83.48
"CB4.2C",2025-07-21,3,83.48,8.2,6.5,15800,9.2,NA,NA,83.48
"CB4.2C",2025-07-21,4,83.66,8.2,6.3,16300,9.5,NA,NA,83.66
"CB4.2C",2025-07-21,5,83.84,8.1,5.9,16500,9.6,NA,NA,83.84
"CB4.2C",2025-07-21,6,83.48,7.9,4.7,17900,10.5,NA,NA,83.48
"CB4.2C",2025-07-21,7,81.14,7.5,2.3,19500,11.6,NA,NA,81.14
"CB4.2C",2025-07-21,8,79.88,7.4,1.7,20700,12.4,NA,NA,79.88
"CB4.2C",2025-07-21,9,79.34,7.4,1.4,21200,12.7,NA,NA,79.34
"CB4.2C",2025-07-21,10,78.62,7.3,1,21800,13.1,NA,NA,78.62
"CB4.2C",2025-07-21,11,77.36,7.3,0.4,23300,14.1,NA,NA,77.36
"CB4.2C",2025-07-21,12,76.64,7.3,0.1,24100,14.6,NA,NA,76.64
"CB4.2C",2025-07-21,13,76.1,7.3,0.1,25200,15.4,NA,NA,76.1
"CB4.2C",2025-07-21,14,75.56,7.3,0.1,25800,15.8,NA,NA,75.56
"CB4.2C",2025-07-21,15,75.38,7.3,0.1,26300,16.1,NA,NA,75.38
"CB4.2C",2025-07-21,16,75.2,7.3,0.1,27000,16.6,NA,NA,75.2
"CB4.2C",2025-07-21,17,75.2,7.3,0.1,27500,16.9,NA,NA,75.2
"CB4.2C",2025-07-21,19,75.02,7.3,0.1,28000,17.2,NA,NA,75.02
"CB4.2C",2025-07-21,21,75.02,7.3,0.1,28200,17.4,NA,NA,75.02
"CB4.2C",2025-07-21,23,75.02,7.3,0.1,28300,17.4,NA,NA,75.02
"CB4.2C",2025-07-21,25,75.02,7.3,0.1,28300,17.4,NA,NA,75.02
"CB4.2E",2025-07-21,0.5,83.3,8.2,6.5,16200,9.4,NA,"1.6",83.3
"CB4.2E",2025-07-21,1,83.3,8.2,6.5,16200,9.4,NA,NA,83.3
"CB4.2E",2025-07-21,2,83.48,8.2,6.3,16200,9.4,NA,NA,83.48
"CB4.2E",2025-07-21,3,83.48,8.2,6.3,16300,9.5,NA,NA,83.48
"CB4.2E",2025-07-21,4,83.84,8.1,5.7,17000,9.9,NA,NA,83.84
"CB4.2E",2025-07-21,5,80.96,7.5,2.1,19300,11.4,NA,NA,80.96
"CB4.2E",2025-07-21,6,80.96,7.5,2.4,19700,11.7,NA,NA,80.96
"CB4.2E",2025-07-21,7,80.6,7.5,2.4,20100,12,NA,NA,80.6
"CB4.2E",2025-07-21,8,80.24,7.5,1.8,20500,12.2,NA,NA,80.24
"CB4.1E",2025-07-21,0.5,83.84,8.5,7.9,14600,8.5,NA,"1",83.84
"CB4.1E",2025-07-21,1,83.84,8.5,7.8,14600,8.5,NA,NA,83.84
"CB4.1E",2025-07-21,2,83.66,8.5,7.7,14600,8.5,NA,NA,83.66
"CB4.1E",2025-07-21,3,83.48,8.4,7.1,14700,8.5,NA,NA,83.48
"CB4.1E",2025-07-21,4,83.3,8.3,6.5,14700,8.5,NA,NA,83.3
"CB4.1E",2025-07-21,5,82.94,8.2,5.5,14800,8.6,NA,NA,82.94
"CB4.1E",2025-07-21,6,81.5,7.7,3.1,16100,9.4,NA,NA,81.5
"CB4.1E",2025-07-21,7,78.08,7.3,0.2,20200,12.1,NA,NA,78.08
"CB4.1E",2025-07-21,8,77.72,7.3,0.1,20600,12.3,NA,NA,77.72
"CB4.1E",2025-07-21,9,77.54,7.3,0.1,20800,12.4,NA,NA,77.54
"CB4.1E",2025-07-21,10,77.36,7.3,0.1,20800,12.4,NA,NA,77.36
"CB4.1E",2025-07-21,11,77.36,7.3,0.1,20900,12.5,NA,NA,77.36
"CB4.1E",2025-07-21,12,77.36,7.3,0.1,20900,12.5,NA,NA,77.36
"CB4.1E",2025-07-21,13,77.18,7.3,0.1,21100,12.7,NA,NA,77.18
"CB4.1E",2025-07-21,14,76.28,7.3,0.1,22000,13.2,NA,NA,76.28
"CB4.1E",2025-07-21,15,75.92,7.3,0.1,22400,13.5,NA,NA,75.92
"CB4.1E",2025-07-21,16,75.74,7.3,0.1,22600,13.6,NA,NA,75.74
"CB4.1E",2025-07-21,17,75.56,7.3,0.1,23000,13.9,NA,NA,75.56
"CB4.1E",2025-07-21,19,75.2,7.3,0.1,23400,14.1,NA,NA,75.2
"CB4.1E",2025-07-21,21,74.66,7.3,0.1,24200,14.7,NA,NA,74.66
"CB4.1E",2025-07-21,22,74.66,7.3,0.1,24500,14.9,NA,NA,74.66
"CB4.1C",2025-07-21,0.5,83.12,8.5,7.8,13900,8,NA,"1",83.12
"CB4.1C",2025-07-21,1,82.94,8.4,7.2,13900,8,NA,NA,82.94
"CB4.1C",2025-07-21,2,82.76,8.4,6.8,14100,8.1,NA,NA,82.76
"CB4.1C",2025-07-21,3,82.76,8.3,6.2,14600,8.5,NA,NA,82.76
"CB4.1C",2025-07-21,4,81.5,7.5,2.1,16400,9.6,NA,NA,81.5
"CB4.1C",2025-07-21,5,80.24,7.4,0.9,18400,10.9,NA,NA,80.24
"CB4.1C",2025-07-21,6,79.52,7.3,0.5,18700,11.1,NA,NA,79.52
"CB4.1C",2025-07-21,7,79.34,7.3,0.3,18900,11.2,NA,NA,79.34
"CB4.1C",2025-07-21,8,77.72,7.3,0.1,20700,12.4,NA,NA,77.72
"CB4.1C",2025-07-21,9,77.36,7.3,0.1,20900,12.5,NA,NA,77.36
"CB4.1C",2025-07-21,10,76.1,7.3,0.1,22100,13.3,NA,NA,76.1
"CB4.1C",2025-07-21,11,75.38,7.3,0.1,22800,13.8,NA,NA,75.38
"CB4.1C",2025-07-21,12,75.02,7.3,0.1,23400,14.2,NA,NA,75.02
"CB4.1C",2025-07-21,13,74.84,7.3,0.1,23500,14.2,NA,NA,74.84
"CB4.1C",2025-07-21,15,74.48,7.3,0.1,24100,14.6,NA,NA,74.48
"CB4.1C",2025-07-21,17,74.3,7.3,0.1,24900,15.2,NA,NA,74.3
"CB4.1C",2025-07-21,19,74.12,7.3,0.1,25400,15.5,NA,NA,74.12
"CB4.1C",2025-07-21,21,74.12,7.3,0.1,25800,15.8,NA,NA,74.12
"CB4.1C",2025-07-21,23,73.94,7.3,0.1,26100,16,NA,NA,73.94
"CB4.1C",2025-07-21,25,73.94,7.3,0.1,26800,16.4,NA,NA,73.94
"CB4.1C",2025-07-21,27,73.94,7.3,0.1,26900,16.5,NA,NA,73.94
"CB4.1C",2025-07-21,29,74.12,7.3,0.1,27100,16.7,NA,NA,74.12
"CB4.1C",2025-07-21,30,74.12,7.3,0.1,27200,16.7,NA,NA,74.12
"CB4.1W",2025-07-21,0.5,83.48,8.7,10.9,12000,6.8,NA,"0.5",83.48
"CB4.1W",2025-07-21,1,83.48,8.8,11.4,12000,6.8,NA,NA,83.48
"CB4.1W",2025-07-21,2,83.12,8.6,9.4,12000,6.9,NA,NA,83.12
"CB4.1W",2025-07-21,3,82.76,8.5,8,12100,6.9,NA,NA,82.76
"CB4.1W",2025-07-21,4,82.76,8.4,7.6,12100,6.9,NA,NA,82.76
"CB4.1W",2025-07-21,5,82.76,8.4,7.2,12200,7,NA,NA,82.76
"CB4.1W",2025-07-21,6,82.76,8.3,6.7,12400,7.1,NA,NA,82.76
"CB4.1W",2025-07-21,7,82.94,8.2,5.8,12800,7.3,NA,NA,82.94
"CB3.3E",2025-07-21,0.5,83.12,8.3,8.2,8890,4.9,NA,"1",83.12
"CB3.3E",2025-07-21,1,83.12,8.2,7,8770,4.9,NA,NA,83.12
"CB3.3E",2025-07-21,2,82.94,8.1,6.7,8800,4.9,NA,NA,82.94
"CB3.3E",2025-07-21,3,82.94,8,6.3,9030,5,NA,NA,82.94
"CB3.3E",2025-07-21,4,82.94,8,5.8,9730,5.4,NA,NA,82.94
"CB3.3E",2025-07-21,5,82.76,7.9,4.8,11300,6.4,NA,NA,82.76
"CB3.3E",2025-07-21,6,82.76,7.9,4.7,11600,6.6,NA,NA,82.76
"CB3.3C",2025-07-21,0.5,83.84,8.3,7.8,8450,4.7,NA,"1",83.84
"CB3.3C",2025-07-21,1,83.48,8.2,7.8,8450,4.7,NA,NA,83.48
"CB3.3C",2025-07-21,2,83.12,8.1,6.7,8470,4.7,NA,NA,83.12
"CB3.3C",2025-07-21,3,82.94,8.1,6.5,8620,4.8,NA,NA,82.94
"CB3.3C",2025-07-21,4,82.76,8,5.8,9560,5.4,NA,NA,82.76
"CB3.3C",2025-07-21,5,82.58,7.9,4.7,10900,6.1,NA,NA,82.58
"CB3.3C",2025-07-21,6,81.68,7.6,2.7,13700,7.9,NA,NA,81.68
"CB3.3C",2025-07-21,7,79.52,7.3,0.6,16800,9.8,NA,NA,79.52
"CB3.3C",2025-07-21,8,78.8,7.3,0.2,17900,10.5,NA,NA,78.8
"CB3.3C",2025-07-21,9,77.54,7.3,0.1,19700,11.7,NA,NA,77.54
"CB3.3C",2025-07-21,10,77,7.3,0.1,20300,12.1,NA,NA,77
"CB3.3C",2025-07-21,11,76.46,7.3,0.1,21100,12.6,NA,NA,76.46
"CB3.3C",2025-07-21,12,75.56,7.3,0.1,21800,13.1,NA,NA,75.56
"CB3.3C",2025-07-21,13,75.02,7.3,0.1,22700,13.7,NA,NA,75.02
"CB3.3C",2025-07-21,15,74.3,7.3,0.1,23300,14.1,NA,NA,74.3
"CB3.3C",2025-07-21,17,73.76,7.3,0.1,24200,14.7,NA,NA,73.76
"CB3.3C",2025-07-21,19,73.4,7.3,0.1,24900,15.2,NA,NA,73.4
"CB3.3C",2025-07-21,21,73.22,7.3,0.1,25000,15.3,NA,NA,73.22
"CB3.3C",2025-07-21,23,73.22,7.3,0.1,25100,15.3,NA,NA,73.22
"CB3.3W",2025-07-21,0.5,84.2,8.6,10.3,10700,6,NA,"0.8",84.2
"CB3.3W",2025-07-21,1,84.2,8.6,9.9,10700,6,NA,NA,84.2
"CB3.3W",2025-07-21,2,83.84,8.6,9.5,10800,6.1,NA,NA,83.84
"CB3.3W",2025-07-21,3,84.02,8.5,8.8,11100,6.2,NA,NA,84.02
"CB3.3W",2025-07-21,4,82.94,8.2,6.3,11700,6.7,NA,NA,82.94
"CB3.3W",2025-07-21,5,82.4,8.1,5.8,11900,6.8,NA,NA,82.4
"CB3.3W",2025-07-21,6,82.4,8.1,5.8,12000,6.9,NA,NA,82.4
"CB3.3W",2025-07-21,7,81.32,7.9,5,12900,7.4,NA,NA,81.32
"CB3.2",2025-07-22,0.5,81.5,7.8,5.7,8800,4.9,NA,"0.9",81.5
"CB3.2",2025-07-22,1,81.5,7.8,5.7,8800,4.9,NA,NA,81.5
"CB3.2",2025-07-22,2,81.5,7.8,5.5,8800,4.9,NA,NA,81.5
"CB3.2",2025-07-22,3,81.5,7.7,4.6,10400,5.6,NA,NA,81.5
"CB3.2",2025-07-22,4,81.68,7.6,3.7,11500,6.6,NA,NA,81.68
"CB3.2",2025-07-22,5,81.68,7.4,2.5,11700,6.6,NA,NA,81.68
"CB3.2",2025-07-22,6,81.14,7.4,1.7,12900,7.4,NA,NA,81.14
"CB3.2",2025-07-22,7,80.42,7.3,0.5,14400,8.3,NA,NA,80.42
"CB3.2",2025-07-22,8,79.88,7.3,0.2,15200,11.1,NA,NA,79.88
"CB3.2",2025-07-22,9,77.72,7.3,0.1,18700,11.1,NA,NA,77.72
"CB3.2",2025-07-22,10,77.72,7.4,0.2,18800,11.1,NA,NA,77.72
