"Station","Date","Sdepth","Wtemp","Ph","DO","Spcond","Salinity","Cruise","SECCHI","source","tempC"
"CB4.3E",2026-06-24,11,71.06,7.4,1,29400,18.2,NA,NA,"MDmain",21.7
"CB4.3E",2026-06-24,12,70.34,7.3,0.7,30400,18.9,NA,NA,"MDmain",21.3
"CB4.3E",2026-06-24,13,70.16,7.3,0.7,30500,19,NA,NA,"MDmain",21.2
"CB4.3E",2026-06-24,14,69.98,7.3,0.7,30900,19.2,NA,NA,"MDmain",21.1
"CB4.3E",2026-06-24,15,69.62,7.3,0.5,31300,19.5,NA,NA,"MDmain",20.9
"CB4.3E",2026-06-24,17,69.62,7.3,0.5,31400,19.6,NA,NA,"MDmain",20.9
"CB4.3E",2026-06-24,19,69.44,7.3,0.4,31500,19.6,NA,NA,"MDmain",20.8
"CB4.3E",2026-06-24,21,69.26,7.4,0.5,31900,19.9,NA,NA,"MDmain",20.7
"CB4.3C",2026-06-24,0.5,75.74,8.1,7.4,24100,14.7,NA,"1.2","MDmain",24.3
"CB4.3C",2026-06-24,1,75.74,8.1,7.3,24200,14.7,NA,NA,"MDmain",24.3
"CB4.3C",2026-06-24,2,75.74,8.2,7.3,24200,14.7,NA,NA,"MDmain",24.3
"CB4.3C",2026-06-24,3,75.74,8.1,7.3,24200,14.7,NA,NA,"MDmain",24.3
"CB4.3C",2026-06-24,4,75.74,8.1,7.2,24200,14.7,NA,NA,"MDmain",24.3
"CB4.3C",2026-06-24,5,75.74,8.1,7.1,24200,14.7,NA,NA,"MDmain",24.3
"CB4.3C",2026-06-24,6,75.74,8.1,7.1,24800,14.9,NA,NA,"MDmain",24.3
"CB4.3C",2026-06-24,7,75.56,8.1,7,24300,14.7,NA,NA,"MDmain",24.2
"CB4.3C",2026-06-24,8,75.56,8.1,6.5,24600,14.9,NA,NA,"MDmain",24.2
"CB4.3C",2026-06-24,9,75.56,8,6.3,24800,15.1,NA,NA,"MDmain",24.2
"CB4.3C",2026-06-24,10,75.02,7.9,5.2,25700,15.7,NA,NA,"MDmain",23.9
"CB4.3C",2026-06-24,11,73.58,7.6,3.2,27400,16.9,NA,NA,"MDmain",23.1
"CB4.3C",2026-06-24,12,70.34,7.4,0.9,30700,19.1,NA,NA,"MDmain",21.3
"CB4.3C",2026-06-24,13,70.16,7.3,0.8,31000,19.3,NA,NA,"MDmain",21.2
"CB4.3C",2026-06-24,15,69.8,7.3,0.7,31300,19.5,NA,NA,"MDmain",21
"CB4.3C",2026-06-24,17,69.44,7.3,0.5,31500,19.7,NA,NA,"MDmain",20.8
"CB4.3C",2026-06-24,18,69.26,7.3,0.5,32000,20,NA,NA,"MDmain",20.7
"CB4.3C",2026-06-24,19,69.26,7.3,0.5,32300,20.2,NA,NA,"MDmain",20.7
"CB4.3C",2026-06-24,21,69.26,7.3,0.5,32300,20.2,NA,NA,"MDmain",20.7
"CB4.3C",2026-06-24,23,69.26,7.3,0.5,32300,20.2,NA,NA,"MDmain",20.7
"CB4.3C",2026-06-24,25,69.26,7.3,0.5,32200,20.2,NA,NA,"MDmain",20.7
"CB4.3C",2026-06-24,26,69.26,7.4,0.6,32200,20.2,NA,NA,"MDmain",20.7
"CB4.3W",2026-06-24,0.5,76.1,8.1,7.2,23700,14.3,NA,"1","MDmain",24.5
"CB4.3W",2026-06-24,1,75.92,8.1,7.1,23700,14.4,NA,NA,"MDmain",24.4
"CB4.3W",2026-06-24,2,75.92,8.1,7,23700,14.4,NA,NA,"MDmain",24.4
"CB4.3W",2026-06-24,3,75.74,8.1,6.9,23700,14.4,NA,NA,"MDmain",24.3
"CB4.3W",2026-06-24,4,75.56,8.1,6.9,23700,14.4,NA,NA,"MDmain",24.2
"CB4.3W",2026-06-24,5,75.56,8.1,6.8,23700,14.4,NA,NA,"MDmain",24.2
"CB4.3W",2026-06-24,6,75.56,8,6.6,23700,14.4,NA,NA,"MDmain",24.2
"CB4.3W",2026-06-24,7,75.56,8,6.6,23700,14.4,NA,NA,"MDmain",24.2
"CB4.3W",2026-06-24,8,75.56,8,6.6,23700,14.4,NA,NA,"MDmain",24.2
"CB4.3W",2026-06-24,9,75.56,8,6.6,23700,14.4,NA,NA,"MDmain",24.2
"CB4.2W",2026-06-24,0.5,75.92,8.1,7.6,23100,13.9,NA,"1","MDmain",24.4
"CB4.2W",2026-06-24,1,75.74,8,7.4,23200,14,NA,NA,"MDmain",24.3
"CB4.2W",2026-06-24,2,75.56,8,7.1,23200,14,NA,NA,"MDmain",24.2
"CB4.2W",2026-06-24,3,75.56,8,6.9,23200,14,NA,NA,"MDmain",24.2
"CB4.2W",2026-06-24,4,75.38,8,6.6,23200,14,NA,NA,"MDmain",24.1
"CB4.2W",2026-06-24,5,75.38,8,6.5,23200,14,NA,NA,"MDmain",24.1
"CB4.2W",2026-06-24,6,75.56,7.9,6.3,23300,14.1,NA,NA,"MDmain",24.2
"CB4.2W",2026-06-24,7,75.56,7.9,6.2,23300,14.1,NA,NA,"MDmain",24.2
"CB4.2W",2026-06-24,8,75.56,7.9,6.3,23200,14,NA,NA,"MDmain",24.2
"CB4.2C",2026-06-24,0.5,76.64,8.1,7.9,23100,14,NA,"1.4","MDmain",24.8
"CB4.2C",2026-06-24,1,76.28,8.1,8,23100,14,NA,NA,"MDmain",24.6
"CB4.2C",2026-06-24,2,75.92,8.1,8.1,23100,14,NA,NA,"MDmain",24.4
"CB4.2C",2026-06-24,3,75.56,8.1,7.9,23100,14,NA,NA,"MDmain",24.2
"CB4.2C",2026-06-24,4,75.2,8,7.7,23100,14,NA,NA,"MDmain",24
"CB4.2C",2026-06-24,5,75.2,8,7.2,23200,14,NA,NA,"MDmain",24
"CB4.2C",2026-06-24,6,75.2,8,7.1,23200,14,NA,NA,"MDmain",24
"CB4.2C",2026-06-24,7,75.2,8,6.6,23700,14.4,NA,NA,"MDmain",24
"CB4.2C",2026-06-24,8,74.66,7.8,5.3,24400,14.8,NA,NA,"MDmain",23.7
"CB4.2C",2026-06-24,9,74.3,7.7,4.5,25600,15.6,NA,NA,"MDmain",23.5
"CB4.2C",2026-06-24,10,74.48,7.7,4.6,25400,15.5,NA,NA,"MDmain",23.6
"CB4.2C",2026-06-24,11,74.12,7.7,4.2,25700,15.7,NA,NA,"MDmain",23.4
"CB4.2C",2026-06-24,12,73.76,7.6,3.6,26300,16.1,NA,NA,"MDmain",23.2
"CB4.2C",2026-06-24,13,72.5,7.4,1.9,27900,17.2,NA,NA,"MDmain",22.5
"CB4.2C",2026-06-24,14,72.32,7.4,1.5,28100,17.3,NA,NA,"MDmain",22.4
"CB4.2C",2026-06-24,15,71.24,7.3,1,29000,18,NA,NA,"MDmain",21.8
"CB4.2C",2026-06-24,16,70.34,7.3,0.8,30700,19.1,NA,NA,"MDmain",21.3
"CB4.2C",2026-06-24,17,69.98,7.3,0.6,30900,19.2,NA,NA,"MDmain",21.1
"CB4.2C",2026-06-24,19,69.8,7.3,0.5,31200,19.4,NA,NA,"MDmain",21
"CB4.2C",2026-06-24,21,69.62,7.3,0.5,31200,19.5,NA,NA,"MDmain",20.9
"CB4.2C",2026-06-24,23,69.62,7.3,0.4,31300,19.5,NA,NA,"MDmain",20.9
"CB4.2C",2026-06-24,25,69.44,7.3,0.4,31300,19.5,NA,NA,"MDmain",20.8
"CB4.2C",2026-06-24,26,69.44,7.3,0.5,31300,19.5,NA,NA,"MDmain",20.8
"CB4.2E",2026-06-24,0.5,75.92,8,7.7,23000,13.9,NA,"1.2","MDmain",24.4
"CB4.2E",2026-06-24,1,76.1,8,7.7,23100,14,NA,NA,"MDmain",24.5
"CB4.2E",2026-06-24,2,75.74,8,7.5,23100,14,NA,NA,"MDmain",24.3
"CB4.2E",2026-06-24,3,75.2,8,7.2,23400,14.1,NA,NA,"MDmain",24
"CB4.2E",2026-06-24,4,75.2,8,6.8,23600,14.3,NA,NA,"MDmain",24
"CB4.2E",2026-06-24,5,75.2,7.9,6.7,23700,14.4,NA,NA,"MDmain",24
"CB4.2E",2026-06-24,6,75.2,7.9,6.3,23900,14.4,NA,NA,"MDmain",24
"CB4.2E",2026-06-24,7,75.2,7.9,6.3,24000,14.6,NA,NA,"MDmain",24
"CB4.2E",2026-06-24,8,75.2,7.9,6.1,24100,14.6,NA,NA,"MDmain",24
"CB4.2E",2026-06-24,9,73.76,7.7,3.4,26200,16,NA,NA,"MDmain",23.2
"CB4.1E",2026-06-24,0.5,75.02,7.8,6.9,21900,13.2,NA,"1.6","MDmain",23.9
"CB4.1E",2026-06-24,1,75.02,7.8,6.8,22000,13.2,NA,NA,"MDmain",23.9
"CB4.1E",2026-06-24,2,74.84,7.8,6.5,22000,13.2,NA,NA,"MDmain",23.8
"CB4.1E",2026-06-24,3,74.66,7.7,6.4,22000,13.3,NA,NA,"MDmain",23.7
"CB4.1E",2026-06-24,4,74.66,7.7,5.9,22500,13.6,NA,NA,"MDmain",23.7
"CB4.1E",2026-06-24,5,74.66,7.7,5.9,22500,13.6,NA,NA,"MDmain",23.7
"CB4.1E",2026-06-24,6,74.48,7.7,5.7,22700,13.7,NA,NA,"MDmain",23.6
"CB4.1E",2026-06-24,7,74.3,7.6,5.1,22900,13.8,NA,NA,"MDmain",23.5
"CB4.1E",2026-06-24,8,73.94,7.5,4.3,23700,14.3,NA,NA,"MDmain",23.3
"CB4.1E",2026-06-24,9,73.76,7.4,3.7,24000,14.6,NA,NA,"MDmain",23.2
"CB4.1E",2026-06-24,10,72.5,7.3,1.7,25700,15.7,NA,NA,"MDmain",22.5
"CB4.1E",2026-06-24,11,71.78,7.2,1,26600,16.3,NA,NA,"MDmain",22.1
"CB4.1E",2026-06-24,12,71.6,7.2,0.9,26800,16.5,NA,NA,"MDmain",22
"CB4.1E",2026-06-24,13,71.06,7.2,0.5,27500,16.9,NA,NA,"MDmain",21.7
"CB4.1E",2026-06-24,14,70.88,7.2,0.5,27700,17,NA,NA,"MDmain",21.6
"CB4.1E",2026-06-24,15,70.7,7.2,0.4,27900,17.2,NA,NA,"MDmain",21.5
"CB4.1E",2026-06-24,17,70.34,7.2,0.3,28300,17.4,NA,NA,"MDmain",21.3
"CB4.1E",2026-06-24,19,70.16,7.2,0.2,28400,17.6,NA,NA,"MDmain",21.2
"CB4.1E",2026-06-24,21,69.8,7.2,0.1,28900,17.9,NA,NA,"MDmain",21
"CB4.1E",2026-06-24,23,69.62,7.2,0.1,29000,18,NA,NA,"MDmain",20.9
"CB4.1E",2026-06-24,24,69.62,7.3,0.2,29000,18,NA,NA,"MDmain",20.9
"CB4.1C",2026-06-24,0.5,74.84,7.8,6.2,22000,13.3,NA,"1.1","MDmain",23.8
"CB4.1C",2026-06-24,1,74.84,7.7,5.7,22400,13.5,NA,NA,"MDmain",23.8
"CB4.1C",2026-06-24,2,74.48,7.6,5,23000,13.9,NA,NA,"MDmain",23.6
"CB4.1C",2026-06-24,3,74.3,7.6,4.8,23100,14,NA,NA,"MDmain",23.5
"CB4.1C",2026-06-24,4,74.3,7.6,4.7,23200,14.1,NA,NA,"MDmain",23.5
"CB4.1C",2026-06-24,5,74.3,7.6,4.7,23300,14.1,NA,NA,"MDmain",23.5
"CB4.1C",2026-06-24,6,74.12,7.6,4.5,23400,14.2,NA,NA,"MDmain",23.4
"CB4.1C",2026-06-24,7,73.94,7.5,4.2,23600,14.3,NA,NA,"MDmain",23.3
"CB4.1C",2026-06-24,8,73.58,7.4,3.5,24300,14.8,NA,NA,"MDmain",23.1
"CB4.1C",2026-06-24,9,73.04,7.4,2.3,25600,15.6,NA,NA,"MDmain",22.8
"CB4.1C",2026-06-24,10,72.32,7.3,1.4,26400,16.2,NA,NA,"MDmain",22.4
"CB4.1C",2026-06-24,11,71.78,7.3,1,27000,16.6,NA,NA,"MDmain",22.1
"CB4.1C",2026-06-24,12,71.42,7.3,0.8,27300,16.8,NA,NA,"MDmain",21.9
"CB4.1C",2026-06-24,13,71.24,7.2,0.6,27600,17,NA,NA,"MDmain",21.8
"CB4.1C",2026-06-24,14,71.06,7.2,0.6,27700,17.1,NA,NA,"MDmain",21.7
"CB4.1C",2026-06-24,15,71.06,7.3,0.6,27900,17.2,NA,NA,"MDmain",21.7
"CB4.1C",2026-06-24,16,70.88,7.2,0.6,28000,17.3,NA,NA,"MDmain",21.6
"CB4.1C",2026-06-24,17,70.34,7.2,0.4,28900,17.9,NA,NA,"MDmain",21.3
"CB4.1C",2026-06-24,18,70.34,7.3,0.3,29000,18,NA,NA,"MDmain",21.3
"CB4.1C",2026-06-24,19,70.16,7.2,0.3,29300,18.2,NA,NA,"MDmain",21.2
"CB4.1C",2026-06-24,20,69.98,7.2,0.2,29600,18.4,NA,NA,"MDmain",21.1
"CB4.1C",2026-06-24,21,69.8,7.2,0.2,30000,18.6,NA,NA,"MDmain",21
"CB4.1C",2026-06-24,22,69.8,7.3,0.2,30100,18.7,NA,NA,"MDmain",21
"CB4.1C",2026-06-24,23,69.62,7.3,0.2,30200,18.7,NA,NA,"MDmain",20.9
"CB4.1C",2026-06-24,24,69.26,7.3,0.1,31100,19.4,NA,NA,"MDmain",20.7
"CB4.1C",2026-06-24,25,69.08,7.3,0.1,31400,19.6,NA,NA,"MDmain",20.6
"CB4.1C",2026-06-24,27,68.9,7.3,0.1,31800,19.9,NA,NA,"MDmain",20.5
"CB4.1C",2026-06-24,29,68.9,7.3,0.1,31800,19.9,NA,NA,"MDmain",20.5
"CB4.1C",2026-06-24,31,68.9,7.4,0.2,31800,19.9,NA,NA,"MDmain",20.5
"CB4.1W",2026-06-24,0.5,77,8,8.2,20500,12.3,NA,"1.5","MDmain",25
"CB4.1W",2026-06-24,1,77.18,8,8.1,20500,12.3,NA,NA,"MDmain",25.1
"CB4.1W",2026-06-24,2,75.74,8.1,8.2,20800,12.4,NA,NA,"MDmain",24.3
"CB4.1W",2026-06-24,3,75.56,7.9,7.2,21100,12.6,NA,NA,"MDmain",24.2
"CB4.1W",2026-06-24,4,75.02,7.8,6.3,21100,12.6,NA,NA,"MDmain",23.9
"CB4.1W",2026-06-24,5,75.2,7.7,5.7,21400,12.9,NA,NA,"MDmain",24
"CB4.1W",2026-06-24,6,75.2,7.7,5.6,21500,12.9,NA,NA,"MDmain",24
"CB4.1W",2026-06-24,7,75.2,7.7,5.5,21500,12.9,NA,NA,"MDmain",24
"CB4.1W",2026-06-24,8,75.2,7.8,5.6,21500,12.9,NA,NA,"MDmain",24
"CB3.3E",2026-06-24,0.5,74.66,7.6,5.5,21000,12.6,NA,"1.4","MDmain",23.7
"CB3.3E",2026-06-24,1,74.66,7.6,5.5,21000,12.6,NA,NA,"MDmain",23.7
"CB3.3E",2026-06-24,2,74.66,7.6,5.4,21000,12.6,NA,NA,"MDmain",23.7
"CB3.3E",2026-06-24,3,74.48,7.6,5.2,21000,12.6,NA,NA,"MDmain",23.6
"CB3.3E",2026-06-24,4,74.48,7.6,5,21200,12.8,NA,NA,"MDmain",23.6
"CB3.3E",2026-06-24,5,73.58,7.4,3.3,22800,13.7,NA,NA,"MDmain",23.1
"CB3.3E",2026-06-24,6,73.58,7.5,3.3,23400,14.2,NA,NA,"MDmain",23.1
"CB3.3E",2026-06-24,7,72.68,7.5,2.2,24200,14.7,NA,NA,"MDmain",22.6
