UTMX,UTMY,Segment,Sdepth,volume_m,DO,Wtemp,uniqueID,Sdepthm,habitat,color,keep,milesX,milesY
380000,4258000,CB4MH,13.12336,1e+06,6.37,70.74,380000 4258000,4,Suitable,dodgerblue,YES,236.12098,119.797718
380000,4258000,CB4MH,16.4042,1e+06,3.7,68.8,380000 4258000,5,Tolerable,yellow,YES,236.12098,119.797718
380000,4258000,CB4MH,11.48294,1e+06,7.17,71.1,380000 4258000,3.5,Suitable,dodgerblue,YES,236.12098,119.797718
380000,4258000,CB4MH,22.96588,1e+06,2.01,67.59,380000 4258000,7,Marginal,orange,YES,236.12098,119.797718
380000,4258000,CB4MH,29.52756,1e+06,1.71,67.47,380000 4258000,9,Unsuitable,black,YES,236.12098,119.797718
380000,4258000,CB4MH,34.44882,1e+06,2.3,67.58,380000 4258000,10.5,Marginal,orange,YES,236.12098,119.797718
380000,4258000,CB4MH,9.84252,1e+06,7.74,71.49,380000 4258000,3,Suitable,dodgerblue,YES,236.12098,119.797718
380000,4258000,CB4MH,24.6063,1e+06,1.95,67.56,380000 4258000,7.5,Unsuitable,black,YES,236.12098,119.797718
380000,4258000,CB4MH,31.16798,1e+06,1.72,67.49,380000 4258000,9.5,Unsuitable,black,YES,236.12098,119.797718
380000,4258000,CB4MH,1.64042,1e+06,9.46,72.97,380000 4258000,0.5,Suitable,dodgerblue,YES,236.12098,119.797718
380000,4258000,CB4MH,19.68504,1e+06,2.65,67.85,380000 4258000,6,Marginal,orange,YES,236.12098,119.797718
380000,4258000,CB4MH,3.28084,1e+06,9.3,72.87,380000 4258000,1,Suitable,dodgerblue,YES,236.12098,119.797718
380000,4258000,CB4MH,21.32546,1e+06,2.19,67.6,380000 4258000,6.5,Marginal,orange,YES,236.12098,119.797718
380000,4258000,CB4MH,26.24672,1e+06,1.89,67.55,380000 4258000,8,Unsuitable,black,YES,236.12098,119.797718
380000,4258000,CB4MH,6.56168,1e+06,9.13,72.73,380000 4258000,2,Suitable,dodgerblue,YES,236.12098,119.797718
380000,4258000,CB4MH,18.04462,1e+06,3.06,68.17,380000 4258000,5.5,Tolerable,yellow,YES,236.12098,119.797718
380000,4258000,CB4MH,0,1e+06,9.6,73.05,380000 4258000,0,Suitable,dodgerblue,YES,236.12098,119.797718
380000,4258000,CB4MH,27.88714,1e+06,1.83,67.53,380000 4258000,8.5,Unsuitable,black,YES,236.12098,119.797718
380000,4258000,CB4MH,4.92126,1e+06,9.23,72.78,380000 4258000,1.5,Suitable,dodgerblue,YES,236.12098,119.797718
380000,4258000,CB4MH,32.8084,1e+06,2.18,67.58,380000 4258000,10,Marginal,orange,YES,236.12098,119.797718
380000,4258000,CB4MH,8.2021,1e+06,8.5,72.2,380000 4258000,2.5,Suitable,dodgerblue,YES,236.12098,119.797718
380000,4307000,CB4MH,36.08924,1e+06,0.13,67.18,380000 4307000,11,Unsuitable,black,YES,236.12098,150.244897
380000,4307000,CB4MH,26.24672,1e+06,0.1,66.95,380000 4307000,8,Unsuitable,black,YES,236.12098,150.244897
380000,4307000,CB4MH,31.16798,1e+06,0.11,67.15,380000 4307000,9.5,Unsuitable,black,YES,236.12098,150.244897
380000,4307000,CB4MH,21.32546,1e+06,0.11,66.78,380000 4307000,6.5,Unsuitable,black,YES,236.12098,150.244897
380000,4307000,CB4MH,34.44882,1e+06,0.13,67.18,380000 4307000,10.5,Unsuitable,black,YES,236.12098,150.244897
380000,4307000,CB4MH,19.68504,1e+06,0.09,66.71,380000 4307000,6,Unsuitable,black,YES,236.12098,150.244897
380000,4307000,CB4MH,29.52756,1e+06,0.1,67.05,380000 4307000,9,Unsuitable,black,YES,236.12098,150.244897
380000,4307000,CB4MH,32.8084,1e+06,0.12,67.18,380000 4307000,10,Unsuitable,black,YES,236.12098,150.244897
380000,4307000,CB4MH,27.88714,1e+06,0.1,66.98,380000 4307000,8.5,Unsuitable,black,YES,236.12098,150.244897
380000,4307000,CB4MH,8.2021,1e+06,4.6,68.88,380000 4307000,2.5,Suitable,dodgerblue,YES,236.12098,150.244897
380000,4307000,CB4MH,3.28084,1e+06,8.37,71.52,380000 4307000,1,Suitable,dodgerblue,YES,236.12098,150.244897
380000,4307000,CB4MH,6.56168,1e+06,6.21,69.68,380000 4307000,2,Suitable,dodgerblue,YES,236.12098,150.244897
380000,4307000,CB4MH,1.64042,1e+06,8.44,71.76,380000 4307000,0.5,Suitable,dodgerblue,YES,236.12098,150.244897
380000,4307000,CB4MH,16.4042,1e+06,0.36,66.92,380000 4307000,5,Unsuitable,black,YES,236.12098,150.244897
380000,4307000,CB4MH,9.84252,1e+06,3.29,68.19,380000 4307000,3,Tolerable,yellow,YES,236.12098,150.244897
380000,4307000,CB4MH,14.76378,1e+06,0.93,67.23,380000 4307000,4.5,Unsuitable,black,YES,236.12098,150.244897
380000,4307000,CB4MH,22.96588,1e+06,0.12,66.87,380000 4307000,7,Unsuitable,black,YES,236.12098,150.244897
380000,4307000,CB4MH,11.48294,1e+06,1.99,67.55,380000 4307000,3.5,Unsuitable,black,YES,236.12098,150.244897
380000,4307000,CB4MH,4.92126,1e+06,7.83,70.9,380000 4307000,1.5,Suitable,dodgerblue,YES,236.12098,150.244897
380000,4307000,CB4MH,37.72966,1e+06,0.1,67.3,380000 4307000,11.5,Unsuitable,black,YES,236.12098,150.244897
380000,4307000,CB4MH,0,1e+06,8.44,71.99,380000 4307000,0,Suitable,dodgerblue,YES,236.12098,150.244897
380000,4307000,CB4MH,13.12336,1e+06,1.66,67.52,380000 4307000,4,Unsuitable,black,YES,236.12098,150.244897
380000,4307000,CB4MH,39.37008,1e+06,0.1,67.3,380000 4307000,12,Unsuitable,black,YES,236.12098,150.244897
380000,4307000,CB4MH,24.6063,1e+06,0.1,66.91,380000 4307000,7.5,Unsuitable,black,YES,236.12098,150.244897
380000,4307000,CB4MH,18.04462,1e+06,0.14,66.72,380000 4307000,5.5,Unsuitable,black,YES,236.12098,150.244897
380000,4308000,CB4MH,32.8084,1e+06,0.12,67.17,380000 4308000,10,Unsuitable,black,YES,236.12098,150.866268
380000,4308000,CB4MH,29.52756,1e+06,0.1,67.03,380000 4308000,9,Unsuitable,black,YES,236.12098,150.866268
380000,4308000,CB4MH,37.72966,1e+06,0.1,67.3,380000 4308000,11.5,Unsuitable,black,YES,236.12098,150.866268
380000,4308000,CB4MH,34.44882,1e+06,0.13,67.17,380000 4308000,10.5,Unsuitable,black,YES,236.12098,150.866268
380000,4308000,CB4MH,19.68504,1e+06,0.09,66.7,380000 4308000,6,Unsuitable,black,YES,236.12098,150.866268
380000,4308000,CB4MH,6.56168,1e+06,5.55,69.29,380000 4308000,2,Suitable,dodgerblue,YES,236.12098,150.866268
380000,4308000,CB4MH,31.16798,1e+06,0.11,67.13,380000 4308000,9.5,Unsuitable,black,YES,236.12098,150.866268
380000,4308000,CB4MH,16.4042,1e+06,0.39,66.93,380000 4308000,5,Unsuitable,black,YES,236.12098,150.866268
380000,4308000,CB4MH,18.04462,1e+06,0.14,66.72,380000 4308000,5.5,Unsuitable,black,YES,236.12098,150.866268
380000,4308000,CB4MH,3.28084,1e+06,7.43,70.69,380000 4308000,1,Suitable,dodgerblue,YES,236.12098,150.866268
380000,4308000,CB4MH,27.88714,1e+06,0.1,66.97,380000 4308000,8.5,Unsuitable,black,YES,236.12098,150.866268
380000,4308000,CB4MH,0,1e+06,7.96,70.89,380000 4308000,0,Suitable,dodgerblue,YES,236.12098,150.866268
380000,4308000,CB4MH,24.6063,1e+06,0.1,66.91,380000 4308000,7.5,Unsuitable,black,YES,236.12098,150.866268
380000,4308000,CB4MH,21.32546,1e+06,0.11,66.77,380000 4308000,6.5,Unsuitable,black,YES,236.12098,150.866268
380000,4308000,CB4MH,11.48294,1e+06,1.87,67.5,380000 4308000,3.5,Unsuitable,black,YES,236.12098,150.866268
380000,4308000,CB4MH,14.76378,1e+06,0.94,67.23,380000 4308000,4.5,Unsuitable,black,YES,236.12098,150.866268
380000,4308000,CB4MH,22.96588,1e+06,0.11,66.88,380000 4308000,7,Unsuitable,black,YES,236.12098,150.866268
380000,4308000,CB4MH,36.08924,1e+06,0.13,67.17,380000 4308000,11,Unsuitable,black,YES,236.12098,150.866268
380000,4308000,CB4MH,9.84252,1e+06,2.63,67.84,380000 4308000,3,Marginal,orange,YES,236.12098,150.866268
380000,4308000,CB4MH,4.92126,1e+06,6.92,70.24,380000 4308000,1.5,Suitable,dodgerblue,YES,236.12098,150.866268
380000,4308000,CB4MH,13.12336,1e+06,1.62,67.5,380000 4308000,4,Unsuitable,black,YES,236.12098,150.866268
380000,4308000,CB4MH,1.64042,1e+06,7.8,70.84,380000 4308000,0.5,Suitable,dodgerblue,YES,236.12098,150.866268
380000,4308000,CB4MH,8.2021,1e+06,3.95,68.5,380000 4308000,2.5,Tolerable,yellow,YES,236.12098,150.866268
380000,4308000,CB4MH,26.24672,1e+06,0.1,66.94,380000 4308000,8,Unsuitable,black,YES,236.12098,150.866268
380000,4310000,CB4MH,14.76378,1e+06,0.95,67.21,380000 4310000,4.5,Unsuitable,black,YES,236.12098,152.10901
380000,4310000,CB4MH,6.56168,1e+06,4.77,69.52,380000 4310000,2,Suitable,dodgerblue,YES,236.12098,152.10901
380000,4310000,CB4MH,16.4042,1e+06,0.45,66.93,380000 4310000,5,Unsuitable,black,YES,236.12098,152.10901
380000,4310000,CB4MH,3.28084,1e+06,7.08,70.8,380000 4310000,1,Suitable,dodgerblue,YES,236.12098,152.10901
380000,4310000,CB4MH,1.64042,1e+06,7.49,70.96,380000 4310000,0.5,Suitable,dodgerblue,YES,236.12098,152.10901
380000,4310000,CB4MH,22.96588,1e+06,0.11,66.88,380000 4310000,7,Unsuitable,black,YES,236.12098,152.10901
380000,4310000,CB4MH,11.48294,1e+06,1.63,67.4,380000 4310000,3.5,Unsuitable,black,YES,236.12098,152.10901
380000,4310000,CB4MH,4.92126,1e+06,6.3,70.44,380000 4310000,1.5,Suitable,dodgerblue,YES,236.12098,152.10901
380000,4310000,CB4MH,29.52756,1e+06,0.1,66.99,380000 4310000,9,Unsuitable,black,YES,236.12098,152.10901
380000,4310000,CB4MH,24.6063,1e+06,0.1,66.91,380000 4310000,7.5,Unsuitable,black,YES,236.12098,152.10901
380000,4310000,CB4MH,13.12336,1e+06,1.5,67.42,380000 4310000,4,Unsuitable,black,YES,236.12098,152.10901
380000,4310000,CB4MH,19.68504,1e+06,0.1,66.67,380000 4310000,6,Unsuitable,black,YES,236.12098,152.10901
380000,4310000,CB4MH,27.88714,1e+06,0.1,66.95,380000 4310000,8.5,Unsuitable,black,YES,236.12098,152.10901
380000,4310000,CB4MH,18.04462,1e+06,0.16,66.72,380000 4310000,5.5,Unsuitable,black,YES,236.12098,152.10901
380000,4310000,CB4MH,21.32546,1e+06,0.11,66.75,380000 4310000,6.5,Unsuitable,black,YES,236.12098,152.10901
380000,4310000,CB4MH,9.84252,1e+06,2.12,68.09,380000 4310000,3,Marginal,orange,YES,236.12098,152.10901
380000,4310000,CB4MH,32.8084,1e+06,0.11,67.15,380000 4310000,10,Unsuitable,black,YES,236.12098,152.10901
380000,4310000,CB4MH,0,1e+06,7.72,71.11,380000 4310000,0,Suitable,dodgerblue,YES,236.12098,152.10901
380000,4310000,CB4MH,26.24672,1e+06,0.1,66.93,380000 4310000,8,Unsuitable,black,YES,236.12098,152.10901
380000,4310000,CB4MH,34.44882,1e+06,0.12,67.15,380000 4310000,10.5,Unsuitable,black,YES,236.12098,152.10901
380000,4310000,CB4MH,8.2021,1e+06,3.33,68.71,380000 4310000,2.5,Tolerable,yellow,YES,236.12098,152.10901
380000,4310000,CB4MH,31.16798,1e+06,0.1,67.09,380000 4310000,9.5,Unsuitable,black,YES,236.12098,152.10901
380000,4311000,CB4MH,1.64042,1e+06,7.49,70.79,380000 4311000,0.5,Suitable,dodgerblue,YES,236.12098,152.730381
380000,4311000,CB4MH,31.16798,1e+06,0.1,67.07,380000 4311000,9.5,Unsuitable,black,YES,236.12098,152.730381
380000,4311000,CB4MH,21.32546,1e+06,0.11,66.73,380000 4311000,6.5,Unsuitable,black,YES,236.12098,152.730381
380000,4311000,CB4MH,0,1e+06,7.72,70.93,380000 4311000,0,Suitable,dodgerblue,YES,236.12098,152.730381
380000,4311000,CB4MH,39.37008,1e+06,0.1,67.3,380000 4311000,12,Unsuitable,black,YES,236.12098,152.730381
380000,4311000,CB4MH,19.68504,1e+06,0.1,66.65,380000 4311000,6,Unsuitable,black,YES,236.12098,152.730381
380000,4311000,CB4MH,8.2021,1e+06,3.44,68.66,380000 4311000,2.5,Tolerable,yellow,YES,236.12098,152.730381
380000,4311000,CB4MH,6.56168,1e+06,4.93,69.47,380000 4311000,2,Suitable,dodgerblue,YES,236.12098,152.730381
380000,4311000,CB4MH,18.04462,1e+06,0.16,66.86,380000 4311000,5.5,Unsuitable,black,YES,236.12098,152.730381
380000,4311000,CB4MH,4.92126,1e+06,6.39,70.33,380000 4311000,1.5,Suitable,dodgerblue,YES,236.12098,152.730381
380000,4311000,CB4MH,9.84252,1e+06,2.19,68.02,380000 4311000,3,Marginal,orange,YES,236.12098,152.730381
380000,4311000,CB4MH,29.52756,1e+06,0.1,66.97,380000 4311000,9,Unsuitable,black,YES,236.12098,152.730381
380000,4311000,CB4MH,13.12336,1e+06,1.19,67.44,380000 4311000,4,Unsuitable,black,YES,236.12098,152.730381
380000,4311000,CB4MH,11.48294,1e+06,1.54,67.43,380000 4311000,3.5,Unsuitable,black,YES,236.12098,152.730381
380000,4311000,CB4MH,32.8084,1e+06,0.11,67.13,380000 4311000,10,Unsuitable,black,YES,236.12098,152.730381
380000,4311000,CB4MH,22.96588,1e+06,0.11,66.89,380000 4311000,7,Unsuitable,black,YES,236.12098,152.730381
380000,4311000,CB4MH,16.4042,1e+06,0.43,67.06,380000 4311000,5,Unsuitable,black,YES,236.12098,152.730381
380000,4311000,CB4MH,26.24672,1e+06,0.1,66.92,380000 4311000,8,Unsuitable,black,YES,236.12098,152.730381
380000,4311000,CB4MH,3.28084,1e+06,7.09,70.65,380000 4311000,1,Suitable,dodgerblue,YES,236.12098,152.730381
380000,4311000,CB4MH,14.76378,1e+06,0.84,67.3,380000 4311000,4.5,Unsuitable,black,YES,236.12098,152.730381
380000,4311000,CB4MH,36.08924,1e+06,0.12,67.13,380000 4311000,11,Unsuitable,black,YES,236.12098,152.730381
380000,4311000,CB4MH,24.6063,1e+06,0.1,66.9,380000 4311000,7.5,Unsuitable,black,YES,236.12098,152.730381
380000,4311000,CB4MH,34.44882,1e+06,0.12,67.13,380000 4311000,10.5,Unsuitable,black,YES,236.12098,152.730381
380000,4311000,CB4MH,27.88714,1e+06,0.1,66.93,380000 4311000,8.5,Unsuitable,black,YES,236.12098,152.730381
380000,4311000,CB4MH,41.0105,1e+06,0.1,67.3,380000 4311000,12.5,Unsuitable,black,YES,236.12098,152.730381
380000,4311000,CB4MH,37.72966,1e+06,0.1,67.3,380000 4311000,11.5,Unsuitable,black,YES,236.12098,152.730381
380000,4312000,CB4MH,16.4042,1e+06,0.46,67.04,380000 4312000,5,Unsuitable,black,YES,236.12098,153.351752
380000,4312000,CB4MH,39.37008,1e+06,0.1,67.3,380000 4312000,12,Unsuitable,black,YES,236.12098,153.351752
380000,4312000,CB4MH,36.08924,1e+06,0.11,67.13,380000 4312000,11,Unsuitable,black,YES,236.12098,153.351752
380000,4312000,CB4MH,8.2021,1e+06,3.56,68.63,380000 4312000,2.5,Tolerable,yellow,YES,236.12098,153.351752
380000,4312000,CB4MH,34.44882,1e+06,0.11,67.13,380000 4312000,10.5,Unsuitable,black,YES,236.12098,153.351752
380000,4312000,CB4MH,24.6063,1e+06,0.1,66.9,380000 4312000,7.5,Unsuitable,black,YES,236.12098,153.351752
380000,4312000,CB4MH,37.72966,1e+06,0.1,67.3,380000 4312000,11.5,Unsuitable,black,YES,236.12098,153.351752
380000,4312000,CB4MH,41.0105,1e+06,0.1,67.3,380000 4312000,12.5,Unsuitable,black,YES,236.12098,153.351752
380000,4312000,CB4MH,26.24672,1e+06,0.1,66.91,380000 4312000,8,Unsuitable,black,YES,236.12098,153.351752
380000,4312000,CB4MH,11.48294,1e+06,1.33,67.46,380000 4312000,3.5,Unsuitable,black,YES,236.12098,153.351752
380000,4312000,CB4MH,6.56168,1e+06,5.09,69.43,380000 4312000,2,Suitable,dodgerblue,YES,236.12098,153.351752
380000,4312000,CB4MH,4.92126,1e+06,6.49,70.24,380000 4312000,1.5,Suitable,dodgerblue,YES,236.12098,153.351752
380000,4312000,CB4MH,1.64042,1e+06,7.5,70.64,380000 4312000,0.5,Suitable,dodgerblue,YES,236.12098,153.351752
380000,4312000,CB4MH,14.76378,1e+06,0.85,67.27,380000 4312000,4.5,Unsuitable,black,YES,236.12098,153.351752
380000,4312000,CB4MH,47.57218,1e+06,0.1,67.3,380000 4312000,14.5,Unsuitable,black,YES,236.12098,153.351752
380000,4312000,CB4MH,29.52756,1e+06,0.1,66.95,380000 4312000,9,Unsuitable,black,YES,236.12098,153.351752
380000,4312000,CB4MH,32.8084,1e+06,0.11,67.13,380000 4312000,10,Unsuitable,black,YES,236.12098,153.351752
380000,4312000,CB4MH,0,1e+06,7.72,70.75,380000 4312000,0,Suitable,dodgerblue,YES,236.12098,153.351752
380000,4312000,CB4MH,9.84252,1e+06,2.27,67.97,380000 4312000,3,Marginal,orange,YES,236.12098,153.351752
380000,4312000,CB4MH,45.93176,1e+06,0.1,67.3,380000 4312000,14,Unsuitable,black,YES,236.12098,153.351752
380000,4312000,CB4MH,31.16798,1e+06,0.1,67.05,380000 4312000,9.5,Unsuitable,black,YES,236.12098,153.351752
380000,4312000,CB4MH,13.12336,1e+06,1.15,67.38,380000 4312000,4,Unsuitable,black,YES,236.12098,153.351752
380000,4312000,CB4MH,27.88714,1e+06,0.1,66.93,380000 4312000,8.5,Unsuitable,black,YES,236.12098,153.351752
380000,4312000,CB4MH,3.28084,1e+06,7.1,70.51,380000 4312000,1,Suitable,dodgerblue,YES,236.12098,153.351752
380000,4312000,CB4MH,42.65092,1e+06,0.1,67.3,380000 4312000,13,Unsuitable,black,YES,236.12098,153.351752
380000,4312000,CB4MH,44.29134,1e+06,0.1,67.3,380000 4312000,13.5,Unsuitable,black,YES,236.12098,153.351752
380000,4312000,CB4MH,21.32546,1e+06,0.1,66.73,380000 4312000,6.5,Unsuitable,black,YES,236.12098,153.351752
380000,4312000,CB4MH,19.68504,1e+06,0.1,66.64,380000 4312000,6,Unsuitable,black,YES,236.12098,153.351752
380000,4312000,CB4MH,22.96588,1e+06,0.11,66.89,380000 4312000,7,Unsuitable,black,YES,236.12098,153.351752
380000,4312000,CB4MH,18.04462,1e+06,0.17,66.84,380000 4312000,5.5,Unsuitable,black,YES,236.12098,153.351752
380000,4313000,CB4MH,41.0105,1e+06,0.1,67.3,380000 4313000,12.5,Unsuitable,black,YES,236.12098,153.973123
380000,4313000,CB4MH,42.65092,1e+06,0.1,67.3,380000 4313000,13,Unsuitable,black,YES,236.12098,153.973123
380000,4313000,CB4MH,19.68504,1e+06,0.1,66.62,380000 4313000,6,Unsuitable,black,YES,236.12098,153.973123
380000,4313000,CB4MH,6.56168,1e+06,5.24,69.39,380000 4313000,2,Suitable,dodgerblue,YES,236.12098,153.973123
380000,4313000,CB4MH,4.92126,1e+06,6.58,70.16,380000 4313000,1.5,Suitable,dodgerblue,YES,236.12098,153.973123
380000,4313000,CB4MH,31.16798,1e+06,0.1,67.03,380000 4313000,9.5,Unsuitable,black,YES,236.12098,153.973123
380000,4313000,CB4MH,44.29134,1e+06,0.1,67.3,380000 4313000,13.5,Unsuitable,black,YES,236.12098,153.973123
380000,4313000,CB4MH,18.04462,1e+06,0.17,66.82,380000 4313000,5.5,Unsuitable,black,YES,236.12098,153.973123
380000,4313000,CB4MH,16.4042,1e+06,0.49,67.02,380000 4313000,5,Unsuitable,black,YES,236.12098,153.973123
380000,4313000,CB4MH,29.52756,1e+06,0.1,66.93,380000 4313000,9,Unsuitable,black,YES,236.12098,153.973123
380000,4313000,CB4MH,34.44882,1e+06,0.11,67.12,380000 4313000,10.5,Unsuitable,black,YES,236.12098,153.973123
380000,4313000,CB4MH,26.24672,1e+06,0.1,66.91,380000 4313000,8,Unsuitable,black,YES,236.12098,153.973123
380000,4313000,CB4MH,13.12336,1e+06,1.12,67.32,380000 4313000,4,Unsuitable,black,YES,236.12098,153.973123
380000,4313000,CB4MH,39.37008,1e+06,0.1,67.3,380000 4313000,12,Unsuitable,black,YES,236.12098,153.973123
380000,4313000,CB4MH,27.88714,1e+06,0.1,66.92,380000 4313000,8.5,Unsuitable,black,YES,236.12098,153.973123
380000,4313000,CB4MH,32.8084,1e+06,0.11,67.12,380000 4313000,10,Unsuitable,black,YES,236.12098,153.973123
380000,4313000,CB4MH,21.32546,1e+06,0.1,66.72,380000 4313000,6.5,Unsuitable,black,YES,236.12098,153.973123
380000,4313000,CB4MH,8.2021,1e+06,3.68,68.6,380000 4313000,2.5,Tolerable,yellow,YES,236.12098,153.973123
380000,4313000,CB4MH,24.6063,1e+06,0.1,66.9,380000 4313000,7.5,Unsuitable,black,YES,236.12098,153.973123
380000,4313000,CB4MH,3.28084,1e+06,7.12,70.38,380000 4313000,1,Suitable,dodgerblue,YES,236.12098,153.973123
380000,4313000,CB4MH,0,1e+06,7.72,70.6,380000 4313000,0,Suitable,dodgerblue,YES,236.12098,153.973123
380000,4313000,CB4MH,22.96588,1e+06,0.1,66.89,380000 4313000,7,Unsuitable,black,YES,236.12098,153.973123
380000,4313000,CB4MH,37.72966,1e+06,0.1,67.3,380000 4313000,11.5,Unsuitable,black,YES,236.12098,153.973123
380000,4313000,CB4MH,1.64042,1e+06,7.51,70.5,380000 4313000,0.5,Suitable,dodgerblue,YES,236.12098,153.973123
380000,4313000,CB4MH,36.08924,1e+06,0.11,67.12,380000 4313000,11,Unsuitable,black,YES,236.12098,153.973123
380000,4313000,CB4MH,14.76378,1e+06,0.86,67.24,380000 4313000,4.5,Unsuitable,black,YES,236.12098,153.973123
380000,4313000,CB4MH,11.48294,1e+06,1.3,67.4,380000 4313000,3.5,Unsuitable,black,YES,236.12098,153.973123
380000,4313000,CB4MH,9.84252,1e+06,2.34,67.92,380000 4313000,3,Marginal,orange,YES,236.12098,153.973123
380000,4323000,CB3MH,13.12336,1e+06,1.11,67.1,380000 4323000,4,Unsuitable,black,YES,236.12098,160.186833
380000,4323000,CB3MH,0,1e+06,7.65,70.86,380000 4323000,0,Suitable,dodgerblue,YES,236.12098,160.186833
380000,4323000,CB3MH,8.2021,1e+06,3.8,68.44,380000 4323000,2.5,Tolerable,yellow,YES,236.12098,160.186833
380000,4323000,CB3MH,18.04462,1e+06,0.23,66.7,380000 4323000,5.5,Unsuitable,black,YES,236.12098,160.186833
380000,4323000,CB3MH,1.64042,1e+06,7.43,70.77,380000 4323000,0.5,Suitable,dodgerblue,YES,236.12098,160.186833
380000,4323000,CB3MH,19.68504,1e+06,0.12,66.6,380000 4323000,6,Unsuitable,black,YES,236.12098,160.186833
380000,4323000,CB3MH,14.76378,1e+06,0.9,66.98,380000 4323000,4.5,Unsuitable,black,YES,236.12098,160.186833
380000,4323000,CB3MH,16.4042,1e+06,0.62,66.91,380000 4323000,5,Unsuitable,black,YES,236.12098,160.186833
380000,4323000,CB3MH,9.84252,1e+06,2.29,67.74,380000 4323000,3,Marginal,orange,YES,236.12098,160.186833
380000,4323000,CB3MH,3.28084,1e+06,7.02,70.65,380000 4323000,1,Suitable,dodgerblue,YES,236.12098,160.186833
380000,4323000,CB3MH,11.48294,1e+06,1.07,67.22,380000 4323000,3.5,Unsuitable,black,YES,236.12098,160.186833
380000,4323000,CB3MH,6.56168,1e+06,5.29,69.71,380000 4323000,2,Suitable,dodgerblue,YES,236.12098,160.186833
380000,4323000,CB3MH,4.92126,1e+06,6.61,70.47,380000 4323000,1.5,Suitable,dodgerblue,YES,236.12098,160.186833
381000,4255000,CB4MH,16.4042,1e+06,4.51,69.01,381000 4255000,5,Suitable,dodgerblue,YES,236.742351,117.933605
381000,4255000,CB4MH,0,1e+06,9.66,72.32,381000 4255000,0,Suitable,dodgerblue,YES,236.742351,117.933605
381000,4255000,CB4MH,4.92126,1e+06,9.49,72.11,381000 4255000,1.5,Suitable,dodgerblue,YES,236.742351,117.933605
381000,4255000,CB4MH,31.16798,1e+06,2.01,67.5,381000 4255000,9.5,Marginal,orange,YES,236.742351,117.933605
381000,4255000,CB4MH,39.37008,1e+06,2.43,67.5,381000 4255000,12,Marginal,orange,YES,236.742351,117.933605
381000,4255000,CB4MH,13.12336,1e+06,8.03,71.52,381000 4255000,4,Suitable,dodgerblue,YES,236.742351,117.933605
381000,4255000,CB4MH,3.28084,1e+06,9.52,72.21,381000 4255000,1,Suitable,dodgerblue,YES,236.742351,117.933605
381000,4255000,CB4MH,32.8084,1e+06,2.34,67.59,381000 4255000,10,Marginal,orange,YES,236.742351,117.933605
381000,4255000,CB4MH,21.32546,1e+06,2.53,67.6,381000 4255000,6.5,Marginal,orange,YES,236.742351,117.933605
381000,4255000,CB4MH,19.68504,1e+06,2.79,67.81,381000 4255000,6,Marginal,orange,YES,236.742351,117.933605
381000,4255000,CB4MH,26.24672,1e+06,2.34,67.59,381000 4255000,8,Marginal,orange,YES,236.742351,117.933605
381000,4255000,CB4MH,34.44882,1e+06,2.5,67.59,381000 4255000,10.5,Marginal,orange,YES,236.742351,117.933605
381000,4255000,CB4MH,27.88714,1e+06,2.25,67.58,381000 4255000,8.5,Marginal,orange,YES,236.742351,117.933605
381000,4255000,CB4MH,37.72966,1e+06,2.52,67.5,381000 4255000,11.5,Marginal,orange,YES,236.742351,117.933605
381000,4255000,CB4MH,18.04462,1e+06,2.97,68.05,381000 4255000,5.5,Marginal,orange,YES,236.742351,117.933605
381000,4255000,CB4MH,14.76378,1e+06,6.99,70.85,381000 4255000,4.5,Suitable,dodgerblue,YES,236.742351,117.933605
381000,4255000,CB4MH,29.52756,1e+06,2.04,67.5,381000 4255000,9,Marginal,orange,YES,236.742351,117.933605
381000,4255000,CB4MH,24.6063,1e+06,2.36,67.59,381000 4255000,7.5,Marginal,orange,YES,236.742351,117.933605
381000,4255000,CB4MH,1.64042,1e+06,9.59,72.31,381000 4255000,0.5,Suitable,dodgerblue,YES,236.742351,117.933605
381000,4255000,CB4MH,41.0105,1e+06,2.4,67.5,381000 4255000,12.5,Marginal,orange,YES,236.742351,117.933605
381000,4255000,CB4MH,9.84252,1e+06,8.89,71.82,381000 4255000,3,Suitable,dodgerblue,YES,236.742351,117.933605
381000,4255000,CB4MH,22.96588,1e+06,2.37,67.6,381000 4255000,7,Marginal,orange,YES,236.742351,117.933605
381000,4255000,CB4MH,6.56168,1e+06,9.43,72.1,381000 4255000,2,Suitable,dodgerblue,YES,236.742351,117.933605
381000,4255000,CB4MH,36.08924,1e+06,2.55,67.5,381000 4255000,11,Marginal,orange,YES,236.742351,117.933605
381000,4255000,CB4MH,11.48294,1e+06,8.55,71.71,381000 4255000,3.5,Suitable,dodgerblue,YES,236.742351,117.933605
381000,4255000,CB4MH,8.2021,1e+06,9.19,71.96,381000 4255000,2.5,Suitable,dodgerblue,YES,236.742351,117.933605
381000,4256000,CB4MH,6.56168,1e+06,9.32,72.09,381000 4256000,2,Suitable,dodgerblue,YES,236.742351,118.554976
381000,4256000,CB4MH,9.84252,1e+06,8.57,71.61,381000 4256000,3,Suitable,dodgerblue,YES,236.742351,118.554976
381000,4256000,CB4MH,45.93176,1e+06,3.13,67.5,381000 4256000,14,Tolerable,yellow,YES,236.742351,118.554976
381000,4256000,CB4MH,34.44882,1e+06,2.47,67.59,381000 4256000,10.5,Marginal,orange,YES,236.742351,118.554976
