"Station","Date","Sdepth","Wtemp","Ph","DO","Spcond","Salinity","Cruise","SECCHI"
"WT6.1",2025-06-09,1,23.6,7.8,6.4,10300,5.8,NA,NA
"WT6.1",2025-06-09,2,23.5,7.8,6.2,10300,5.8,NA,NA
"WT6.1",2025-06-09,3,23.4,7.7,5.9,10400,5.8,NA,NA
"WT6.1",2025-06-09,4,22.9,7.4,5.3,10700,6.1,NA,NA
"WT6.1",2025-06-09,5.1,22,7,2,11000,6.2,NA,NA
"WT7.1",2025-06-09,0.5,23.4,8,8.7,13700,7.9,NA,"0.5"
"WT7.1",2025-06-09,1,23.2,8,8.6,13700,7.9,NA,NA
"WT7.1",2025-06-09,2,23,7.9,8.1,13700,7.9,NA,NA
"WT7.1",2025-06-09,3,22.8,7.8,7.4,13600,7.9,NA,NA
"WT7.1",2025-06-09,4,22.9,7.7,7.1,13700,7.9,NA,NA
"WT7.1",2025-06-09,5,22.8,7.6,6.6,13800,8,NA,NA
"WT7.1",2025-06-09,6,21.3,7,2.8,14100,8.2,NA,NA
"WT7.1",2025-06-09,7,20.3,6.9,0.6,14500,8.4,NA,NA
"WT7.1",2025-06-09,8,20.1,6.9,0.2,14600,8.5,NA,NA
"WT7.1",2025-06-09,9,20,6.9,0.1,14700,8.6,NA,NA
"WT7.1",2025-06-09,10,20,6.9,0.1,14700,8.6,NA,NA
"WT7.1",2025-06-09,11,19.9,6.9,0.1,14700,8.6,NA,NA
"WT7.1",2025-06-09,11.9,19.9,6.9,0.1,14700,8.6,NA,NA
"WT8.1",2025-06-09,0.5,25,8.2,7.9,12600,7.2,NA,"0.5"
"WT8.1",2025-06-09,1,24.9,8.2,7.7,12600,7.2,NA,NA
"WT8.1",2025-06-09,2,24.2,8.1,7,13000,7.5,NA,NA
"WT8.1",2025-06-09,3,24.2,8.1,6.9,13100,7.6,NA,NA
"WT8.1",2025-06-09,4,22.3,7,0.6,13900,8,NA,NA
"WT8.1",2025-06-09,5,21.4,7.1,0.1,14200,8.2,NA,NA
"WT8.1",2025-06-09,6,21.2,7.1,0.1,14200,8.3,NA,NA
"WT8.1",2025-06-09,7,21.1,7.1,0.1,14200,8.3,NA,NA
"WT8.2",2025-06-09,0.5,26.7,8,7.7,13500,7.8,NA,"0.4"
"WT8.2",2025-06-09,1,25,7.6,5.9,13500,7.8,NA,NA
"WT8.2",2025-06-09,1.9,24.2,7.3,3,14200,8.2,NA,NA
"WT8.3",2025-06-09,0.5,25.9,7.6,7.2,14500,8.4,NA,"0.4"
"WT8.3",2025-06-09,1,24.9,7.6,6.7,14500,8.4,NA,NA
"WT8.3",2025-06-09,2,24.3,7.4,5.7,14500,8.4,NA,NA
"WT8.3",2025-06-09,2.7,24.3,7.4,5.4,14600,8.5,NA,NA
"ET1.1",2025-06-12,0.5,25.5,8,8.6,197,0.1,NA,"0.5"
"ET1.1",2025-06-12,1,25.5,8,8.6,196,0.1,NA,NA
"ET1.1",2025-06-12,2,25.5,8,8.5,196,0.1,NA,NA
"ET1.1",2025-06-12,2.2,25.5,8,8.5,193,0.1,NA,NA
"ET2.1",2025-06-12,0.5,23.9,7.2,7.6,560,0.3,NA,"0.3"
"ET2.1",2025-06-12,1,23.9,7.2,7.6,560,0.3,NA,NA
"ET2.1",2025-06-12,2,23.9,7.2,7.5,559,0.3,NA,NA
"ET2.1",2025-06-12,3,23.9,7.2,7.5,559,0.3,NA,NA
"ET2.1",2025-06-12,5,23.9,7.2,7.5,560,0.3,NA,NA
"ET2.1",2025-06-12,7,23.9,7.2,7.5,561,0.3,NA,NA
"ET2.1",2025-06-12,9,23.9,7.2,7.5,561,0.3,NA,NA
"ET2.1",2025-06-12,11,23.9,7.2,7.5,560,0.3,NA,NA
"ET2.1",2025-06-12,12.2,23.9,7.2,7.5,560,0.3,NA,NA
"ET2.2",2025-06-12,0.5,25.6,7.3,6,473,0.2,NA,"0.4"
"ET2.2",2025-06-12,1,25.6,7.3,5.9,476,0.2,NA,NA
"ET2.2",2025-06-12,2,25.6,7.3,5.8,476,0.2,NA,NA
"ET2.2",2025-06-12,2.3,25.6,7.3,5.7,476,0.2,NA,NA
"ET2.3",2025-06-12,0.5,24.4,7.2,7.9,502,0.2,NA,"0.2"
"ET2.3",2025-06-12,1,24.4,7.2,7.8,502,0.2,NA,NA
"ET2.3",2025-06-12,2,24.3,7.2,7.7,502,0.2,NA,NA
"ET2.3",2025-06-12,3,24.3,7.2,7.7,501,0.2,NA,NA
"ET2.3",2025-06-12,5,24.3,7.2,7.7,501,0.2,NA,NA
"ET2.3",2025-06-12,7,24.3,7.2,7.7,502,0.2,NA,NA
"ET2.3",2025-06-12,9,24.3,7.2,7.7,502,0.2,NA,NA
"ET2.3",2025-06-12,11,24.3,7.2,7.7,503,0.2,NA,NA
"ET2.3",2025-06-12,11.7,24.3,7.2,7.7,505,0.2,NA,NA
"ET3.1",2025-06-11,0.5,25.1,7.4,6.3,886,0.4,NA,"0.7"
"ET3.1",2025-06-11,1,25,7.3,5.9,888,0.4,NA,NA
"ET3.1",2025-06-11,2,25,7.3,5.9,888,0.4,NA,NA
"ET3.1",2025-06-11,3,25,7.3,5.8,889,0.4,NA,NA
"ET3.1",2025-06-11,4,25,7.3,5.8,889,0.4,NA,NA
"ET3.1",2025-06-11,5,25,7.3,5.8,889,0.4,NA,NA
"ET3.1",2025-06-11,6,25,7.3,5.8,889,0.4,NA,NA
"ET3.1",2025-06-11,6.6,25,7.3,5.8,889,0.4,NA,NA
"ET4.1",2025-06-11,0.5,26.2,6.9,4.9,626,0.3,NA,"0.3"
"ET4.1",2025-06-11,1,26.2,6.9,4.9,637,0.3,NA,NA
"ET4.1",2025-06-11,2,26.1,6.9,4.7,683,0.3,NA,NA
"ET4.1",2025-06-11,3,25.7,6.9,4.2,691,0.3,NA,NA
"ET4.1",2025-06-11,4,25.6,6.8,4,700,0.3,NA,NA
"ET4.1",2025-06-11,5,25.5,6.9,3.9,707,0.3,NA,NA
"ET4.1",2025-06-11,5.7,25.4,6.8,3.9,705,0.3,NA,NA
"ET4.2",2025-06-10,0.5,22.8,7.9,7.6,13300,7.6,NA,"1.1"
"ET4.2",2025-06-10,1,22.8,7.8,7.4,13300,7.6,NA,NA
"ET4.2",2025-06-10,2,22.6,7.7,6.6,13400,7.7,NA,NA
"ET4.2",2025-06-10,3,22,7.3,5.5,13700,7.9,NA,NA
"ET4.2",2025-06-10,4,22,7.3,4.6,14500,8.4,NA,NA
"ET4.2",2025-06-10,5,20.5,7.2,2.8,15100,8.8,NA,NA
"ET4.2",2025-06-10,6,19.7,7.2,1.1,16500,9.7,NA,NA
"ET4.2",2025-06-10,7,19.6,7.2,0.9,16600,9.8,NA,NA
"ET4.2",2025-06-10,8,19.5,7.2,0.7,17000,10,NA,NA
"ET4.2",2025-06-10,9,19.5,7.2,0.7,17000,10,NA,NA
"ET4.2",2025-06-10,10,19.4,7.2,0.6,17200,10.2,NA,NA
"ET4.2",2025-06-10,10.9,19.4,7.2,0.6,17200,10.2,NA,NA
"ET5.1",2025-06-10,0.5,24.5,7.1,5.6,2330,1.2,NA,"0.3"
"ET5.1",2025-06-10,1,24.5,7,5.5,2410,1.2,NA,NA
"ET5.1",2025-06-10,2,24.5,7,5.4,2430,1.3,NA,NA
"ET5.1",2025-06-10,3,24.5,7,5.4,2640,1.4,NA,NA
"ET5.1",2025-06-10,4,24.5,7,5.4,3030,1.6,NA,NA
"ET5.1",2025-06-10,4.8,24.5,7,5.3,3160,1.6,NA,NA
"ET5.2",2025-06-10,0.5,23.5,7.6,7.2,17700,10.4,NA,"0.8"
"ET5.2",2025-06-10,1,23.5,7.6,7.1,17700,10.5,NA,NA
"ET5.2",2025-06-10,2,23.4,7.6,7,17800,10.5,NA,NA
"ET5.2",2025-06-10,3,23.4,7.6,7,17800,10.5,NA,NA
"ET5.2",2025-06-10,4,23.4,7.6,7,17900,10.6,NA,NA
"ET5.2",2025-06-10,5,23.4,7.6,6.9,18100,10.7,NA,NA
"ET5.2",2025-06-10,6,23.2,7.5,6.5,18400,10.9,NA,NA
"ET5.2",2025-06-10,7,23,7.4,6.2,18600,11,NA,NA
"ET5.2",2025-06-10,8,22.9,7.4,6.2,18600,11,NA,NA
"ET5.2",2025-06-10,9,22.9,7.4,6.2,18600,11,NA,NA
"ET5.2",2025-06-10,10,22.9,7.4,6.1,18600,11,NA,NA
"ET5.2",2025-06-10,10.5,22.9,7.4,5.9,18600,11,NA,NA
"ET6.1",2025-06-12,0.5,25.8,7.1,9.5,204,0.1,NA,"0.3"
"ET6.1",2025-06-12,1,25.6,7.1,9.4,201,0.1,NA,NA
"ET6.1",2025-06-12,2,25.6,7.1,9.4,201,0.1,NA,NA
"ET6.1",2025-06-12,3,25.5,7.1,9.3,193,0.1,NA,NA
"ET6.1",2025-06-12,3.7,25.5,7.1,9.3,194,0.1,NA,NA
"ET6.2",2025-06-11,0.5,24.7,7.5,5.8,11600,6.5,NA,"0.3"
"ET6.2",2025-06-11,1,24.7,7.5,5.7,11700,6.7,NA,NA
"ET6.2",2025-06-11,2,24.6,7.5,5.6,11900,6.8,NA,NA
"ET6.2",2025-06-11,3,24.6,7.5,5.5,12000,6.8,NA,NA
"ET7.1",2025-06-11,0.5,25.2,7.3,4.3,11800,6.7,NA,"0.4"
"ET7.1",2025-06-11,1,25.2,7.3,4.2,11800,6.7,NA,NA
"ET7.1",2025-06-11,2,25.1,7.3,4,11900,6.8,NA,NA
"ET7.1",2025-06-11,3,25,7.3,3.9,12000,6.9,NA,NA
"ET7.1",2025-06-11,4,25,7.3,3.9,12300,7.1,NA,NA
"ET7.1",2025-06-11,5,25,7.3,3.8,12300,7.1,NA,NA
"ET7.1",2025-06-11,6,25,7.3,3.8,12300,7.1,NA,NA
"ET7.1",2025-06-11,6.3,25,7.3,3.7,12600,7.2,NA,NA
"ET8.1",2025-06-11,0.5,26.9,7.6,6.6,24200,14.7,NA,"0.6"
"ET8.1",2025-06-11,1,26.6,7.6,6.6,24300,14.7,NA,NA
"ET8.1",2025-06-11,2,26.4,7.6,6.7,24300,14.7,NA,NA
"ET8.1",2025-06-11,3,26.2,7.6,7,24900,15.1,NA,NA
"ET8.1",2025-06-11,3.4,26.1,7.6,6.9,24900,15.2,NA,NA
"ET9.1",2025-06-11,0.5,27.1,7.9,7.7,26200,16,NA,"1"
"ET9.1",2025-06-11,1,26.6,7.9,7.7,26200,16,NA,NA
"ET9.1",2025-06-11,2,26.5,7.9,7.7,26200,16,NA,NA
"ET9.1",2025-06-11,3,26.1,7.9,7.5,26200,16,NA,NA
"ET9.1",2025-06-11,4,26.1,7.8,7.3,26200,16,NA,NA
"ET9.1",2025-06-11,5,26,7.8,7.2,26200,16,NA,NA
"ET10.1",2025-06-11,0.5,23.7,6.2,4,135,0.1,NA,"0.5"
"ET10.1",2025-06-11,1,23.7,6.2,4,135,0.1,NA,NA
"ET10.1",2025-06-11,2,23.6,6.2,4,135,0.1,NA,NA
"ET10.1",2025-06-11,3,23.6,6.2,4,135,0.1,NA,NA
"ET10.1",2025-06-11,4,23.6,6.2,4,135,0.1,NA,NA
"ET10.1",2025-06-11,5,23.6,6.2,4,135,0.1,NA,NA
"ET10.1",2025-06-11,6,23.6,6.2,4,135,0.1,NA,NA
"EE1.1",2025-06-10,0.5,22.8,8.2,8,17900,10.6,NA,"1.7"
"EE1.1",2025-06-10,1,22.8,8.1,8,17900,10.6,NA,NA
"EE1.1",2025-06-10,2,22.8,8.1,8,17900,10.6,NA,NA
"EE1.1",2025-06-10,3,22.8,8.1,7.9,17900,10.6,NA,NA
"EE1.1",2025-06-10,4,22.7,8,7.8,17900,10.6,NA,NA
"EE1.1",2025-06-10,5,22.5,8,7.2,18200,10.8,NA,NA
"EE1.1",2025-06-10,6,21,7.4,4.7,19200,11.4,NA,NA
"EE1.1",2025-06-10,7,20.6,7.3,3.6,19700,11.8,NA,NA
"EE1.1",2025-06-10,8,20.3,7.2,2.7,20300,12.2,NA,NA
"EE1.1",2025-06-10,9,20,7.2,1.8,21200,12.8,NA,NA
"EE1.1",2025-06-10,10,19.7,7.1,0.6,22500,13.7,NA,NA
"EE1.1",2025-06-10,11,19.4,7.1,0.2,24200,14.7,NA,NA
"EE1.1",2025-06-10,12,19.3,7.1,0.2,25000,15.1,NA,NA
"EE1.1",2025-06-10,12.2,19.3,7.1,0.2,25300,15.5,NA,NA
"EE2.1",2025-06-10,0.5,23,7.8,7.4,19300,11.5,NA,"1.8"
"EE2.1",2025-06-10,1,23,7.8,7.2,19300,11.5,NA,NA
"EE2.1",2025-06-10,2,23,7.8,7.1,19400,11.6,NA,NA
"EE2.1",2025-06-10,3,23,7.7,7,19400,11.6,NA,NA
"EE2.1",2025-06-10,4,22.9,7.7,6.9,19400,11.6,NA,NA
"EE2.1",2025-06-10,5,22.5,7.7,6.6,19600,11.7,NA,NA
"EE2.1",2025-06-10,6,22.3,7.7,6.4,19600,11.7,NA,NA
"EE2.1",2025-06-10,7,21.8,7.5,5.4,20200,12.1,NA,NA
"EE2.1",2025-06-10,7.4,21.7,7.5,5.1,20400,12.2,NA,NA
"EE2.2",2025-06-10,0.5,23.3,8,7.9,19200,11.4,NA,"1.6"
"EE2.2",2025-06-10,1,23.3,8,7.9,19200,11.4,NA,NA
"EE2.2",2025-06-10,2,23.2,8,7.9,19200,11.4,NA,NA
"EE2.2",2025-06-10,3,23.1,8,7.9,19200,11.4,NA,NA
"EE2.2",2025-06-10,4,23.1,8,7.9,19100,11.4,NA,NA
"EE2.2",2025-06-10,5,23,8,7.8,19100,11.4,NA,NA
"EE2.2",2025-06-10,6,20.5,7.3,2.5,20700,12.4,NA,NA
"EE2.2",2025-06-10,7,20.4,7.2,2.4,21000,12.6,NA,NA
"EE2.2",2025-06-10,8,20.3,7.2,1.8,21200,12.7,NA,NA
"EE2.2",2025-06-10,9,20.2,7.1,1.5,21300,12.8,NA,NA
"EE2.2",2025-06-10,10,20.1,7.1,1.2,21300,12.8,NA,NA
"EE2.2",2025-06-10,10.5,20.1,7.1,1,21400,12.9,NA,NA
"EE3.0",2025-06-11,0.5,26.4,7.7,6.5,22800,13.7,NA,"0.5"
"EE3.0",2025-06-11,1,25.7,7.7,6.4,22700,13.7,NA,NA
"EE3.0",2025-06-11,2,25.3,7.7,6.2,22700,13.7,NA,NA
"EE3.0",2025-06-11,3,25.3,7.7,6.1,22700,13.7,NA,NA
"EE3.0",2025-06-11,4,25.3,7.7,6,22700,13.7,NA,NA
"EE3.0",2025-06-11,4.5,25.3,7.7,5.9,22700,13.7,NA,NA
"EE3.1",2025-06-11,0.5,24.5,7.8,6.8,22500,13.6,NA,"0.6"
"EE3.1",2025-06-11,1,24.5,7.8,6.8,22500,13.6,NA,NA
"EE3.1",2025-06-11,2,24.5,7.8,6.8,22500,13.6,NA,NA
"EE3.1",2025-06-11,3,24.4,7.8,6.8,22500,13.6,NA,NA
"EE3.1",2025-06-11,4,24.4,7.8,6.8,22500,13.6,NA,NA
"EE3.1",2025-06-11,5,24.4,7.8,6.8,22600,13.6,NA,NA
"EE3.1",2025-06-11,6,24.4,7.8,6.8,22600,13.6,NA,NA
"EE3.1",2025-06-11,7,24.3,7.8,6.8,22600,13.6,NA,NA
"EE3.1",2025-06-11,8,24.2,7.8,6.7,22700,13.7,NA,NA
"EE3.1",2025-06-11,9,24.1,7.8,6.7,22700,13.7,NA,NA
"EE3.1",2025-06-11,10,24,7.8,6.7,22800,13.7,NA,NA
"EE3.1",2025-06-11,10.5,24,7.8,6.7,22900,13.7,NA,NA
"EE3.2",2025-06-11,0.5,23.7,8,7.9,25300,15.4,NA,"1.2"
"EE3.2",2025-06-11,1,23.6,8,7.9,25300,15.4,NA,NA
"EE3.2",2025-06-11,2,23.6,8,7.9,25300,15.4,NA,NA
"EE3.2",2025-06-11,3,23.2,7.9,7.8,25400,15.5,NA,NA
"EE3.2",2025-06-11,5,23.2,7.9,7.7,25400,15.5,NA,NA
"EE3.2",2025-06-11,7,23.2,7.9,7.6,25500,15.6,NA,NA
"EE3.2",2025-06-11,9,23.1,7.9,7.6,25500,15.6,NA,NA
"EE3.2",2025-06-11,11,23,7.9,7.3,25600,15.6,NA,NA
"EE3.2",2025-06-11,13,22.6,7.8,6.7,26100,16,NA,NA
"EE3.2",2025-06-11,15,22,7.7,6.3,26600,16.3,NA,NA
"EE3.2",2025-06-11,17,21.7,7.7,6,26800,16.4,NA,NA
"EE3.2",2025-06-11,18,21.6,7.7,6,26800,16.4,NA,NA
"EE3.2",2025-06-11,19,21.6,7.7,6,26800,16.4,NA,NA
"EE3.2",2025-06-11,21,21.6,7.7,6,26800,16.4,NA,NA
"EE3.2",2025-06-11,23,21.6,7.7,5.9,26800,16.5,NA,NA
"EE3.2",2025-06-11,25,21.3,7.6,5.7,27000,16.6,NA,NA
"EE3.2",2025-06-11,26,21.2,7.6,5.6,27000,16.6,NA,NA
"EE3.2",2025-06-11,26.4,21.2,7.6,5.6,27000,16.6,NA,NA
"EE3.3",2025-06-11,0.5,25.6,7.9,7.6,27100,16.6,NA,"0.8"
"EE3.3",2025-06-11,1,25.5,7.9,7.6,27200,16.7,NA,NA
"EE3.3",2025-06-11,2,25.3,7.9,7.5,27300,16.7,NA,NA
"EE3.3",2025-06-11,3,25.1,7.9,7.4,27500,16.9,NA,NA
"EE3.3",2025-06-11,3.2,24.9,7.8,7.1,27800,17.1,NA,NA
"LE2.2",2025-06-09,0.5,23.6,8.4,10.1,12500,7.2,NA,"1.3"
"LE2.2",2025-06-09,1,23.5,8.4,9.9,12700,7.3,NA,NA
"LE2.2",2025-06-09,2,23.3,8.4,9.1,13700,7.9,NA,NA
"LE2.2",2025-06-09,3,23.2,8.4,8.6,14000,8.1,NA,NA
"LE2.2",2025-06-09,4,23,8.4,8.1,14100,8.2,NA,NA
"LE2.2",2025-06-09,5,23,8.3,7.8,14300,8.3,NA,NA
"LE2.2",2025-06-09,6,22.9,8.3,7.5,14500,8.4,NA,NA
"LE2.2",2025-06-09,7,22.7,8.2,7,14900,8.7,NA,NA
"LE2.2",2025-06-09,8,22,7.8,5,16100,9.4,NA,NA
"LE2.2",2025-06-09,9,20.5,7.2,1.7,19300,11.5,NA,NA
"LE2.2",2025-06-09,10,20.1,7.1,1,20900,12.6,NA,NA
"LE2.2",2025-06-09,11,20,7.1,1,21300,12.8,NA,NA
"CCM0069",2025-06-12,0,28,7.1,4.9,2310,1.2,NA,"0.4"
"TRQ0088",2025-06-12,0,26.8,6.7,4.2,16400,9.6,NA,"0.4"
"TRQ0146",2025-06-12,0,26.9,7.4,6.2,4080,2.2,NA,"0.4"
"XDJ9007",2025-06-12,0,25.7,7,6.7,2980,1.5,NA,"0.3"
"WIW0141",2025-06-12,0,27.5,7.4,9.5,812,4,NA,"0.2"
"XCI4078",2025-06-11,0.5,25.5,7.3,5.7,19100,11.4,NA,"0.4"
"XCI4078",2025-06-11,1,25.4,7.3,5.6,19300,11.5,NA,NA
"XCI4078",2025-06-11,2,25.3,7.3,5.5,19600,11.7,NA,NA
"XCI4078",2025-06-11,3,25.3,7.3,5.5,19800,11.8,NA,NA
"XCI4078",2025-06-11,4,25.3,7.3,5.4,19900,11.9,NA,NA
"BXK0031",2025-06-11,0,26.8,6.8,5.2,13400,7.7,NA,"0.2"
"POK0087",2025-06-11,0,24.6,6.6,5.1,193,0.1,NA,"0.3"
"MNK0146",2025-06-11,0,26.7,6.9,5,3010,1.6,NA,"0.2"
"XAK7810",2025-06-11,0.5,25.5,6.9,4.8,7800,4.4,NA,"0.4"
"XAK7810",2025-06-11,1,25.3,6.9,4.9,9400,5.2,NA,NA
"XAK7810",2025-06-11,2,25.2,7,5.2,12500,7.2,NA,NA
"XAK7810",2025-06-11,2.4,25.2,7,5.3,15400,9.1,NA,NA
"XGG8251",2025-06-11,0,23.2,7.6,7.1,13624,7.9,NA,"0.9"
"CB5.4",2025-06-23,1,26.764,8.38,8.49,18883,11.17,"BAY891",""
"CB5.4",2025-06-23,2,26.493,8.42,8.46,19188,11.37,"BAY891",""
"CB5.4",2025-06-23,3,26.104,8.4,8.23,19610,11.65,"BAY891",""
"CB5.4",2025-06-23,4,25.301,8.23,7.03,20848,12.46,"BAY891",""
"CB5.4",2025-06-23,5,25.022,8.16,6.56,21401,12.83,"BAY891",""
"CB5.4",2025-06-23,6,24.424,7.96,5.48,24252,14.71,"BAY891",""
"CB5.4",2025-06-23,7,24.053,7.84,4.87,25304,15.42,"BAY891",""
"CB5.4",2025-06-23,8,23.81,7.76,4.5,25946,15.85,"BAY891",""
"CB5.4",2025-06-23,9,23.974,7.8,4.6,26921,16.5,"BAY891",""
"CB5.4",2025-06-23,10,23.72,7.73,4.19,27284,16.75,"BAY891",""
"CB5.4",2025-06-23,11,23.572,7.7,3.99,27789,17.09,"BAY891",""
"CB5.4",2025-06-23,12,23.329,7.6,3.4,29164,18.03,"BAY891",""
"CB5.4",2025-06-23,13,23.31,7.61,3.37,29491,18.25,"BAY891",""
"CB5.4",2025-06-23,14,23.129,7.56,3,30183,18.72,"BAY891",""
"CB5.4",2025-06-23,15,23.046,7.53,2.84,30575,18.99,"BAY891",""
"CB5.4",2025-06-23,16,22.651,7.47,2.41,31611,19.71,"BAY891",""
"CB5.4",2025-06-23,17,22.655,7.47,2.41,31910,19.91,"BAY891",""
"CB5.4",2025-06-23,18,22.656,7.47,2.39,32057,20.01,"BAY891",""
"CB5.4",2025-06-23,19,22.651,7.47,2.41,32107,20.05,"BAY891",""
"CB5.4",2025-06-23,20,22.613,7.47,2.36,32126,20.06,"BAY891",""
"CB5.4",2025-06-23,21,22.58,7.46,2.33,32172,20.09,"BAY891",""
"CB5.4",2025-06-23,22,22.536,7.45,2.29,32214,20.12,"BAY891",""
"CB5.4",2025-06-23,23,22.47,7.45,2.26,32260,20.15,"BAY891",""
"CB5.4",2025-06-23,24,22.473,7.45,2.22,32388,20.24,"BAY891",""
"CB5.4",2025-06-23,25,22.468,7.44,2.2,32419,20.26,"BAY891",""
"CB5.4",2025-06-23,26,22.367,7.43,2.15,32652,20.42,"BAY891",""
"CB5.4",2025-06-23,27,22.335,7.43,2.13,32712,20.47,"BAY891",""
"CB5.4",2025-06-23,28,22.326,7.43,2.13,32728,20.48,"BAY891",""
"CB5.4",2025-06-23,29,22.322,7.42,2.14,32739,20.48,"BAY891",""
"CB5.4",2025-06-23,30,22.313,7.42,2.14,32756,20.5,"BAY891",""
"CB5.4",2025-06-23,31,22.31,7.42,2.19,32771,20.51,"BAY891",""
"CB5.4W",2025-06-23,1,27.675,8.23,7.8,22597,13.57,"BAY891",""
"CB5.4W",2025-06-23,2,27.648,8.24,7.85,22604,13.58,"BAY891",""
"CB5.4W",2025-06-23,3,27.46,8.24,7.79,22661,13.62,"BAY891",""
"CB5.4W",2025-06-23,4,26.46,8.17,7.28,22879,13.78,"BAY891",""
"CB5.5",2025-06-23,1,26.388,8.34,8.14,20317,12.1,"BAY891",""
"CB5.5",2025-06-23,2,26.045,8.37,8.14,20517,12.24,"BAY891",""
"CB5.5",2025-06-23,3,25.369,8.19,7.32,23546,14.23,"BAY891",""
"CB5.5",2025-06-23,4,25.442,8.17,7.32,24347,14.76,"BAY891",""
"CB5.5",2025-06-23,5,25.601,8.14,7.23,25696,15.66,"BAY891",""
"CB5.5",2025-06-23,6,25.747,8.12,7.19,26746,16.36,"BAY891",""
"CB5.5",2025-06-23,7,25.769,8.11,7.1,26956,16.5,"BAY891",""
"CB5.5",2025-06-23,8,25.555,8.08,6.71,27275,16.72,"BAY891",""
"CB5.5",2025-06-23,9,25.395,8.03,6.17,27728,17.02,"BAY891",""
"CB5.5",2025-06-23,10,24.652,7.86,5.04,28837,17.79,"BAY891",""
"CB5.5",2025-06-23,11,23.726,7.63,3.54,29658,18.36,"BAY891",""
"CB5.5",2025-06-23,12,22.763,7.38,1.95,30413,18.89,"BAY891",""
"CB5.5",2025-06-23,13,22.352,7.27,1.27,31144,19.39,"BAY891",""
"CB5.5",2025-06-23,14,22.344,7.27,1.29,31253,19.46,"BAY891",""
"CB6.1",2025-06-23,1,27.975,8.29,8.06,22220,13.32,"BAY891",""
"CB6.1",2025-06-23,2,26.475,8.32,8.46,22895,13.79,"BAY891",""
"CB6.1",2025-06-23,3,26.411,8.31,8.42,23669,14.3,"BAY891",""
"CB6.1",2025-06-23,4,26.35,8.26,8.24,25265,15.36,"BAY891",""
"CB6.1",2025-06-23,5,26.04,8.2,7.76,26634,16.28,"BAY891",""
"CB6.1",2025-06-23,6,25.869,8.16,7.37,27163,16.64,"BAY891",""
"CB6.1",2025-06-23,7,25.795,8.13,7.14,27437,16.82,"BAY891",""
"CB6.1",2025-06-23,8,25.255,8.03,6.24,28207,17.35,"BAY891",""
"CB6.1",2025-06-23,9,23.106,7.48,2.82,29349,18.16,"BAY891",""
"CB6.1",2025-06-23,10,22.86,7.44,2.34,31689,19.76,"BAY891",""
"CB6.1",2025-06-23,11,22.96,7.47,2.52,32121,20.05,"BAY891",""
"CB6.2",2025-06-23,1,25.923,8.19,7.79,25424,15.47,"BAY891",""
"CB6.2",2025-06-23,2,25.952,8.2,7.82,25427,15.47,"BAY891",""
"CB6.2",2025-06-23,3,25.903,8.2,7.8,25472,15.51,"BAY891",""
"CB6.2",2025-06-23,4,25.911,8.19,7.73,25681,15.64,"BAY891",""
"CB6.2",2025-06-23,5,25.99,8.17,7.61,26310,16.06,"BAY891",""
"CB6.2",2025-06-23,6,25.909,8.17,7.45,26660,16.3,"BAY891",""
"CB6.2",2025-06-23,7,25.393,8.09,6.64,27665,16.98,"BAY891",""
"CB6.2",2025-06-23,8,23.612,7.65,3.67,31024,19.29,"BAY891",""
"CB6.2",2025-06-23,9,23.56,7.68,3.94,32162,20.07,"BAY891",""
"CB6.3",2025-06-23,1,26.467,8.25,8.41,25263,15.36,"BAY891",""
"CB6.3",2025-06-23,2,26.119,8.25,8.31,25309,15.39,"BAY891",""
"CB6.3",2025-06-23,3,25.694,8.13,7.44,25734,15.68,"BAY891",""
"CB6.3",2025-06-23,4,25.574,8.07,7.04,25838,15.75,"BAY891",""
"CB6.3",2025-06-23,5,25.045,7.97,6.25,27266,16.72,"BAY891",""
"CB6.3",2025-06-23,6,24.658,7.89,5.62,28422,17.51,"BAY891",""
"CB6.3",2025-06-23,7,24.084,7.77,4.68,30159,18.69,"BAY891",""
"CB6.3",2025-06-23,8,23.896,7.74,4.43,30819,19.15,"BAY891",""
"CB6.3",2025-06-23,9,23.823,7.73,4.32,31079,19.33,"BAY891",""
"CB6.3",2025-06-23,10,23.775,7.72,4.27,31273,19.46,"BAY891",""
"CB6.3",2025-06-23,11,23.752,7.71,4.28,31363,19.52,"BAY891",""
"CB6.4",2025-06-23,1,25.437,8,7.07,28916,17.83,"BAY891",""
"CB6.4",2025-06-23,2,25.421,8.02,7.08,28946,17.85,"BAY891",""
"CB6.4",2025-06-23,3,25.361,8.02,7.05,29127,17.97,"BAY891",""
"CB6.4",2025-06-23,4,25.56,8.08,7.2,30928,19.2,"BAY891",""
"CB6.4",2025-06-23,5,25.012,8.02,6.47,33081,20.68,"BAY891",""
"CB6.4",2025-06-23,6,24.253,7.91,5.72,34291,21.53,"BAY891",""
"CB6.4",2025-06-23,7,23.884,7.85,5.29,34435,21.64,"BAY891",""
"CB6.4",2025-06-23,8,23.435,7.76,4.7,34906,21.97,"BAY891",""
"CB6.4",2025-06-23,9,23.413,7.76,4.69,35005,22.04,"BAY891",""
"LE3.6",2025-06-23,1,26.467,8.1,7.51,24006,14.52,"BAY891",""
"LE3.6",2025-06-23,2,26.378,8.13,7.59,23969,14.5,"BAY891",""
"LE3.6",2025-06-23,3,26.155,8.11,7.36,24157,14.63,"BAY891",""
