year,Habitat,volume,percent
2016,Suitable,6.528075,100
2017,Suitable,6.56759,100
2018,Suitable,6.396035,100
2019,Suitable,6.65844,100
2020,Suitable,6.645475,100
2021,Suitable,6.643045,100
2022,Suitable,6.5668,100
2023,Suitable,6.6496875,100
2024,Suitable,5.70479,100
2025,Suitable,4.6075325,100
2026,Suitable,5.70406,100
