"Station","Date","Sdepth","Wtemp","Ph","DO","Spcond","Salinity","Cruise","SECCHI","source","tempC"
"CB5.1",2026-02-17,15,32.72,7.9,12.3,36700,22.3,NA,NA,"MDmain",0.4
"CB5.1",2026-02-17,16,32.72,7.9,12.2,37300,22.7,NA,NA,"MDmain",0.4
"CB5.1",2026-02-17,17,32.9,7.9,12.1,37400,22.7,NA,NA,"MDmain",0.5
"CB5.1",2026-02-17,18,32.9,7.9,12.1,37800,23,NA,NA,"MDmain",0.5
"CB5.1",2026-02-17,19,32.9,7.9,12,38100,23.2,NA,NA,"MDmain",0.5
"CB5.1",2026-02-17,21,32.72,7.9,12,38500,23.5,NA,NA,"MDmain",0.4
"CB5.1",2026-02-17,23,32.72,7.9,12,38700,23.6,NA,NA,"MDmain",0.4
"CB5.1",2026-02-17,25,32.72,7.9,12,38800,23.7,NA,NA,"MDmain",0.4
"CB5.1",2026-02-17,27,32.72,7.9,11.9,38900,23.7,NA,NA,"MDmain",0.4
"CB5.1",2026-02-17,29,32.72,7.9,11.9,39000,23.8,NA,NA,"MDmain",0.4
"CB5.1",2026-02-17,31,32.72,7.9,11.9,39100,23.8,NA,NA,"MDmain",0.4
"CB5.1",2026-02-17,33,32.72,7.9,11.9,39100,23.9,NA,NA,"MDmain",0.4
"CB5.1",2026-02-17,35,32.72,7.9,11.9,39100,23.9,NA,NA,"MDmain",0.4
"CB4.4",2026-02-17,0.5,34.7,8.1,13.8,28100,16.8,NA,"1.6","MDmain",1.5
"CB4.4",2026-02-17,1,34.7,8.1,13.8,28100,16.8,NA,NA,"MDmain",1.5
"CB4.4",2026-02-17,2,33.8,8.1,13.6,30300,18.1,NA,NA,"MDmain",1
"CB4.4",2026-02-17,3,33.62,8.1,13.5,30600,18.4,NA,NA,"MDmain",0.9
"CB4.4",2026-02-17,4,33.26,8,13.4,31400,18.8,NA,NA,"MDmain",0.7
"CB4.4",2026-02-17,5,33.26,8,13.4,31500,19,NA,NA,"MDmain",0.7
"CB4.4",2026-02-17,6,33.26,8,13.3,31600,19,NA,NA,"MDmain",0.7
"CB4.4",2026-02-17,7,33.08,8,13.1,31800,19.1,NA,NA,"MDmain",0.6
"CB4.4",2026-02-17,8,33.08,8,13,32600,19.6,NA,NA,"MDmain",0.6
"CB4.4",2026-02-17,9,33.08,8,13,32800,19.7,NA,NA,"MDmain",0.6
"CB4.4",2026-02-17,10,32.9,8,12.7,33500,20.2,NA,NA,"MDmain",0.5
"CB4.4",2026-02-17,11,32.9,7.9,12.5,34800,21.1,NA,NA,"MDmain",0.5
"CB4.4",2026-02-17,12,32.72,7.9,12.4,36100,21.9,NA,NA,"MDmain",0.4
"CB4.4",2026-02-17,13,32.72,7.9,12.3,36700,22.3,NA,NA,"MDmain",0.4
"CB4.4",2026-02-17,15,32.72,7.9,12.2,37200,22.6,NA,NA,"MDmain",0.4
"CB4.4",2026-02-17,17,32.72,7.9,12.1,37700,23,NA,NA,"MDmain",0.4
"CB4.4",2026-02-17,19,32.72,7.9,12.1,38200,23.3,NA,NA,"MDmain",0.4
"CB4.4",2026-02-17,21,32.72,7.9,12.1,38200,23.3,NA,NA,"MDmain",0.4
"CB4.4",2026-02-17,23,32.72,7.9,12,38300,23.3,NA,NA,"MDmain",0.4
"CB4.4",2026-02-17,25,32.72,7.9,12,38700,23.6,NA,NA,"MDmain",0.4
"CB4.4",2026-02-17,27,32.72,7.9,12,38700,23.6,NA,NA,"MDmain",0.4
"CB4.4",2026-02-17,29,32.72,7.9,12,38700,23.6,NA,NA,"MDmain",0.4
"CB4.4",2026-02-17,30,32.72,7.9,12,38700,23.6,NA,NA,"MDmain",0.4
"CB4.3C",2026-02-18,0.5,34.34,8.1,13.9,27100,16.2,NA,"1.8","MDmain",1.3
"CB4.3C",2026-02-18,1,34.16,8.1,13.9,27600,16.4,NA,NA,"MDmain",1.2
"CB4.3C",2026-02-18,2,33.8,8.1,13.9,28600,17,NA,NA,"MDmain",1
"CB4.3C",2026-02-18,3,33.8,8.1,13.8,28800,17.2,NA,NA,"MDmain",1
"CB4.3C",2026-02-18,4,33.62,8.1,13.7,29300,17.5,NA,NA,"MDmain",0.9
"CB4.3C",2026-02-18,5,33.26,8,13.5,29600,17.6,NA,NA,"MDmain",0.7
"CB4.3C",2026-02-18,6,33.08,8,13.4,30100,18,NA,NA,"MDmain",0.6
"CB4.3C",2026-02-18,7,33.08,8,13.4,30300,18.1,NA,NA,"MDmain",0.6
"CB4.3C",2026-02-18,8,33.08,8,13.3,30600,18.3,NA,NA,"MDmain",0.6
"CB4.3C",2026-02-18,9,33.08,8,13.3,31000,18.5,NA,NA,"MDmain",0.6
"CB4.3C",2026-02-18,10,33.08,8,13.1,31400,18.8,NA,NA,"MDmain",0.6
"CB4.3C",2026-02-18,11,32.9,8,13,32000,19.2,NA,NA,"MDmain",0.5
"CB4.3C",2026-02-18,12,32.72,8,12.5,33900,20.4,NA,NA,"MDmain",0.4
"CB4.3C",2026-02-18,13,32.72,7.9,12.4,34600,20.9,NA,NA,"MDmain",0.4
"CB4.3C",2026-02-18,14,32.72,7.9,12.3,35000,21.2,NA,NA,"MDmain",0.4
"CB4.3C",2026-02-18,15,32.72,7.9,12.3,35400,21.4,NA,NA,"MDmain",0.4
"CB4.3C",2026-02-18,16,32.72,7.9,12.2,36000,21.8,NA,NA,"MDmain",0.4
"CB4.3C",2026-02-18,17,32.72,7.9,12.1,36200,22,NA,NA,"MDmain",0.4
"CB4.3C",2026-02-18,19,32.72,7.9,12.1,36800,22.3,NA,NA,"MDmain",0.4
"CB4.3C",2026-02-18,20,32.72,7.9,12.1,37300,22.6,NA,NA,"MDmain",0.4
"CB4.3C",2026-02-18,21,32.54,7.9,12,37500,22.8,NA,NA,"MDmain",0.3
"CB4.3C",2026-02-18,23,32.54,7.9,12,37600,22.9,NA,NA,"MDmain",0.3
"CB4.3C",2026-02-18,25,32.72,7.9,11.9,37800,23,NA,NA,"MDmain",0.4
"CB4.3C",2026-02-18,26,32.72,7.9,11.9,37800,23,NA,NA,"MDmain",0.4
"CB4.2C",2026-02-18,0.5,33.62,8.1,13.8,28600,16.9,NA,"2","MDmain",0.9
"CB4.2C",2026-02-18,1,33.44,8.1,13.9,29100,17.4,NA,NA,"MDmain",0.8
"CB4.2C",2026-02-18,2,33.26,8.1,13.8,29300,17.5,NA,NA,"MDmain",0.7
"CB4.2C",2026-02-18,3,33.44,8.1,13.7,29500,17.6,NA,NA,"MDmain",0.8
"CB4.2C",2026-02-18,4,33.44,8,13.6,29600,17.7,NA,NA,"MDmain",0.8
"CB4.2C",2026-02-18,5,33.26,8,13.5,29900,17.9,NA,NA,"MDmain",0.7
"CB4.2C",2026-02-18,6,33.26,8,13.3,30200,18,NA,NA,"MDmain",0.7
"CB4.2C",2026-02-18,7,33.08,8,13.3,30200,18,NA,NA,"MDmain",0.6
"CB4.2C",2026-02-18,8,33.08,8,13.3,30400,18.2,NA,NA,"MDmain",0.6
"CB4.2C",2026-02-18,9,33.08,8,13.2,30800,18.4,NA,NA,"MDmain",0.6
"CB4.2C",2026-02-18,10,32.9,8,12.9,31600,18.9,NA,NA,"MDmain",0.5
"CB4.2C",2026-02-18,11,32.72,8,12.7,33500,20.2,NA,NA,"MDmain",0.4
"CB4.2C",2026-02-18,12,32.72,7.9,12.5,33700,20.3,NA,NA,"MDmain",0.4
"CB4.2C",2026-02-18,13,32.72,7.9,12.5,33900,20.4,NA,NA,"MDmain",0.4
"CB4.2C",2026-02-18,14,32.72,7.9,12.4,34600,20.9,NA,NA,"MDmain",0.4
"CB4.2C",2026-02-18,15,32.72,7.9,12.3,35100,21.2,NA,NA,"MDmain",0.4
"CB4.2C",2026-02-18,17,32.72,7.9,12.1,35600,21.6,NA,NA,"MDmain",0.4
"CB4.2C",2026-02-18,19,32.72,7.9,12.1,36000,21.8,NA,NA,"MDmain",0.4
"CB4.2C",2026-02-18,21,32.72,7.9,12,36200,21.9,NA,NA,"MDmain",0.4
"CB4.2C",2026-02-18,23,32.72,7.9,12,36600,22.2,NA,NA,"MDmain",0.4
"CB4.2C",2026-02-18,25,32.54,7.9,12,37100,22.5,NA,NA,"MDmain",0.3
"CB4.2C",2026-02-18,27,32.72,7.9,11.9,37500,22.8,NA,NA,"MDmain",0.4
"CB4.1C",2026-02-18,0.5,33.8,8,13.5,27400,16.3,NA,"2","MDmain",1
"CB4.1C",2026-02-18,1,33.62,8,13.5,27500,16.3,NA,NA,"MDmain",0.9
"CB4.1C",2026-02-18,2,33.08,8,13.4,28100,16.7,NA,NA,"MDmain",0.6
"CB4.1C",2026-02-18,3,32.9,8,13.2,28700,17,NA,NA,"MDmain",0.5
"CB4.1C",2026-02-18,4,33.26,8,13.3,29000,17.3,NA,NA,"MDmain",0.7
"CB4.1C",2026-02-18,5,33.26,8,13.3,29000,17.3,NA,NA,"MDmain",0.7
"CB4.1C",2026-02-18,6,33.26,8,13.2,29100,17.3,NA,NA,"MDmain",0.7
"CB4.1C",2026-02-18,7,32.72,8,13,30100,17.9,NA,NA,"MDmain",0.4
"CB4.1C",2026-02-18,8,32.72,8,12.7,31100,18.6,NA,NA,"MDmain",0.4
"CB4.1C",2026-02-18,9,32.54,7.9,12.5,31800,19.1,NA,NA,"MDmain",0.3
"CB4.1C",2026-02-18,10,32.54,7.9,12.3,32500,19.5,NA,NA,"MDmain",0.3
"CB4.1C",2026-02-18,11,32.54,7.9,12.2,33400,20.1,NA,NA,"MDmain",0.3
"CB4.1C",2026-02-18,12,32.54,7.9,12.2,33500,20.2,NA,NA,"MDmain",0.3
"CB4.1C",2026-02-18,13,32.54,7.9,12.1,34000,20.4,NA,NA,"MDmain",0.3
"CB4.1C",2026-02-18,14,32.54,7.9,12.1,34300,20.7,NA,NA,"MDmain",0.3
"CB4.1C",2026-02-18,15,32.54,7.9,12.1,34500,20.8,NA,NA,"MDmain",0.3
"CB4.1C",2026-02-18,16,32.54,7.9,12.1,34700,20.9,NA,NA,"MDmain",0.3
"CB4.1C",2026-02-18,17,32.54,7.9,12.1,34700,20.9,NA,NA,"MDmain",0.3
"CB4.1C",2026-02-18,18,32.54,7.9,12.1,34700,20.9,NA,NA,"MDmain",0.3
"CB4.1C",2026-02-18,19,32.54,7.9,12.1,34700,20.9,NA,NA,"MDmain",0.3
"CB4.1C",2026-02-18,20,32.54,7.9,12,34800,21,NA,NA,"MDmain",0.3
"CB4.1C",2026-02-18,21,32.54,7.9,12,34800,21,NA,NA,"MDmain",0.3
"CB4.1C",2026-02-18,22,32.54,7.9,12,34900,21.07,NA,NA,"MDmain",0.3
"CB4.1C",2026-02-18,23,32.54,7.9,12,35600,21.5,NA,NA,"MDmain",0.3
"CB4.1C",2026-02-18,25,32.54,7.9,12,35700,21.6,NA,NA,"MDmain",0.3
"CB4.1C",2026-02-18,27,32.54,7.9,11.9,36000,21.8,NA,NA,"MDmain",0.3
"CB4.1C",2026-02-18,29,32.54,7.9,11.9,36500,22.1,NA,NA,"MDmain",0.3
"CB4.1C",2026-02-18,31,32.54,7.9,11.9,36500,22.1,NA,NA,"MDmain",0.3
"CB4.1C",2026-02-18,32,32.54,7.9,11.9,36500,22.1,NA,NA,"MDmain",0.3
"CB4.1C",2026-02-18,24,32.54,7.9,12,35700,21.6,NA,NA,"MDmain",0.3
"CB3.3C",2026-02-18,0,NA,NA,NA,NA,NA,NA,NA,"MDmain",NA
"CB3.2",2026-02-19,0,NA,NA,NA,NA,NA,NA,NA,"MDmain",NA
"CB3.1",2026-02-19,0,NA,NA,NA,NA,NA,NA,NA,"MDmain",NA
"CB2.2",2026-02-19,0,NA,NA,NA,NA,NA,NA,NA,"MDmain",NA
"CB2.1",2026-02-19,0,NA,NA,NA,NA,NA,NA,NA,"MDmain",NA
"CB1.1",2026-02-19,0,NA,NA,NA,NA,NA,NA,NA,"MDmain",NA
"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDmain",NA
"CB5.1W",2026-02-17,0.5,34.16,7.7,13.9,28800,17.2,NA,"1.7","MDothers",1.2
"CB5.1W",2026-02-17,1,34.16,7.7,13.9,28800,17.2,NA,NA,"MDothers",1.2
"CB5.1W",2026-02-17,2,34.16,7.7,13.9,28800,17.2,NA,NA,"MDothers",1.2
"CB5.1W",2026-02-17,3,34.16,7.7,13.8,28800,17.2,NA,NA,"MDothers",1.2
"CB5.1W",2026-02-17,6,33.98,7.7,13.6,29600,17.7,NA,NA,"MDothers",1.1
"CB5.1W",2026-02-17,9,33.62,7.7,13.5,30200,18,NA,NA,"MDothers",0.9
"LE1.4",2026-02-17,0.5,34.16,7.9,14,29000,17.4,NA,"1.8","MDothers",1.2
"LE1.4",2026-02-17,1,34.16,7.9,14,29000,17.4,NA,NA,"MDothers",1.2
"LE1.4",2026-02-17,2,34.16,7.9,14,29000,17.4,NA,NA,"MDothers",1.2
"LE1.4",2026-02-17,3,33.98,7.9,13.9,29100,17.4,NA,NA,"MDothers",1.1
"LE1.4",2026-02-17,6,33.98,7.9,13.9,29100,17.4,NA,NA,"MDothers",1.1
"LE1.4",2026-02-17,9,33.98,7.9,13.9,29100,17.4,NA,NA,"MDothers",1.1
"LE1.4",2026-02-17,12,33.98,7.9,13.9,29200,17.4,NA,NA,"MDothers",1.1
"LE1.4",2026-02-17,15,33.98,7.9,13.8,29400,17.5,NA,NA,"MDothers",1.1
"LE1.3",2026-02-17,0.5,34.34,7.8,13.8,28500,17,NA,"1.7","MDothers",1.3
"LE1.3",2026-02-17,1,34.34,7.8,13.8,28500,17,NA,NA,"MDothers",1.3
"LE1.3",2026-02-17,2,34.16,7.8,13.8,28600,17.1,NA,NA,"MDothers",1.2
"LE1.3",2026-02-17,3,33.98,7.8,13.8,28700,17.1,NA,NA,"MDothers",1.1
"LE1.3",2026-02-17,6,33.8,7.8,13.7,29000,17.3,NA,NA,"MDothers",1
"LE1.3",2026-02-17,9,33.62,7.8,13.7,29000,17.3,NA,NA,"MDothers",0.9
"LE1.3",2026-02-17,12,33.62,7.8,13.7,29000,17.3,NA,NA,"MDothers",0.9
"LE1.3",2026-02-17,15,33.62,7.8,13.7,29100,17.3,NA,NA,"MDothers",0.9
"LE1.3",2026-02-17,18,33.62,7.8,13.6,29100,17.3,NA,NA,"MDothers",0.9
"LE1.3",2026-02-17,21,33.62,7.8,13.6,29100,17.4,NA,NA,"MDothers",0.9
"LE1.3",2026-02-17,22,33.62,7.8,13.6,29100,17.4,NA,NA,"MDothers",0.9
"LE1.2",2026-02-17,0.5,35.06,7.8,13.9,27800,16.6,NA,"1.8","MDothers",1.7
"LE1.2",2026-02-17,1,35.06,7.8,13.9,27800,16.6,NA,NA,"MDothers",1.7
"LE1.2",2026-02-17,2,34.88,7.8,13.9,27800,16.6,NA,NA,"MDothers",1.6
"LE1.2",2026-02-17,3,34.7,7.7,13.8,27800,16.6,NA,NA,"MDothers",1.5
"LE1.2",2026-02-17,6,33.62,7.8,13.7,28800,17.2,NA,NA,"MDothers",0.9
"LE1.2",2026-02-17,9,33.62,7.8,13.6,28900,17.2,NA,NA,"MDothers",0.9
"LE1.2",2026-02-17,12,33.44,7.8,13.5,29000,17.3,NA,NA,"MDothers",0.8
"LE1.2",2026-02-17,15,33.44,7.8,13.5,29200,17.4,NA,NA,"MDothers",0.8
"LE1.2",2026-02-17,16,33.44,7.8,13.5,29200,17.4,NA,NA,"MDothers",0.8
"LE1.1",2026-02-17,0.5,35.42,8,13.5,26400,15.7,NA,"1.6","MDothers",1.9
"LE1.1",2026-02-17,1,35.42,8,13.5,26400,15.7,NA,NA,"MDothers",1.9
"LE1.1",2026-02-17,2,35.06,8,13.5,26900,16,NA,NA,"MDothers",1.7
"LE1.1",2026-02-17,3,34.52,8,13.4,27500,16.3,NA,NA,"MDothers",1.4
"LE1.1",2026-02-17,6,33.44,7.9,13.1,28600,17,NA,NA,"MDothers",0.8
"LE1.1",2026-02-17,9,33.26,7.9,13.1,28700,17.1,NA,NA,"MDothers",0.7
"LE1.1",2026-02-17,11,33.08,7.9,13,28900,17.2,NA,NA,"MDothers",0.6
"RET1.1",2026-02-17,0.5,35.42,7.9,13.5,24400,14.4,NA,"1.2","MDothers",1.9
"RET1.1",2026-02-17,1,35.24,7.9,13.4,25000,14.8,NA,NA,"MDothers",1.8
"RET1.1",2026-02-17,2,34.88,7.9,13.4,25000,14.8,NA,NA,"MDothers",1.6
"RET1.1",2026-02-17,3,35.24,7.9,13.3,25000,14.8,NA,NA,"MDothers",1.8
"RET1.1",2026-02-17,6,34.88,7.9,13.1,26100,15.5,NA,NA,"MDothers",1.6
"RET1.1",2026-02-17,9,34.34,7.9,13,26900,16,NA,NA,"MDothers",1.3
"RET1.1",2026-02-17,10,34.34,7.8,13,27200,16.1,NA,NA,"MDothers",1.3
"TF1.7",2026-02-17,0.5,35.78,7.7,13.7,15100,8.6,NA,"0.5","MDothers",2.1
"TF1.7",2026-02-17,1,35.78,7.8,13.7,15600,8.9,NA,NA,"MDothers",2.1
"TF1.7",2026-02-17,2,35.78,7.8,13.7,17300,9.9,NA,NA,"MDothers",2.1
"TF1.6",2026-02-17,0.5,35.06,7.4,12.8,5130,2.7,NA,"0.6","MDothers",1.7
"TF1.6",2026-02-17,1,34.88,7.4,12.8,5200,2.8,NA,NA,"MDothers",1.6
"TF1.6",2026-02-17,2,34.88,7.4,12.8,5280,2.8,NA,NA,"MDothers",1.6
"TF1.6",2026-02-17,3,34.88,7.4,12.8,5430,2.8,NA,NA,"MDothers",1.6
"TF1.6",2026-02-17,7,34.88,7.4,12.8,5620,3,NA,NA,"MDothers",1.6
"TF1.5",2026-02-17,0.5,36.5,7.3,12.7,959,0.5,NA,"0.4","MDothers",2.5
"TF1.5",2026-02-17,1,36.5,7.3,12.7,938,0.5,NA,NA,"MDothers",2.5
"TF1.5",2026-02-17,2,36.32,7.3,12.7,977,0.5,NA,NA,"MDothers",2.4
"TF1.5",2026-02-17,3,36.32,7.3,12.7,988,0.5,NA,NA,"MDothers",2.4
"TF1.5",2026-02-17,6,36.32,7.3,12.7,955,0.5,NA,NA,"MDothers",2.4
"TF1.5",2026-02-17,9,36.32,7.4,12.7,956,0.5,NA,NA,"MDothers",2.4
"TF1.4",2026-02-17,0,37.76,7.2,11.9,946,0.5,NA,"0.3","MDothers",3.2
"TF1.3",2026-02-17,0,36.86,7.3,12,1050,0.5,NA,"0.3","MDothers",2.7
"TF1.2",2026-02-17,0,35.78,7.3,12.6,1000,0.5,NA,NA,"MDothers",2.1
"TF1.0",2026-02-17,0,36.14,7.3,11.3,1070,0.5,NA,NA,"MDothers",2.3
"WXT0001",2026-02-17,0,36.86,7.1,11.8,1040,0.5,NA,"0.3","MDothers",2.7
"RET2.4",2026-02-26,0.5,37.4,7.9,13.1,15600,8.9,NA,"1.2","MDothers",3
"RET2.4",2026-02-26,1,37.22,7.9,13.1,16600,9.6,NA,NA,"MDothers",2.9
"RET2.4",2026-02-26,2,37.22,7.9,13.1,17300,10,NA,NA,"MDothers",2.9
"RET2.4",2026-02-26,3,37.22,7.9,13,17700,10.3,NA,NA,"MDothers",2.9
"RET2.4",2026-02-26,4,37.04,7.9,12.8,18300,10.6,NA,NA,"MDothers",2.8
"RET2.4",2026-02-26,5,36.32,7.8,12.6,22400,13.2,NA,NA,"MDothers",2.4
"RET2.4",2026-02-26,6,36.14,7.8,12.6,22900,13.5,NA,NA,"MDothers",2.3
"RET2.4",2026-02-26,7,36.14,7.8,12.6,23400,13.8,NA,NA,"MDothers",2.3
"RET2.4",2026-02-26,8,35.96,7.8,12.5,24400,14.5,NA,NA,"MDothers",2.2
"RET2.4",2026-02-26,9,35.96,7.8,12.5,24800,14.7,NA,NA,"MDothers",2.2
