"Station","Date","Sdepth","Wtemp","Ph","DO","Spcond","Salinity","Cruise","SECCHI","source","tempC"
"CB5.2",2026-01-12,5,40.46,8.2,11.7,31600,19.4,NA,NA,"MDmain",4.7
"CB5.2",2026-01-12,6,40.46,8.2,11.8,31600,19.3,NA,NA,"MDmain",4.7
"CB5.2",2026-01-12,7,40.46,8.2,11.8,31600,19.3,NA,NA,"MDmain",4.7
"CB5.2",2026-01-12,8,40.46,8.2,11.7,31600,19.4,NA,NA,"MDmain",4.7
"CB5.2",2026-01-12,9,40.46,8.2,11.7,31600,19.4,NA,NA,"MDmain",4.7
"CB5.2",2026-01-12,10,40.46,8.2,11.7,31700,19.4,NA,NA,"MDmain",4.7
"CB5.2",2026-01-12,11,40.64,8.2,11.6,32000,19.6,NA,NA,"MDmain",4.8
"CB5.2",2026-01-12,13,40.64,8.2,11.4,32200,19.8,NA,NA,"MDmain",4.8
"CB5.2",2026-01-12,15,40.82,8.1,11.2,33100,20.3,NA,NA,"MDmain",4.9
"CB5.2",2026-01-12,16,40.82,8.1,11.2,33400,20.6,NA,NA,"MDmain",4.9
"CB5.2",2026-01-12,17,41,8.1,10.7,34100,21.1,NA,NA,"MDmain",5
"CB5.2",2026-01-12,18,41.18,8,10.6,35100,21.7,NA,NA,"MDmain",5.1
"CB5.2",2026-01-12,19,41.18,8,10.4,35300,21.9,NA,NA,"MDmain",5.1
"CB5.2",2026-01-12,20,41.18,8,10.3,35700,22.1,NA,NA,"MDmain",5.1
"CB5.2",2026-01-12,21,41.18,8,10.3,35800,22.2,NA,NA,"MDmain",5.1
"CB5.2",2026-01-12,23,41.18,8,10.3,35900,22.3,NA,NA,"MDmain",5.1
"CB5.2",2026-01-12,25,41.18,8,10.3,35900,22.3,NA,NA,"MDmain",5.1
"CB5.2",2026-01-12,27,41.18,8,10.3,35900,22.3,NA,NA,"MDmain",5.1
"CB5.2",2026-01-12,29,41.18,8,10.3,35900,22.3,NA,NA,"MDmain",5.1
"CB5.2",2026-01-12,30,41.18,8,10.3,35900,22.3,NA,NA,"MDmain",5.1
"CB5.1",2026-01-12,0.5,40.1,8.3,12.7,27600,16.6,NA,"2.2","MDmain",4.5
"CB5.1",2026-01-12,1,39.92,8.3,12.6,27900,16.8,NA,NA,"MDmain",4.4
"CB5.1",2026-01-12,2,39.74,8.3,12.4,28600,17.3,NA,NA,"MDmain",4.3
"CB5.1",2026-01-12,3,39.74,8.2,12.3,29300,17.8,NA,NA,"MDmain",4.3
"CB5.1",2026-01-12,4,39.74,8.2,12.2,29700,18.1,NA,NA,"MDmain",4.3
"CB5.1",2026-01-12,5,39.74,8.2,12.2,29800,18.1,NA,NA,"MDmain",4.3
"CB5.1",2026-01-12,6,39.92,8.2,12,29900,18.2,NA,NA,"MDmain",4.4
"CB5.1",2026-01-12,7,39.92,8.2,11.8,30400,18.5,NA,NA,"MDmain",4.4
"CB5.1",2026-01-12,8,40.1,8.2,11.6,31100,19,NA,NA,"MDmain",4.5
"CB5.1",2026-01-12,9,40.1,8.2,11.6,31000,19.1,NA,NA,"MDmain",4.5
"CB5.1",2026-01-12,10,40.1,8.2,11.6,31300,19.1,NA,NA,"MDmain",4.5
"CB5.1",2026-01-12,11,40.1,8.2,11.5,31300,19.1,NA,NA,"MDmain",4.5
"CB5.1",2026-01-12,12,40.1,8.2,11.5,31400,19.2,NA,NA,"MDmain",4.5
"CB5.1",2026-01-12,13,40.28,8.1,11.4,31400,19.2,NA,NA,"MDmain",4.6
"CB5.1",2026-01-12,15,40.82,8.1,11,32600,20,NA,NA,"MDmain",4.9
"CB5.1",2026-01-12,17,40.82,8.1,10.8,33000,20.3,NA,NA,"MDmain",4.9
"CB5.1",2026-01-12,19,41,8,10.5,33900,20.9,NA,NA,"MDmain",5
"CB5.1",2026-01-12,21,41.18,8,10.2,34400,21.2,NA,NA,"MDmain",5.1
"CB5.1",2026-01-12,22,41.18,8,10.3,34900,21.6,NA,NA,"MDmain",5.1
"CB5.1",2026-01-12,23,41.36,8,10,35400,21.9,NA,NA,"MDmain",5.2
"CB5.1",2026-01-12,25,41.36,8,10,35400,22,NA,NA,"MDmain",5.2
"CB5.1",2026-01-12,27,41.36,8,10,35500,22,NA,NA,"MDmain",5.2
"CB5.1",2026-01-12,29,41.36,8,9.9,35500,22,NA,NA,"MDmain",5.2
"CB5.1",2026-01-12,31,41.54,8,9.9,35600,22.1,NA,NA,"MDmain",5.3
"CB5.1",2026-01-12,33,41.54,8,9.9,35600,22.1,NA,NA,"MDmain",5.3
"CB5.1",2026-01-12,34,41.54,8,9.9,35600,22.1,NA,NA,"MDmain",5.3
"CB4.4",2026-01-12,0.5,40.28,8.3,12.6,27700,16.8,NA,"2.3","MDmain",4.6
"CB4.4",2026-01-12,1,40.28,8.3,12.6,27700,16.7,NA,NA,"MDmain",4.6
"CB4.4",2026-01-12,2,40.1,8.3,12.6,27800,16.8,NA,NA,"MDmain",4.5
"CB4.4",2026-01-12,3,40.1,8.3,12.6,27700,16.8,NA,NA,"MDmain",4.5
"CB4.4",2026-01-12,4,39.56,8.3,12.5,27900,16.9,NA,NA,"MDmain",4.2
"CB4.4",2026-01-12,5,39.74,8.2,12,29300,17.8,NA,NA,"MDmain",4.3
"CB4.4",2026-01-12,6,39.92,8.2,11.8,30600,18.7,NA,NA,"MDmain",4.4
"CB4.4",2026-01-12,7,40.1,8.2,11.7,30700,18.8,NA,NA,"MDmain",4.5
"CB4.4",2026-01-12,8,40.1,8.2,11.7,30800,18.8,NA,NA,"MDmain",4.5
"CB4.4",2026-01-12,9,40.1,8.2,11.7,30800,18.8,NA,NA,"MDmain",4.5
"CB4.4",2026-01-12,10,40.1,8.2,11.6,30800,18.8,NA,NA,"MDmain",4.5
"CB4.4",2026-01-12,11,40.1,8.2,11.5,31000,18.9,NA,NA,"MDmain",4.5
"CB4.4",2026-01-12,12,40.28,8.1,11.2,31500,19.2,NA,NA,"MDmain",4.6
"CB4.4",2026-01-12,13,40.46,8.1,11,31700,19.4,NA,NA,"MDmain",4.7
"CB4.4",2026-01-12,14,41.18,8,10,32800,20.2,NA,NA,"MDmain",5.1
"CB4.4",2026-01-12,15,41.36,8,9.7,33500,20.6,NA,NA,"MDmain",5.2
"CB4.4",2026-01-12,16,41.36,8,10,34000,21.1,NA,NA,"MDmain",5.2
"CB4.4",2026-01-12,17,41.54,8,9.9,34700,21.5,NA,NA,"MDmain",5.3
"CB4.4",2026-01-12,18,41.36,7.9,9.8,35000,21.7,NA,NA,"MDmain",5.2
"CB4.4",2026-01-12,19,41.54,7.9,9.8,35300,21.9,NA,NA,"MDmain",5.3
"CB4.4",2026-01-12,21,41.54,7.9,9.7,35500,22,NA,NA,"MDmain",5.3
"CB4.4",2026-01-12,23,41.54,7.9,9.6,35600,22,NA,NA,"MDmain",5.3
"CB4.4",2026-01-12,25,41.72,7.9,9.6,35600,22.1,NA,NA,"MDmain",5.4
"CB4.4",2026-01-12,27,41.72,7.9,9.5,35700,22.1,NA,NA,"MDmain",5.4
"CB4.4",2026-01-12,29,41.72,7.9,9.5,35700,22.1,NA,NA,"MDmain",5.4
"CB4.4",2026-01-12,31,41.72,7.9,9.5,35700,22.1,NA,NA,"MDmain",5.4
"CB4.3C",2026-01-13,0.5,39.74,8.2,12.4,28300,17.1,NA,"2.4","MDmain",4.3
"CB4.3C",2026-01-13,1,39.74,8.2,12.4,28900,17.6,NA,NA,"MDmain",4.3
"CB4.3C",2026-01-13,2,39.56,8.2,12.3,29000,17.6,NA,NA,"MDmain",4.2
"CB4.3C",2026-01-13,3,39.56,8.2,12.2,28800,17.5,NA,NA,"MDmain",4.2
"CB4.3C",2026-01-13,4,39.56,8.2,12.1,29000,17.6,NA,NA,"MDmain",4.2
"CB4.3C",2026-01-13,5,39.56,8.2,12.1,29100,17.7,NA,NA,"MDmain",4.2
"CB4.3C",2026-01-13,6,39.56,8.2,12.1,29200,17.7,NA,NA,"MDmain",4.2
"CB4.3C",2026-01-13,7,39.74,8.2,12,29300,17.8,NA,NA,"MDmain",4.3
"CB4.3C",2026-01-13,8,39.74,8.2,12,29400,17.8,NA,NA,"MDmain",4.3
"CB4.3C",2026-01-13,9,39.74,8.1,11.9,29500,17.9,NA,NA,"MDmain",4.3
"CB4.3C",2026-01-13,10,39.92,8.1,11.7,29800,18.1,NA,NA,"MDmain",4.4
"CB4.3C",2026-01-13,11,40.1,8.1,11.4,30500,18.6,NA,NA,"MDmain",4.5
"CB4.3C",2026-01-13,12,40.46,8.1,10.9,31000,18.9,NA,NA,"MDmain",4.7
"CB4.3C",2026-01-13,13,41,8,10.2,33200,20.4,NA,NA,"MDmain",5
"CB4.3C",2026-01-13,14,41.36,7.9,9.8,34100,21.1,NA,NA,"MDmain",5.2
"CB4.3C",2026-01-13,15,41.54,7.9,9.6,34600,21.4,NA,NA,"MDmain",5.3
"CB4.3C",2026-01-13,16,41.72,7.9,9.6,35100,21.7,NA,NA,"MDmain",5.4
"CB4.3C",2026-01-13,17,41.9,7.9,9.2,35500,22,NA,NA,"MDmain",5.5
"CB4.3C",2026-01-13,19,42.08,7.8,9.1,35700,22.2,NA,NA,"MDmain",5.6
"CB4.3C",2026-01-13,21,42.08,7.8,9.1,35700,22.2,NA,NA,"MDmain",5.6
"CB4.3C",2026-01-13,23,42.08,7.8,9.1,35700,22.2,NA,NA,"MDmain",5.6
"CB4.3C",2026-01-13,25,42.08,7.8,9.1,35700,22.2,NA,NA,"MDmain",5.6
"CB4.3C",2026-01-13,26,42.08,7.8,9.4,35700,22.2,NA,NA,"MDmain",5.6
"CB4.2C",2026-01-13,0.5,39.2,8.2,12.5,27200,16.4,NA,"1.8","MDmain",4
"CB4.2C",2026-01-13,1,39.2,8.2,12.6,27600,16.7,NA,NA,"MDmain",4
"CB4.2C",2026-01-13,2,39.2,8.2,12.5,27500,16.6,NA,NA,"MDmain",4
"CB4.2C",2026-01-13,3,39.2,8.2,12.4,27900,16.8,NA,NA,"MDmain",4
"CB4.2C",2026-01-13,4,39.2,8.2,12.2,28300,17.1,NA,NA,"MDmain",4
"CB4.2C",2026-01-13,5,39.38,8.2,12.1,28700,17.4,NA,NA,"MDmain",4.1
"CB4.2C",2026-01-13,6,39.38,8.2,12,29000,17.6,NA,NA,"MDmain",4.1
"CB4.2C",2026-01-13,7,39.38,8.2,12,28700,17.4,NA,NA,"MDmain",4.1
"CB4.2C",2026-01-13,8,39.74,8.2,11.7,29300,17.8,NA,NA,"MDmain",4.3
"CB4.2C",2026-01-13,9,40.1,8.1,11.3,30100,18.3,NA,NA,"MDmain",4.5
"CB4.2C",2026-01-13,10,40.46,8.1,11.1,31000,19,NA,NA,"MDmain",4.7
"CB4.2C",2026-01-13,11,40.46,8.1,11.1,31000,19,NA,NA,"MDmain",4.7
"CB4.2C",2026-01-13,12,40.46,8.1,10.9,31100,19,NA,NA,"MDmain",4.7
"CB4.2C",2026-01-13,13,41,8,10.3,32500,20,NA,NA,"MDmain",5
"CB4.2C",2026-01-13,14,41.36,7.9,9.9,33900,20.9,NA,NA,"MDmain",5.2
"CB4.2C",2026-01-13,15,41.36,7.9,9.7,34100,21.1,NA,NA,"MDmain",5.2
"CB4.2C",2026-01-13,16,41.36,7.9,9.7,34500,21.3,NA,NA,"MDmain",5.2
"CB4.2C",2026-01-13,17,41.72,7.9,9.4,34900,21.6,NA,NA,"MDmain",5.4
"CB4.2C",2026-01-13,19,41.9,7.9,9.3,35200,21.8,NA,NA,"MDmain",5.5
"CB4.2C",2026-01-13,21,41.9,7.9,9.2,35200,21.9,NA,NA,"MDmain",5.5
"CB4.2C",2026-01-13,23,42.08,7.9,9.2,35300,21.9,NA,NA,"MDmain",5.6
"CB4.2C",2026-01-13,25,42.08,7.9,9.2,35300,21.9,NA,NA,"MDmain",5.6
"CB4.2C",2026-01-13,27,42.08,7.9,9.2,35300,21.9,NA,NA,"MDmain",5.6
"CB4.1C",2026-01-13,0.5,39.2,8.2,12.8,25200,15.1,NA,"1.8","MDmain",4
"CB4.1C",2026-01-13,1,39.2,8.2,12.8,25200,15.1,NA,NA,"MDmain",4
"CB4.1C",2026-01-13,2,39.2,8.2,12.8,25300,15.2,NA,NA,"MDmain",4
"CB4.1C",2026-01-13,3,39.2,8.2,12.7,25800,15.5,NA,NA,"MDmain",4
"CB4.1C",2026-01-13,4,38.84,8.2,12.5,26800,16.1,NA,NA,"MDmain",3.8
"CB4.1C",2026-01-13,5,38.84,8.2,12.1,27600,16.6,NA,NA,"MDmain",3.8
"CB4.1C",2026-01-13,6,39.2,8.1,11.8,28100,17,NA,NA,"MDmain",4
"CB4.1C",2026-01-13,7,39.74,8.1,11.3,29300,17.8,NA,NA,"MDmain",4.3
"CB4.1C",2026-01-13,8,39.92,8.1,11.1,29500,17.9,NA,NA,"MDmain",4.4
"CB4.1C",2026-01-13,9,40.1,8,10.8,30100,18.4,NA,NA,"MDmain",4.5
"CB4.1C",2026-01-13,10,40.1,8,10.7,30400,18.5,NA,NA,"MDmain",4.5
"CB4.1C",2026-01-13,11,40.46,8,10.6,30800,18.8,NA,NA,"MDmain",4.7
"CB4.1C",2026-01-13,12,40.64,8,10.1,31200,19.1,NA,NA,"MDmain",4.8
"CB4.1C",2026-01-13,13,40.82,8,10.1,32100,19.7,NA,NA,"MDmain",4.9
"CB4.1C",2026-01-13,14,41.18,7.9,9.7,33200,20.5,NA,NA,"MDmain",5.1
"CB4.1C",2026-01-13,15,41.36,7.9,9.6,33400,20.6,NA,NA,"MDmain",5.2
"CB4.1C",2026-01-13,16,41.54,7.9,9.5,33900,20.9,NA,NA,"MDmain",5.3
"CB4.1C",2026-01-13,17,41.72,7.9,9.3,34400,21.3,NA,NA,"MDmain",5.4
"CB4.1C",2026-01-13,19,41.9,7.9,9.2,34500,21.3,NA,NA,"MDmain",5.5
"CB4.1C",2026-01-13,21,41.9,7.9,9.2,34600,21.4,NA,NA,"MDmain",5.5
"CB4.1C",2026-01-13,23,41.9,7.9,9.3,34600,21.4,NA,NA,"MDmain",5.5
"CB4.1C",2026-01-13,25,41.9,7.9,9.3,34600,21.4,NA,NA,"MDmain",5.5
"CB4.1C",2026-01-13,27,41.9,7.9,9.2,34700,21.5,NA,NA,"MDmain",5.5
"CB4.1C",2026-01-13,29,41.9,7.9,9.2,34700,21.5,NA,NA,"MDmain",5.5
"CB4.1C",2026-01-13,31,41.9,7.9,9.2,34700,21.5,NA,NA,"MDmain",5.5
"CB3.3C",2026-01-13,0.5,39.02,8.2,12.9,22300,13.2,NA,"1.8","MDmain",3.9
"CB3.3C",2026-01-13,1,39.02,8.2,12.8,22300,13.2,NA,NA,"MDmain",3.9
"CB3.3C",2026-01-13,2,39.02,8.2,12.8,22400,13.3,NA,NA,"MDmain",3.9
"CB3.3C",2026-01-13,3,39.02,8.2,12.8,22400,13,NA,NA,"MDmain",3.9
"CB3.3C",2026-01-13,4,39.02,8.2,12.7,22700,13.4,NA,NA,"MDmain",3.9
"CB3.3C",2026-01-13,5,38.84,8.1,12.2,23100,13.7,NA,NA,"MDmain",3.8
"CB3.3C",2026-01-13,6,39.2,8.1,11.6,25500,15.3,NA,NA,"MDmain",4
"CB3.3C",2026-01-13,7,39.38,8,11.1,27100,16.3,NA,NA,"MDmain",4.1
"CB3.3C",2026-01-13,8,39.74,8,10.8,28500,17.2,NA,NA,"MDmain",4.3
"CB3.3C",2026-01-13,9,39.74,8,10.7,28500,17.3,NA,NA,"MDmain",4.3
"CB3.3C",2026-01-13,10,40.1,8,10.4,30500,18.6,NA,NA,"MDmain",4.5
"CB3.3C",2026-01-13,11,40.46,7.9,9.9,31300,19.1,NA,NA,"MDmain",4.7
"CB3.3C",2026-01-13,12,41,7.9,9.6,32200,19.8,NA,NA,"MDmain",5
"CB3.3C",2026-01-13,13,41.18,7.9,9.2,32500,20,NA,NA,"MDmain",5.1
"CB3.3C",2026-01-13,15,41.36,7.9,9.2,32700,20.1,NA,NA,"MDmain",5.2
"CB3.3C",2026-01-13,17,41.36,7.8,9.1,33100,20.4,NA,NA,"MDmain",5.2
"CB3.3C",2026-01-13,19,41.54,7.8,9,33300,20.5,NA,NA,"MDmain",5.3
"CB3.3C",2026-01-13,21,41.54,7.8,9,33600,20.7,NA,NA,"MDmain",5.3
"CB3.3C",2026-01-13,23,41.72,7.8,9,33600,20.7,NA,NA,"MDmain",5.4
"CB3.2",2026-01-14,0.5,38.48,8,12.6,19700,11.4,NA,"1.6","MDmain",3.6
"CB3.2",2026-01-14,1,38.48,8,12.7,19700,11.6,NA,NA,"MDmain",3.6
"CB3.2",2026-01-14,2,38.48,8,12.5,19700,11.6,NA,NA,"MDmain",3.6
"CB3.2",2026-01-14,3,38.48,8,12.4,20000,11.8,NA,NA,"MDmain",3.6
"CB3.2",2026-01-14,4,38.3,8,12.2,20100,11.7,NA,NA,"MDmain",3.5
"CB3.2",2026-01-14,5,38.66,7.9,11.5,21900,12.9,NA,NA,"MDmain",3.7
"CB3.2",2026-01-14,6,38.84,7.9,11.1,23400,13.8,NA,NA,"MDmain",3.8
"CB3.2",2026-01-14,7,39.38,7.8,10.3,25500,15.2,NA,NA,"MDmain",4.1
"CB3.2",2026-01-14,8,39.56,7.8,10.1,26000,15.6,NA,NA,"MDmain",4.2
"CB3.2",2026-01-14,9,40.64,7.7,9.1,30400,18.6,NA,NA,"MDmain",4.8
"CB3.2",2026-01-14,10,40.64,7.7,9.1,30500,18.6,NA,NA,"MDmain",4.8
"CB3.2",2026-01-14,11,40.64,7.7,9.1,30500,18.6,NA,NA,"MDmain",4.8
"CB3.1",2026-01-14,0.5,37.94,7.9,12.7,12700,7.2,NA,"1.6","MDmain",3.3
"CB3.1",2026-01-14,1,37.76,7.9,12.6,12900,7.4,NA,NA,"MDmain",3.2
"CB3.1",2026-01-14,2,37.94,7.9,12.2,14600,8.3,NA,NA,"MDmain",3.3
"CB3.1",2026-01-14,3,38.12,7.9,11.7,16500,9.6,NA,NA,"MDmain",3.4
"CB3.1",2026-01-14,4,38.48,7.8,11.2,20800,12.2,NA,NA,"MDmain",3.6
"CB3.1",2026-01-14,5,38.66,7.8,11,21800,12.8,NA,NA,"MDmain",3.7
"CB3.1",2026-01-14,6,38.84,7.8,10.8,22500,13.3,NA,NA,"MDmain",3.8
"CB3.1",2026-01-14,7,39.2,7.8,10.6,24600,14.7,NA,NA,"MDmain",4
"CB3.1",2026-01-14,8,39.2,7.8,10.5,24800,14.8,NA,NA,"MDmain",4
"CB3.1",2026-01-14,9,39.2,7.8,10.5,25100,15,NA,NA,"MDmain",4
"CB3.1",2026-01-14,10,39.38,7.8,10.2,25800,15.5,NA,NA,"MDmain",4.1
"CB3.1",2026-01-14,11,39.38,7.8,10.2,26000,15.6,NA,NA,"MDmain",4.1
"CB3.1",2026-01-14,12,39.38,7.8,10.2,26000,15.6,NA,NA,"MDmain",4.1
"CB3.1",2026-01-14,13,39.38,7.8,10.3,26100,15.6,NA,NA,"MDmain",4.1
"CB2.2",2026-01-14,0.5,37.94,7.8,13,5600,3,NA,"1.1","MDmain",3.3
"CB2.2",2026-01-14,1,37.76,7.8,13,5600,3,NA,NA,"MDmain",3.2
"CB2.2",2026-01-14,2,37.4,7.8,12.8,6200,3.4,NA,NA,"MDmain",3
"CB2.2",2026-01-14,3,37.4,7.8,12.7,7700,4.3,NA,NA,"MDmain",3
"CB2.2",2026-01-14,4,37.4,7.8,12.5,10500,5.8,NA,NA,"MDmain",3
"CB2.2",2026-01-14,5,37.4,7.8,12.4,10800,6,NA,NA,"MDmain",3
"CB2.2",2026-01-14,6,37.4,7.8,12.4,11000,6.2,NA,NA,"MDmain",3
"CB2.2",2026-01-14,7,37.58,7.8,12.4,11300,6.3,NA,NA,"MDmain",3.1
"CB2.2",2026-01-14,8,37.58,7.8,12.4,11400,6.4,NA,NA,"MDmain",3.1
"CB2.2",2026-01-14,9,37.58,7.8,12.4,11500,6.4,NA,NA,"MDmain",3.1
"CB2.2",2026-01-14,10,37.76,7.8,12.3,12900,7.2,NA,NA,"MDmain",3.2
"CB2.1",2026-01-14,0.5,38.12,8.2,13.6,330,0.2,NA,"1.3","MDmain",3.4
"CB2.1",2026-01-14,1,38.12,8.2,13.6,326,0.2,NA,NA,"MDmain",3.4
"CB2.1",2026-01-14,2,37.94,8.2,13.6,338,0.2,NA,NA,"MDmain",3.3
"CB2.1",2026-01-14,3,37.94,8.2,13.6,360,0.2,NA,NA,"MDmain",3.3
"CB2.1",2026-01-14,4,37.94,8.2,13.5,393,0.2,NA,NA,"MDmain",3.3
"CB2.1",2026-01-14,5,37.76,8.2,13.4,660,0.3,NA,NA,"MDmain",3.2
"CB1.1",2026-01-14,0.5,35.96,8.2,14,265,0.1,NA,"1.6","MDmain",2.2
"CB1.1",2026-01-14,1,35.96,8.2,14,265,0.1,NA,NA,"MDmain",2.2
"CB1.1",2026-01-14,2,35.78,8.2,14,265,0.1,NA,NA,"MDmain",2.1
"CB1.1",2026-01-14,3,35.78,8.3,14,265,0.1,NA,NA,"MDmain",2.1
"CB1.1",2026-01-14,4,35.96,8.4,13.9,265,0.1,NA,NA,"MDmain",2.2
"CB5.1W",2026-01-05,0.5,39.38,8,11.6,30300,18.4,NA,"2","MDothers",4.1
"CB5.1W",2026-01-05,1,39.38,8,11.6,30300,18.4,NA,NA,"MDothers",4.1
"CB5.1W",2026-01-05,2,39.38,8,11.6,30300,18.4,NA,NA,"MDothers",4.1
"CB5.1W",2026-01-05,3,39.38,8,11.6,30300,18.5,NA,NA,"MDothers",4.1
"CB5.1W",2026-01-05,6,39.38,8,11.6,30500,18.6,NA,NA,"MDothers",4.1
"CB5.1W",2026-01-05,8,39.56,8,11.6,30500,18.6,NA,NA,"MDothers",4.2
"LE1.4",2026-01-05,0.5,39.74,8.1,11.5,29900,18.2,NA,"1.8","MDothers",4.3
"LE1.4",2026-01-05,1,39.74,8.1,11.5,29900,18.2,NA,NA,"MDothers",4.3
"LE1.4",2026-01-05,2,39.74,8.1,11.5,29900,18.2,NA,NA,"MDothers",4.3
"LE1.4",2026-01-05,3,39.92,8.2,11.5,30000,18.2,NA,NA,"MDothers",4.4
"LE1.4",2026-01-05,6,39.92,8.2,11.6,30100,18.3,NA,NA,"MDothers",4.4
"LE1.4",2026-01-05,9,40.1,8.2,11.6,30100,18.3,NA,NA,"MDothers",4.5
"LE1.4",2026-01-05,12,40.1,8.2,11.6,30200,18.4,NA,NA,"MDothers",4.5
"LE1.4",2026-01-05,15,40.1,8.2,11.6,30300,18.4,NA,NA,"MDothers",4.5
"LE1.3",2026-01-05,0.5,38.84,8.2,11.7,28600,17.3,NA,"1.8","MDothers",3.8
"LE1.3",2026-01-05,1,38.84,8.2,11.6,28600,17.3,NA,NA,"MDothers",3.8
"LE1.3",2026-01-05,2,39.2,8.2,11.6,29000,17.6,NA,NA,"MDothers",4
"LE1.3",2026-01-05,3,39.38,8.1,11.5,29100,17.6,NA,NA,"MDothers",4.1
"LE1.3",2026-01-05,6,39.74,8.1,11.4,29400,17.8,NA,NA,"MDothers",4.3
"LE1.3",2026-01-05,9,39.92,8.1,11.4,29500,17.9,NA,NA,"MDothers",4.4
"LE1.3",2026-01-05,12,39.92,8.1,11.4,29600,18,NA,NA,"MDothers",4.4
"LE1.3",2026-01-05,15,39.92,8.1,11.4,29600,18,NA,NA,"MDothers",4.4
"LE1.3",2026-01-05,18,39.92,8.1,11.4,29600,18,NA,NA,"MDothers",4.4
"LE1.3",2026-01-05,21,39.92,8.1,11.4,29600,18,NA,NA,"MDothers",4.4
