"UTMX","UTMY","Segment","Sdepth","volume_m","DO","Wtemp","uniqueID","Sdepthm","name","habitat","paramofinterest","heatcol","habitatword"
402300,4233700,"HNGMH",11.48294,10000,5.87,81.7,"402300 4233700",3.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
404000,4199000,"CB5MH_VA",0,1e+06,7.12,83.4,"404000 4199000",0,"Shell Leads",2,2,"#FFFE00","Tolerable"
404000,4200000,"CB5MH_MD",4.92126,1e+06,6.97,82.6,"404000 4200000",1.5,"Shell Leads",2,2,"#FFFE00","Tolerable"
404000,4201000,"CB5MH_MD",1.64042,1e+06,7.09,83,"404000 4201000",0.5,"Shell Leads",2,2,"#FFFE00","Tolerable"
404000,4202000,"CB5MH_MD",1.64042,1e+06,7.04,82.5,"404000 4202000",0.5,"Shell Leads",2,2,"#FFFE00","Tolerable"
404000,4203000,"TANMH_MD",0,1e+06,7.02,82.5,"404000 4203000",0,"Shell Leads",2,2,"#FFFE00","Tolerable"
404000,4204000,"TANMH_MD",0,1e+06,7,82.5,"404000 4204000",0,"Shell Leads",2,2,"#FFFE00","Tolerable"
404000,4205000,"TANMH_MD",4.92126,1e+06,6.49,82,"404000 4205000",1.5,"Shell Leads",3,3,"#1E90FF","Suitable"
405000,4200000,"TANMH_MD",3.28084,1e+06,6.96,82.6,"405000 4200000",1,"Shell Leads",2,2,"#FFFE00","Tolerable"
405000,4201000,"TANMH_MD",3.28084,1e+06,6.94,82.6,"405000 4201000",1,"Shell Leads",2,2,"#FFFE00","Tolerable"
405000,4202000,"TANMH_MD",0,1e+06,7.18,82.8,"405000 4202000",0,"Shell Leads",2,2,"#FFFE00","Tolerable"
405000,4203000,"TANMH_MD",0,1e+06,7.16,82.7,"405000 4203000",0,"Shell Leads",2,2,"#FFFE00","Tolerable"
405000,4204000,"TANMH_MD",0,1e+06,7.02,82.5,"405000 4204000",0,"Shell Leads",2,2,"#FFFE00","Tolerable"
405000,4205000,"TANMH_MD",0,1e+06,7,82.5,"405000 4205000",0,"Shell Leads",2,2,"#FFFE00","Tolerable"
406000,4200000,"TANMH_VA",3.28084,1e+06,6.95,82.5,"406000 4200000",1,"Shell Leads",2,2,"#FFFE00","Tolerable"
406000,4201000,"TANMH_MD",0,1e+06,7.21,82.8,"406000 4201000",0,"Shell Leads",2,2,"#FFFE00","Tolerable"
406000,4202000,"TANMH_MD",1.64042,1e+06,7.1,82.6,"406000 4202000",0.5,"Shell Leads",2,2,"#FFFE00","Tolerable"
406000,4203000,"TANMH_MD",0,1e+06,7.18,82.7,"406000 4203000",0,"Shell Leads",2,2,"#FFFE00","Tolerable"
406000,4205000,"TANMH_MD",1.64042,1e+06,6.91,82.8,"406000 4205000",0.5,"Shell Leads",2,2,"#FFFE00","Tolerable"
407000,4201000,"TANMH_MD",3.28084,1e+06,6.98,82.5,"407000 4201000",1,"Shell Leads",2,2,"#FFFE00","Tolerable"
407000,4202000,"TANMH_MD",3.28084,1e+06,6.96,82.5,"407000 4202000",1,"Shell Leads",2,2,"#FFFE00","Tolerable"
407000,4373000,"CB1TF",0,1e+06,7.86,85.7,"407000 4373000",0,"Susquehanna Flats",1,1,"#F9A100","Marginal"
408000,4371000,"CB1TF",0,1e+06,7.86,85.3,"408000 4371000",0,"Susquehanna Flats",1,1,"#F9A100","Marginal"
408000,4372000,"CB1TF",0,1e+06,7.86,85.5,"408000 4372000",0,"Susquehanna Flats",1,1,"#F9A100","Marginal"
408000,4373000,"CB1TF",0,1e+06,7.86,85.7,"408000 4373000",0,"Susquehanna Flats",1,1,"#F9A100","Marginal"
408000,4374000,"CB1TF",0,1e+06,7.86,85.8,"408000 4374000",0,"Susquehanna Flats",1,1,"#F9A100","Marginal"
408000,4375000,"CB1TF",0,1e+06,7.86,86,"408000 4375000",0,"Susquehanna Flats",1,1,"#F9A100","Marginal"
408000,4376000,"CB1TF",0,1e+06,7.85,86.1,"408000 4376000",0,"Susquehanna Flats",0,0,"#000000","Unsuitable"
408000,4377000,"CB1TF",0,1e+06,7.85,86.2,"408000 4377000",0,"Susquehanna Flats",0,0,"#000000","Unsuitable"
409000,4371000,"CB1TF",0,1e+06,7.85,85.2,"409000 4371000",0,"Susquehanna Flats",1,1,"#F9A100","Marginal"
409000,4372000,"CB1TF",0,1e+06,7.86,85.4,"409000 4372000",0,"Susquehanna Flats",1,1,"#F9A100","Marginal"
409000,4373000,"CB1TF",0,1e+06,7.86,85.6,"409000 4373000",0,"Susquehanna Flats",1,1,"#F9A100","Marginal"
409000,4377000,"CB1TF",0,1e+06,7.86,86.1,"409000 4377000",0,"Susquehanna Flats",0,0,"#000000","Unsuitable"
410000,4212000,"TANMH_MD",4.92126,1e+06,6.39,82.5,"410000 4212000",1.5,"Solomons Lump",2,2,"#FFFE00","Tolerable"
410000,4370000,"CB1TF",1.64042,1e+06,7.65,84.7,"410000 4370000",0.5,"Susquehanna Flats",1,1,"#F9A100","Marginal"
410000,4371000,"CB1TF",0,1e+06,7.85,85.2,"410000 4371000",0,"Susquehanna Flats",1,1,"#F9A100","Marginal"
410000,4372000,"CB1TF",0,1e+06,7.86,85.3,"410000 4372000",0,"Susquehanna Flats",1,1,"#F9A100","Marginal"
410000,4377000,"CB1TF",0,1e+06,7.86,86,"410000 4377000",0,"Susquehanna Flats",1,1,"#F9A100","Marginal"
411000,4212000,"TANMH_MD",0,1e+06,7.05,83.4,"411000 4212000",0,"Solomons Lump",2,2,"#FFFE00","Tolerable"
411000,4369000,"CB1TF",0,1e+06,7.82,84.8,"411000 4369000",0,"Susquehanna Flats",1,1,"#F9A100","Marginal"
411000,4370000,"CB1TF",0,1e+06,7.83,84.9,"411000 4370000",0,"Susquehanna Flats",1,1,"#F9A100","Marginal"
411000,4371000,"CB1TF",0,1e+06,7.85,85.1,"411000 4371000",0,"Susquehanna Flats",1,1,"#F9A100","Marginal"
411000,4372000,"CB1TF",0,1e+06,7.86,85.3,"411000 4372000",0,"Susquehanna Flats",1,1,"#F9A100","Marginal"
411000,4373000,"CB1TF",0,1e+06,7.86,85.4,"411000 4373000",0,"Susquehanna Flats",1,1,"#F9A100","Marginal"
412000,4212000,"TANMH_MD",4.92126,1e+06,6.38,82.8,"412000 4212000",1.5,"Solomons Lump",2,2,"#FFFE00","Tolerable"
412000,4229000,"TANMH_MD",0,1e+06,6.93,82.9,"412000 4229000",0,"Sharkfin Shoal",2,2,"#FFFE00","Tolerable"
412000,4369000,"CB1TF",0,1e+06,7.82,84.8,"412000 4369000",0,"Susquehanna Flats",1,1,"#F9A100","Marginal"
412000,4370000,"CB1TF",0,1e+06,7.83,84.9,"412000 4370000",0,"Susquehanna Flats",1,1,"#F9A100","Marginal"
412000,4371000,"CB1TF",0,1e+06,7.84,85.1,"412000 4371000",0,"Susquehanna Flats",1,1,"#F9A100","Marginal"
412000,4372000,"CB1TF",0,1e+06,7.86,85.2,"412000 4372000",0,"Susquehanna Flats",1,1,"#F9A100","Marginal"
412000,4373000,"CB1TF",0,1e+06,7.87,85.3,"412000 4373000",0,"Susquehanna Flats",1,1,"#F9A100","Marginal"
412000,4374000,"CB1TF",0,1e+06,7.87,85.5,"412000 4374000",0,"Susquehanna Flats",1,1,"#F9A100","Marginal"
412000,4376000,"CB1TF",0,1e+06,7.88,85.6,"412000 4376000",0,"Susquehanna Flats",1,1,"#F9A100","Marginal"
412000,4377000,"CB1TF",0,1e+06,7.88,85.7,"412000 4377000",0,"Susquehanna Flats",1,1,"#F9A100","Marginal"
413000,4217000,"TANMH_MD",0,1e+06,6.97,83.5,"413000 4217000",0,"Sheepshead Ground",2,2,"#FFFE00","Tolerable"
413000,4218000,"TANMH_MD",3.28084,1e+06,6.59,83.2,"413000 4218000",1,"Sheepshead Ground",2,2,"#FFFE00","Tolerable"
413000,4219000,"TANMH_MD",0,1e+06,6.95,83.4,"413000 4219000",0,"Sheepshead Ground",2,2,"#FFFE00","Tolerable"
413000,4220000,"TANMH_MD",0,1e+06,6.94,83.4,"413000 4220000",0,"Sheepshead Ground",2,2,"#FFFE00","Tolerable"
413000,4223000,"TANMH_MD",3.28084,1e+06,6.59,83,"413000 4223000",1,"Old Orchard",2,2,"#FFFE00","Tolerable"
413000,4225000,"TANMH_MD",4.92126,1e+06,6.42,82.8,"413000 4225000",1.5,"Old Orchard",2,2,"#FFFE00","Tolerable"
413000,4227000,"TANMH_MD",1.64042,1e+06,6.79,82.8,"413000 4227000",0.5,"Sharkfin Shoal",2,2,"#FFFE00","Tolerable"
413000,4228000,"TANMH_MD",1.64042,1e+06,6.79,82.8,"413000 4228000",0.5,"Sharkfin Shoal",2,2,"#FFFE00","Tolerable"
413000,4229000,"TANMH_MD",1.64042,1e+06,6.79,82.8,"413000 4229000",0.5,"Sharkfin Shoal",2,2,"#FFFE00","Tolerable"
413000,4371000,"CB1TF",1.64042,1e+06,7.65,84.8,"413000 4371000",0.5,"Susquehanna Flats",1,1,"#F9A100","Marginal"
413000,4372000,"CB1TF",0,1e+06,7.86,85.2,"413000 4372000",0,"Susquehanna Flats",1,1,"#F9A100","Marginal"
413000,4373000,"CB1TF",0,1e+06,7.87,85.3,"413000 4373000",0,"Susquehanna Flats",1,1,"#F9A100","Marginal"
413000,4375000,"CB1TF",0,1e+06,7.88,85.5,"413000 4375000",0,"Susquehanna Flats",1,1,"#F9A100","Marginal"
413000,4376000,"CB1TF",0,1e+06,7.89,85.5,"413000 4376000",0,"Susquehanna Flats",1,1,"#F9A100","Marginal"
414000,4216000,"TANMH_MD",6.56168,1e+06,6.3,82.6,"414000 4216000",2,"Sheepshead Ground",2,2,"#FFFE00","Tolerable"
414000,4217000,"TANMH_MD",3.28084,1e+06,6.6,83.2,"414000 4217000",1,"Sheepshead Ground",2,2,"#FFFE00","Tolerable"
414000,4219000,"TANMH_MD",3.28084,1e+06,6.59,83.2,"414000 4219000",1,"Sheepshead Ground",2,2,"#FFFE00","Tolerable"
414000,4220000,"TANMH_MD",3.28084,1e+06,6.58,83.1,"414000 4220000",1,"Sheepshead Ground",2,2,"#FFFE00","Tolerable"
414000,4228000,"TANMH_MD",4.92126,1e+06,6.45,82.7,"414000 4228000",1.5,"Sharkfin Shoal",2,2,"#FFFE00","Tolerable"
414000,4229000,"TANMH_MD",3.28084,1e+06,6.6,82.8,"414000 4229000",1,"Sharkfin Shoal",2,2,"#FFFE00","Tolerable"
414000,4231000,"TANMH_MD",4.92126,1e+06,6.44,82.7,"414000 4231000",1.5,"Clay Island Ground",2,2,"#FFFE00","Tolerable"
414000,4374000,"CB1TF",0,1e+06,7.88,85.3,"414000 4374000",0,"Susquehanna Flats",1,1,"#F9A100","Marginal"
414000,4375000,"CB1TF",0,1e+06,7.89,85.4,"414000 4375000",0,"Susquehanna Flats",1,1,"#F9A100","Marginal"
414000,4376000,"CB1TF",0,1e+06,7.89,85.4,"414000 4376000",0,"Susquehanna Flats",1,1,"#F9A100","Marginal"
415000,4218000,"TANMH_MD",3.28084,1e+06,6.59,83.2,"415000 4218000",1,"Chain Shoal",2,2,"#FFFE00","Tolerable"
415000,4219000,"TANMH_MD",6.56168,1e+06,6.32,82.6,"415000 4219000",2,"Chain Shoal",2,2,"#FFFE00","Tolerable"
415000,4220000,"TANMH_MD",1.64042,1e+06,6.78,83.3,"415000 4220000",0.5,"Chain Shoal",2,2,"#FFFE00","Tolerable"
416000,4217000,"TANMH_MD",1.64042,1e+06,6.8,83.4,"416000 4217000",0.5,"Chain Shoal",2,2,"#FFFE00","Tolerable"
416000,4218000,"TANMH_MD",1.64042,1e+06,6.79,83.4,"416000 4218000",0.5,"Chain Shoal",2,2,"#FFFE00","Tolerable"
416000,4219000,"TANMH_MD",3.28084,1e+06,6.58,83.3,"416000 4219000",1,"Chain Shoal",2,2,"#FFFE00","Tolerable"
417000,4217000,"TANMH_MD",0,1e+06,6.94,83.7,"417000 4217000",0,"Chain Shoal",2,2,"#FFFE00","Tolerable"
417000,4218000,"TANMH_MD",1.64042,1e+06,6.78,83.5,"417000 4218000",0.5,"Chain Shoal",2,2,"#FFFE00","Tolerable"
418000,4201000,"TANMH_MD",1.64042,1e+06,7.05,82.7,"418000 4201000",0.5,"James Island Ground",2,2,"#FFFE00","Tolerable"
418000,4202000,"TANMH_MD",1.64042,1e+06,7.05,82.6,"418000 4202000",0.5,"James Island Ground",2,2,"#FFFE00","Tolerable"
418000,4211000,"TANMH_MD",3.28084,1e+06,6.65,83,"418000 4211000",1,"Piney Island Bar",2,2,"#FFFE00","Tolerable"
418000,4212000,"TANMH_MD",1.64042,1e+06,6.89,83.4,"418000 4212000",0.5,"Piney Island Bar",2,2,"#FFFE00","Tolerable"
419000,4200000,"TANMH_MD",1.64042,1e+06,7.04,82.9,"419000 4200000",0.5,"James Island Ground",2,2,"#FFFE00","Tolerable"
419000,4201000,"TANMH_MD",1.64042,1e+06,7.05,82.7,"419000 4201000",0.5,"James Island Ground",2,2,"#FFFE00","Tolerable"
419000,4202000,"TANMH_MD",1.64042,1e+06,7.05,82.6,"419000 4202000",0.5,"James Island Ground",2,2,"#FFFE00","Tolerable"
419000,4203000,"TANMH_MD",1.64042,1e+06,7.05,82.5,"419000 4203000",0.5,"James Island Ground",2,2,"#FFFE00","Tolerable"
419000,4211000,"TANMH_MD",3.28084,1e+06,6.67,83.1,"419000 4211000",1,"Piney Island Bar",2,2,"#FFFE00","Tolerable"
419000,4212000,"TANMH_MD",0,1e+06,7.04,83.6,"419000 4212000",0,"Piney Island Bar",2,2,"#FFFE00","Tolerable"
419000,4213000,"TANMH_MD",4.92126,1e+06,6.41,83.1,"419000 4213000",1.5,"Piney Island Bar",2,2,"#FFFE00","Tolerable"
420000,4201000,"TANMH_MD",0,1e+06,7.24,82.9,"420000 4201000",0,"James Island Ground",2,2,"#FFFE00","Tolerable"
420000,4202000,"TANMH_MD",1.64042,1e+06,7.05,82.7,"420000 4202000",0.5,"James Island Ground",2,2,"#FFFE00","Tolerable"
4e+05,4209000,"CB5MH_MD",0,1e+06,6.63,82.1,"4e+05 4209000",0,"Middle Grounds",3,3,"#1E90FF","Suitable"
4e+05,4210000,"CB5MH_MD",4.92126,1e+06,6.29,81.8,"4e+05 4210000",1.5,"Middle Grounds",3,3,"#1E90FF","Suitable"
4e+05,4211000,"CB5MH_MD",8.2021,1e+06,5.99,81.8,"4e+05 4211000",2.5,"Middle Grounds",3,3,"#1E90FF","Suitable"
4e+05,4234700,"HNGMH",0,10000,7.14,82.3,"4e+05 4234700",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
4e+05,4234800,"HNGMH",1.64042,10000,7.08,82.2,"4e+05 4234800",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
4e+05,4234900,"HNGMH",3.28084,10000,6.95,82.2,"4e+05 4234900",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
4e+05,4235000,"HNGMH",0,10000,7.15,82.3,"4e+05 4235000",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
4e+05,4235100,"HNGMH",3.28084,10000,6.96,82.2,"4e+05 4235100",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
4e+05,4235200,"HNGMH",1.64042,10000,7.1,82.2,"4e+05 4235200",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
4e+05,4235300,"HNGMH",6.56168,10000,6.66,82,"4e+05 4235300",2,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
4e+05,4235400,"HNGMH",0,10000,7.17,82.3,"4e+05 4235400",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
