"Station","Date","Sdepth","Wtemp","Ph","DO","Spcond","Salinity","Cruise","SECCHI","source","tempC"
"CB4.4",2025-12-09,25,49.28,8,9,33000,20.6,NA,NA,"MDmain",9.6
"CB4.4",2025-12-09,27,49.28,8,9,33100,20.6,NA,NA,"MDmain",9.6
"CB4.4",2025-12-09,28,49.28,8,9.1,33100,20.6,NA,NA,"MDmain",9.6
"CB4.3C",2025-12-09,0.5,45.68,8,10.4,29900,18.4,NA,"2","MDmain",7.6
"CB4.3C",2025-12-09,1,45.68,8,10.4,29900,18.4,NA,NA,"MDmain",7.6
"CB4.3C",2025-12-09,2,45.68,8,10.4,29900,18.4,NA,NA,"MDmain",7.6
"CB4.3C",2025-12-09,3,45.68,8,10.4,29900,18.4,NA,NA,"MDmain",7.6
"CB4.3C",2025-12-09,4,45.68,8,10.4,29900,18.4,NA,NA,"MDmain",7.6
"CB4.3C",2025-12-09,5,45.68,8,10.4,29900,18.4,NA,NA,"MDmain",7.6
"CB4.3C",2025-12-09,6,45.68,8,10.4,29900,18.4,NA,NA,"MDmain",7.6
"CB4.3C",2025-12-09,7,45.68,8,10.4,29900,18.4,NA,NA,"MDmain",7.6
"CB4.3C",2025-12-09,8,45.68,8,10.4,29900,18.4,NA,NA,"MDmain",7.6
"CB4.3C",2025-12-09,9,45.68,8,10.4,29900,18.4,NA,NA,"MDmain",7.6
"CB4.3C",2025-12-09,10,45.68,8,10.3,30000,18.4,NA,NA,"MDmain",7.6
"CB4.3C",2025-12-09,11,45.68,8,10.3,30000,18.4,NA,NA,"MDmain",7.6
"CB4.3C",2025-12-09,13,46.04,8,10.1,30000,18.5,NA,NA,"MDmain",7.8
"CB4.3C",2025-12-09,15,47.3,8,9.8,30800,19.1,NA,NA,"MDmain",8.5
"CB4.3C",2025-12-09,17,48.38,8,9.4,31300,19.4,NA,NA,"MDmain",9.1
"CB4.3C",2025-12-09,19,48.38,8,9.4,31300,19.4,NA,NA,"MDmain",9.1
"CB4.3C",2025-12-09,21,48.38,8,9.4,31300,19.4,NA,NA,"MDmain",9.1
"CB4.3C",2025-12-09,23,48.38,8,9.4,31300,19.4,NA,NA,"MDmain",9.1
"CB4.3C",2025-12-09,25,48.38,8,9.5,31300,19.4,NA,NA,"MDmain",9.1
"CB4.2C",2025-12-08,0.5,46.58,8,10.2,30100,18.6,NA,"2","MDmain",8.1
"CB4.2C",2025-12-08,1,46.58,8,10.2,30100,18.6,NA,NA,"MDmain",8.1
"CB4.2C",2025-12-08,2,46.58,8,10.2,30100,18.6,NA,NA,"MDmain",8.1
"CB4.2C",2025-12-08,3,46.58,8,10.2,30100,18.6,NA,NA,"MDmain",8.1
"CB4.2C",2025-12-08,4,46.58,8,10.2,30100,18.6,NA,NA,"MDmain",8.1
"CB4.2C",2025-12-08,5,46.58,8,10.2,30100,18.6,NA,NA,"MDmain",8.1
"CB4.2C",2025-12-08,6,46.58,8,10.2,30100,18.6,NA,NA,"MDmain",8.1
"CB4.2C",2025-12-08,7,46.58,8,10.2,30100,18.6,NA,NA,"MDmain",8.1
"CB4.2C",2025-12-08,8,46.58,8,10.2,30100,18.6,NA,NA,"MDmain",8.1
"CB4.2C",2025-12-08,9,46.58,8,10.2,30100,18.6,NA,NA,"MDmain",8.1
"CB4.2C",2025-12-08,10,46.58,8,10.2,30100,18.6,NA,NA,"MDmain",8.1
"CB4.2C",2025-12-08,11,46.58,8,10.1,30200,18.6,NA,NA,"MDmain",8.1
"CB4.2C",2025-12-08,13,46.76,8,10.1,30200,18.6,NA,NA,"MDmain",8.2
"CB4.2C",2025-12-08,15,46.76,8,10.1,30300,18.7,NA,NA,"MDmain",8.2
"CB4.2C",2025-12-08,17,47.3,8,9.7,30500,18.8,NA,NA,"MDmain",8.5
"CB4.2C",2025-12-08,19,47.48,8,9.5,30700,19,NA,NA,"MDmain",8.6
"CB4.2C",2025-12-08,21,48.38,7.9,9.2,31400,19.5,NA,NA,"MDmain",9.1
"CB4.2C",2025-12-08,23,49.28,7.9,8.8,32300,20.1,NA,NA,"MDmain",9.6
"CB4.2C",2025-12-08,25,49.46,7.9,9,32300,20.1,NA,NA,"MDmain",9.7
"CB4.1C",2025-12-08,0.5,46.22,7.9,10,29200,17.9,NA,"1.8","MDmain",7.9
"CB4.1C",2025-12-08,1,46.22,7.9,10,29200,17.9,NA,NA,"MDmain",7.9
"CB4.1C",2025-12-08,2,46.22,7.9,10,29200,17.9,NA,NA,"MDmain",7.9
"CB4.1C",2025-12-08,3,46.22,7.9,10,29200,17.9,NA,NA,"MDmain",7.9
"CB4.1C",2025-12-08,4,46.22,7.9,10,29200,17.9,NA,NA,"MDmain",7.9
"CB4.1C",2025-12-08,5,46.22,7.9,10,29200,17.9,NA,NA,"MDmain",7.9
"CB4.1C",2025-12-08,6,46.22,7.9,10,29300,18,NA,NA,"MDmain",7.9
"CB4.1C",2025-12-08,7,46.4,7.9,9.9,29300,18,NA,NA,"MDmain",8
"CB4.1C",2025-12-08,8,46.58,7.9,9.8,29400,18.1,NA,NA,"MDmain",8.1
"CB4.1C",2025-12-08,9,46.76,7.9,9.8,29400,18.1,NA,NA,"MDmain",8.2
"CB4.1C",2025-12-08,10,46.76,7.9,9.8,29500,18.1,NA,NA,"MDmain",8.2
"CB4.1C",2025-12-08,11,46.76,7.9,9.8,29500,18.2,NA,NA,"MDmain",8.2
"CB4.1C",2025-12-08,13,46.94,7.9,9.7,29700,18.3,NA,NA,"MDmain",8.3
"CB4.1C",2025-12-08,15,47.84,7.9,9.4,30400,18.8,NA,NA,"MDmain",8.8
"CB4.1C",2025-12-08,17,47.84,7.9,9.3,30500,18.9,NA,NA,"MDmain",8.8
"CB4.1C",2025-12-08,19,48.02,7.9,9.3,30600,18.9,NA,NA,"MDmain",8.9
"CB4.1C",2025-12-08,21,48.02,7.9,9.3,30600,18.9,NA,NA,"MDmain",8.9
"CB4.1C",2025-12-08,23,48.02,7.9,9.3,30600,18.9,NA,NA,"MDmain",8.9
"CB4.1C",2025-12-08,25,48.02,7.9,9.3,30700,19,NA,NA,"MDmain",8.9
"CB4.1C",2025-12-08,27,48.02,7.9,9.3,30800,19.1,NA,NA,"MDmain",8.9
"CB4.1C",2025-12-08,28,48.02,7.9,9.3,30900,19.1,NA,NA,"MDmain",8.9
"CB3.3C",2025-12-08,0.5,44.6,8,10.7,26200,15.9,NA,"1.1","MDmain",7
"CB3.3C",2025-12-08,1,44.6,8,10.7,26200,15.9,NA,NA,"MDmain",7
"CB3.3C",2025-12-08,2,44.78,8,10.7,26300,15.9,NA,NA,"MDmain",7.1
"CB3.3C",2025-12-08,3,44.78,8,10.7,26300,15.9,NA,NA,"MDmain",7.1
"CB3.3C",2025-12-08,4,44.78,8,10.6,26300,16,NA,NA,"MDmain",7.1
"CB3.3C",2025-12-08,5,44.78,8,10.6,26300,16,NA,NA,"MDmain",7.1
"CB3.3C",2025-12-08,6,44.96,8,10.6,26300,16,NA,NA,"MDmain",7.2
"CB3.3C",2025-12-08,7,44.96,8,10.5,26400,16,NA,NA,"MDmain",7.2
"CB3.3C",2025-12-08,8,44.96,8,10.5,26400,16,NA,NA,"MDmain",7.2
"CB3.3C",2025-12-08,9,45.14,8,10.4,26500,16.1,NA,NA,"MDmain",7.3
"CB3.3C",2025-12-08,10,45.32,8,10.3,26600,16.2,NA,NA,"MDmain",7.4
"CB3.3C",2025-12-08,11,45.5,8,10.2,26800,16.3,NA,NA,"MDmain",7.5
"CB3.3C",2025-12-08,13,46.22,7.9,9.7,27700,16.9,NA,NA,"MDmain",7.9
"CB3.3C",2025-12-08,15,47.12,7.9,9.4,28600,17.6,NA,NA,"MDmain",8.4
"CB3.3C",2025-12-08,17,47.66,7.9,9.2,29400,18.1,NA,NA,"MDmain",8.7
"CB3.3C",2025-12-08,19,47.84,7.9,9.2,29500,18.2,NA,NA,"MDmain",8.8
"CB3.3C",2025-12-08,21,48.02,7.9,9.4,29700,18.3,NA,NA,"MDmain",8.9
"CB3.2",2025-12-08,0.5,43.88,8,10.9,22400,13.4,NA,"1.1","MDmain",6.6
"CB3.2",2025-12-08,1,43.88,8,10.9,22400,13.4,NA,NA,"MDmain",6.6
"CB3.2",2025-12-08,2,43.88,8,10.8,22600,13.5,NA,NA,"MDmain",6.6
"CB3.2",2025-12-08,3,43.88,8,10.8,22600,13.5,NA,NA,"MDmain",6.6
"CB3.2",2025-12-08,4,43.88,8,10.7,22600,13.5,NA,NA,"MDmain",6.6
"CB3.2",2025-12-08,5,44.06,8,10.5,22900,13.7,NA,NA,"MDmain",6.7
"CB3.2",2025-12-08,6,43.88,8,10.3,23400,14.1,NA,NA,"MDmain",6.6
"CB3.2",2025-12-08,7,46.4,7.8,9.4,26600,16.2,NA,NA,"MDmain",8
"CB3.2",2025-12-08,8,46.58,7.8,9.3,26900,16.4,NA,NA,"MDmain",8.1
"CB3.2",2025-12-08,9,46.76,7.8,9.2,27100,16.5,NA,NA,"MDmain",8.2
"CB3.2",2025-12-08,10,47.12,7.8,9.4,27500,16.8,NA,NA,"MDmain",8.4
"CB3.1",2025-12-08,0.5,41.9,7.9,11.3,15000,8.6,NA,"1","MDmain",5.5
"CB3.1",2025-12-08,1,41.9,7.9,11.3,15000,8.6,NA,NA,"MDmain",5.5
"CB3.1",2025-12-08,2,42.08,7.9,11.3,15000,8.6,NA,NA,"MDmain",5.6
"CB3.1",2025-12-08,3,42.08,7.9,11.2,15700,9.1,NA,NA,"MDmain",5.6
"CB3.1",2025-12-08,4,42.26,7.9,11.2,15800,9.2,NA,NA,"MDmain",5.7
"CB3.1",2025-12-08,5,42.62,7.9,11.1,18200,10.7,NA,NA,"MDmain",5.9
"CB3.1",2025-12-08,6,42.8,7.9,10.9,18700,11,NA,NA,"MDmain",6
"CB3.1",2025-12-08,7,42.98,7.9,10.8,19300,11.4,NA,NA,"MDmain",6.1
"CB3.1",2025-12-08,8,43.34,7.9,10.6,19800,16.7,NA,NA,"MDmain",6.3
"CB3.1",2025-12-08,9,44.6,7.9,10.2,22900,13.7,NA,NA,"MDmain",7
"CB3.1",2025-12-08,10,44.96,7.9,10,24500,14.8,NA,NA,"MDmain",7.2
"CB3.1",2025-12-08,11,45.14,7.9,10,24600,14.9,NA,NA,"MDmain",7.3
"CB3.1",2025-12-08,12,45.14,7.9,10.2,24700,14.9,NA,NA,"MDmain",7.3
"CB2.2",2025-12-08,0.5,41,7.9,11.7,9640,5.4,NA,"1","MDmain",5
"CB2.2",2025-12-08,1,41,7.9,11.7,9550,5.3,NA,NA,"MDmain",5
"CB2.2",2025-12-08,2,41,7.9,11.7,9610,5.4,NA,NA,"MDmain",5
"CB2.2",2025-12-08,3,41,7.9,11.7,9580,5.3,NA,NA,"MDmain",5
"CB2.2",2025-12-08,4,41,7.9,11.6,9850,5.5,NA,NA,"MDmain",5
"CB2.2",2025-12-08,5,41.36,7.9,11.4,9810,5.5,NA,NA,"MDmain",5.2
"CB2.2",2025-12-08,6,42.08,7.9,11.1,15000,8.7,NA,NA,"MDmain",5.6
"CB2.2",2025-12-08,7,42.08,7.9,11.1,15200,8.8,NA,NA,"MDmain",5.6
"CB2.2",2025-12-08,8,42.26,7.9,11.1,15200,8.8,NA,NA,"MDmain",5.7
"CB2.2",2025-12-08,9,42.26,7.9,11.2,15200,8.8,NA,NA,"MDmain",5.7
"CB2.1",2025-12-08,0.5,39.92,8,12.1,2910,1.5,NA,"1","MDmain",4.4
"CB2.1",2025-12-08,1,39.92,8,12.1,2910,1.5,NA,NA,"MDmain",4.4
"CB2.1",2025-12-08,2,39.92,8,12.2,2880,1.5,NA,NA,"MDmain",4.4
"CB2.1",2025-12-08,3,39.92,8.1,12.2,2850,1.5,NA,NA,"MDmain",4.4
"CB2.1",2025-12-08,4,39.92,8.1,12.3,2920,1.5,NA,NA,"MDmain",4.4
"CB1.1",2025-12-08,0.5,42.44,8.2,12,281,0.1,NA,"1.4","MDmain",5.8
"CB1.1",2025-12-08,1,42.44,8.2,12,281,0.1,NA,NA,"MDmain",5.8
"CB1.1",2025-12-08,2,42.44,8.3,12,281,0.1,NA,NA,"MDmain",5.8
"CB1.1",2025-12-08,3,42.44,8.3,12.2,281,0.1,NA,NA,"MDmain",5.8
"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDmain",NA
"RET2.4",2025-12-09,0.5,43.7,7.9,10.6,23800,14.3,NA,"1.1","MDothers",6.5
"RET2.4",2025-12-09,1,43.7,7.9,10.6,23800,14.3,NA,NA,"MDothers",6.5
"RET2.4",2025-12-09,2,43.7,7.9,10.5,23800,14.3,NA,NA,"MDothers",6.5
"RET2.4",2025-12-09,3,43.7,7.9,10.5,23800,14.3,NA,NA,"MDothers",6.5
"RET2.4",2025-12-09,4,43.7,7.9,10.5,23800,14.3,NA,NA,"MDothers",6.5
"RET2.4",2025-12-09,5,43.88,7.9,10.4,23800,14.3,NA,NA,"MDothers",6.6
"RET2.4",2025-12-09,6,44.06,7.9,10.4,24000,14.6,NA,NA,"MDothers",6.7
"RET2.4",2025-12-09,7,44.42,7.9,10.3,24400,14.7,NA,NA,"MDothers",6.9
"RET2.4",2025-12-09,8,44.78,7.9,10.3,24600,14.9,NA,NA,"MDothers",7.1
"RET2.4",2025-12-09,9,44.96,7.9,10.2,24700,14.9,NA,NA,"MDothers",7.2
"RET2.4",2025-12-09,10,44.78,7.9,10.2,24800,15,NA,NA,"MDothers",7.1
"RET2.4",2025-12-09,11,44.78,7.9,10.2,24900,15,NA,NA,"MDothers",7.1
"RET2.4",2025-12-09,12,44.6,7.9,10.3,24900,15,NA,NA,"MDothers",7
"RET2.4",2025-12-09,13,44.6,7.9,10.2,24900,15,NA,NA,"MDothers",7
"RET2.4",2025-12-09,14,44.6,7.9,10.2,24900,15,NA,NA,"MDothers",7
"RET2.4",2025-12-09,14.2,44.6,7.9,10.2,24900,15,NA,NA,"MDothers",7
"RET2.2",2025-12-09,0.5,42.62,7.8,10.6,16800,9.8,NA,"0.5","MDothers",5.9
"RET2.2",2025-12-09,2.3,42.8,7.8,10.6,17300,10.4,NA,NA,"MDothers",6
"RET2.2",2025-12-09,4.6,42.8,7.8,10.6,17400,10.2,NA,NA,"MDothers",6
"RET2.2",2025-12-09,6.9,42.8,7.8,10.6,17400,10.2,NA,NA,"MDothers",6
"RET2.2",2025-12-09,9,42.8,7.9,10.7,17400,10.2,NA,NA,"MDothers",6
"RET2.1",2025-12-09,0.5,41,7.8,11.2,12300,7,NA,"0.6","MDothers",5
"RET2.1",2025-12-09,4.6,42.26,7.8,10.6,14000,7.1,NA,NA,"MDothers",5.7
"RET2.1",2025-12-09,5.8,42.26,7.9,10.7,14100,8.1,NA,NA,"MDothers",5.7
"TF2.4",2025-12-09,0.5,40.64,8,11.8,5920,3.2,NA,"1","MDothers",4.8
"TF2.4",2025-12-09,4.8,41.18,7.9,11.4,7620,4.2,NA,NA,"MDothers",5.1
"TF2.4",2025-12-09,7.9,41.36,7.9,11.3,7630,4.2,NA,NA,"MDothers",5.2
"MAT0016",2025-12-09,0.5,39.2,8.4,13.7,4140,2.2,NA,"0.8","MDothers",4
"MAT0016",2025-12-09,1,39.2,8.4,13.7,4140,2.2,NA,NA,"MDothers",4
"MAT0016",2025-12-09,2,39.2,8.4,13.7,4140,2.2,NA,NA,"MDothers",4
"MAT0016",2025-12-09,3,39.2,8.3,13.5,4150,2.2,NA,NA,"MDothers",4
"MAT0016",2025-12-09,4,39.2,8.3,13.2,4250,2.2,NA,NA,"MDothers",4
"MAT0016",2025-12-09,5,39.38,8.3,13,4300,2.3,NA,NA,"MDothers",4.1
"MAT0016",2025-12-09,6,39.56,8.3,12.9,4320,2.3,NA,NA,"MDothers",4.2
"MAT0016",2025-12-09,6.8,39.56,8.3,12.9,4340,2.3,NA,NA,"MDothers",4.2
"TF2.3",2025-12-09,0.5,40.82,8.1,11.9,2490,1.3,NA,"0.6","MDothers",4.9
"TF2.3",2025-12-09,2.3,40.82,8,11.8,2740,1.4,NA,NA,"MDothers",4.9
"TF2.3",2025-12-09,4.6,40.82,8.1,11.8,2860,1.5,NA,NA,"MDothers",4.9
"TF2.3",2025-12-09,6.9,41,8.1,11.7,3570,1.9,NA,NA,"MDothers",5
"TF2.3",2025-12-09,9.1,41.18,8.1,11.7,3650,1.9,NA,NA,"MDothers",5.1
"TF2.3",2025-12-09,11,41.54,8.1,11.6,4030,2.1,NA,NA,"MDothers",5.3
"TF2.2",2025-12-09,0.5,40.28,8.1,12,786,0.4,NA,"0.7","MDothers",4.6
"TF2.2",2025-12-09,4.6,40.46,8.1,11.9,800,0.4,NA,NA,"MDothers",4.7
"TF2.2",2025-12-09,7.9,40.46,8.1,11.9,805,0.4,NA,NA,"MDothers",4.7
"TF2.1",2025-12-09,0.5,40.64,8,11.9,528,0.3,NA,"0.6","MDothers",4.8
"TF2.1",2025-12-09,4.6,40.82,8,11.9,529,0.3,NA,NA,"MDothers",4.9
"TF2.1",2025-12-09,9.1,40.64,8,11.8,527,0.3,NA,NA,"MDothers",4.8
"TF2.1",2025-12-09,13.7,40.46,8,11.9,524,0.2,NA,NA,"MDothers",4.7
"TF2.1",2025-12-09,17.7,40.28,8.1,11.8,524,0.2,NA,NA,"MDothers",4.6
"XFB1986",2025-12-09,0.5,40.46,8.1,12.4,509,0.2,NA,"0.8","MDothers",4.7
"XFB1986",2025-12-09,1,40.46,8.2,12.4,509,0.2,NA,NA,"MDothers",4.7
"XFB1986",2025-12-09,1.2,40.46,8.2,12.4,509,0.2,NA,NA,"MDothers",4.7
"PIS0033",2025-12-09,0,34.88,7.9,12.5,379,0.2,NA,NA,"MDothers",1.6
"MAT0078",2025-12-09,0,35.24,7.8,12.6,203,0.1,NA,NA,"MDothers",1.8
"PMS 10",2025-12-09,0.1,38.3,8.07,13.4,482,0.2,NA,NA,"MDothers",3.5
"CB5.1W",2025-12-04,0.5,48.92,8,9.5,30500,18.8,NA,"1.7","MDothers",9.4
"CB5.1W",2025-12-04,1,48.92,8,9.5,30500,18.8,NA,NA,"MDothers",9.4
"CB5.1W",2025-12-04,2,49.1,8,9.5,30500,18.8,NA,NA,"MDothers",9.5
"CB5.1W",2025-12-04,3,49.1,8,9.5,30500,18.8,NA,NA,"MDothers",9.5
"CB5.1W",2025-12-04,6,49.1,8,9.4,30500,18.9,NA,NA,"MDothers",9.5
"CB5.1W",2025-12-04,8,49.1,8,9.3,30500,18.9,NA,NA,"MDothers",9.5
"LE1.4",2025-12-04,0.5,48.2,8,9.8,29200,17.9,NA,"3.5","MDothers",9
"LE1.4",2025-12-04,1,48.38,8,9.8,29200,18,NA,NA,"MDothers",9.1
"LE1.4",2025-12-04,2,48.56,8,9.7,29300,18,NA,NA,"MDothers",9.2
"LE1.4",2025-12-04,3,48.74,8,9.7,29400,18.1,NA,NA,"MDothers",9.3
"LE1.4",2025-12-04,6,48.74,8,9.6,29700,18.3,NA,NA,"MDothers",9.3
"LE1.4",2025-12-04,9,48.92,8,9.6,29900,18.4,NA,NA,"MDothers",9.4
"LE1.4",2025-12-04,12,48.92,8,9.6,30000,18.5,NA,NA,"MDothers",9.4
"LE1.4",2025-12-04,15,49.1,8,9.5,30100,18.6,NA,NA,"MDothers",9.5
"LE1.3",2025-12-04,0.5,48.38,8,9.7,29000,17.9,NA,"3.2","MDothers",9.1
"LE1.3",2025-12-04,1,48.38,8,9.7,29000,17.9,NA,NA,"MDothers",9.1
"LE1.3",2025-12-04,2,48.38,8,9.7,29000,17.9,NA,NA,"MDothers",9.1
"LE1.3",2025-12-04,3,48.38,8,9.7,29000,17.9,NA,NA,"MDothers",9.1
"LE1.3",2025-12-04,6,48.38,8,9.7,29000,17.9,NA,NA,"MDothers",9.1
"LE1.3",2025-12-04,9,48.56,8,9.6,29100,17.9,NA,NA,"MDothers",9.2
"LE1.3",2025-12-04,12,48.38,8,9.6,29100,17.9,NA,NA,"MDothers",9.1
"LE1.3",2025-12-04,15,48.38,8,9.6,29100,17.9,NA,NA,"MDothers",9.1
