"Station","Date","Sdepth","Wtemp","Ph","DO","Spcond","Salinity","Cruise","SECCHI"
"TF2.1",2025-08-11,0.5,27.3,7.3,7.3,324,0.1,NA,"0.5"
"TF2.1",2025-08-11,4.6,27.1,7.3,6.3,324,0.1,NA,NA
"TF2.1",2025-08-11,9.1,27.1,7.3,6.2,324,0.1,NA,NA
"TF2.1",2025-08-11,13.7,27.1,7.3,6.2,323,0.1,NA,NA
"TF2.1",2025-08-11,19,27.1,7.3,6,322,0.1,NA,NA
"XFB1986",2025-08-11,0.5,27.5,7.5,7.6,330,0.2,NA,"0.6"
"XFB1986",2025-08-11,1,27.4,7.4,7.2,331,0.2,NA,NA
"XFB1986",2025-08-11,1.6,26.9,7.4,7,332,0.2,NA,NA
"PIS0033",2025-08-11,0,23.2,7.1,6.2,297,0.1,NA,"-9999"
"MAT0078",2025-08-11,0,24.3,6.9,4.5,178,0.1,NA,"-9999"
"CB5.1W",2025-08-07,0.5,26.6,8.1,7.4,18500,10.9,NA,"1.3"
"CB5.1W",2025-08-07,1,26.6,8.1,7.4,18500,10.9,NA,NA
"CB5.1W",2025-08-07,2,26.6,8.1,7.4,18500,10.9,NA,NA
"CB5.1W",2025-08-07,3,26.6,8.1,7.4,18500,11,NA,NA
"CB5.1W",2025-08-07,6,26.7,8.1,7.2,18800,11.2,NA,NA
"CB5.1W",2025-08-07,9,26.7,8.1,7.2,18800,11.2,NA,NA
"LE1.4",2025-08-07,0.5,27.1,8,6.5,18600,11,NA,"1"
"LE1.4",2025-08-07,1,27.1,8,6.4,18600,11,NA,NA
"LE1.4",2025-08-07,2,27.2,8,6.4,18600,11,NA,NA
"LE1.4",2025-08-07,3,27.2,7.9,6.4,18600,11,NA,NA
"LE1.4",2025-08-07,6,27.2,7.9,6.2,18600,11,NA,NA
"LE1.4",2025-08-07,9,27.2,7.9,6,18700,11.1,NA,NA
"LE1.4",2025-08-07,12,27.5,7.8,5,19300,11.5,NA,NA
"LE1.4",2025-08-07,16,27.3,7.4,2,24700,14.7,NA,NA
"LE1.3",2025-08-07,0.5,27.5,7.7,5.3,19000,11.2,NA,"1.1"
"LE1.3",2025-08-07,1,27.5,7.7,5.1,19000,11.2,NA,NA
"LE1.3",2025-08-07,2,27.5,7.7,4.9,19000,11.2,NA,NA
"LE1.3",2025-08-07,3,27.5,7.7,4.8,19100,11.3,NA,NA
"LE1.3",2025-08-07,6,27.6,7.7,4.7,19200,11.4,NA,NA
"LE1.3",2025-08-07,9,27.6,7.7,4.6,19200,11.4,NA,NA
"LE1.3",2025-08-07,12,27.7,7.7,4.4,19300,11.4,NA,NA
"LE1.3",2025-08-07,15,27.7,7.7,4.4,19400,11.5,NA,NA
"LE1.3",2025-08-07,18,27.7,7.7,4.3,19400,11.5,NA,NA
"LE1.3",2025-08-07,21,27.7,7.7,4.3,19400,11.5,NA,NA
"LE1.3",2025-08-07,24,27.8,7.7,4,19400,11.5,NA,NA
"LE1.2",2025-08-07,0.5,27.5,7.8,5.1,18500,10.9,NA,"0.8"
"LE1.2",2025-08-07,1,27.5,7.7,5.1,18500,10.9,NA,NA
"LE1.2",2025-08-07,2,27.4,7.6,5.1,18500,10.9,NA,NA
"LE1.2",2025-08-07,3,27.4,7.6,5,18400,10.9,NA,NA
"LE1.2",2025-08-07,6,27.5,7.6,4.9,18500,10.9,NA,NA
"LE1.2",2025-08-07,9,27.8,7.5,3.6,18900,11.2,NA,NA
"LE1.2",2025-08-07,12,28.2,7.4,2.2,19600,11.6,NA,NA
"LE1.2",2025-08-07,15,28.2,7.4,1.8,19900,11.8,NA,NA
"LE1.2",2025-08-07,16,28.2,7.4,1.8,19900,11.8,NA,NA
"LE1.1",2025-08-07,0.5,27,7.7,5.9,16700,9.8,NA,"0.8"
"LE1.1",2025-08-07,1,27,7.7,5.8,16700,9.8,NA,NA
"LE1.1",2025-08-07,2,27,7.7,5.8,16700,9.8,NA,NA
"LE1.1",2025-08-07,3,27,7.6,5.5,16800,9.8,NA,NA
"LE1.1",2025-08-07,6,28.5,7.2,0.7,19100,11.3,NA,NA
"LE1.1",2025-08-07,9,28.6,7.1,0.3,19600,11.6,NA,NA
"LE1.1",2025-08-07,11,28.6,7.2,0.1,19800,11.7,NA,NA
"RET1.1",2025-08-07,0.5,26.9,7.3,3.9,14600,8.5,NA,"0.4"
"RET1.1",2025-08-07,1,26.9,7.3,3.8,14600,8.5,NA,NA
"RET1.1",2025-08-07,2,26.9,7.3,3.6,14700,8.5,NA,NA
"RET1.1",2025-08-07,3,27.1,7.3,3.2,15200,8.8,NA,NA
"RET1.1",2025-08-07,6,27.5,7.2,2.6,16000,8.3,NA,NA
"RET1.1",2025-08-07,9,27.9,7.2,1.7,17000,9.9,NA,NA
"RET1.1",2025-08-07,10,28,7.2,1.3,17400,10.2,NA,NA
"TF1.7",2025-08-07,0.5,27,7.3,5.7,7070,3.9,NA,"0.3"
"TF1.7",2025-08-07,1,26.9,7.3,5.3,7290,4,NA,NA
"TF1.7",2025-08-07,2,26.8,7.3,5,7240,4.6,NA,NA
"TF1.6",2025-08-07,0.5,26.9,7.3,6.1,1250,0.6,NA,"0.5"
"TF1.6",2025-08-07,1,26.7,7.2,5.8,1250,0.6,NA,NA
"TF1.6",2025-08-07,2,26.7,7.2,5.7,1250,0.6,NA,NA
"TF1.6",2025-08-07,3,26.7,7.3,5.7,1260,0.6,NA,NA
"TF1.6",2025-08-07,7,26.7,7.4,5.6,1280,0.6,NA,NA
"TF1.6",2025-08-07,6,26.7,7.4,5.6,1280,0.6,NA,NA
"TF1.5",2025-08-07,0.5,26.6,7.3,6.8,450,0.2,NA,"0.4"
"TF1.5",2025-08-07,1,26.4,7.2,6.5,451,0.2,NA,NA
"TF1.5",2025-08-07,2,26.3,7.3,6.2,451,0.2,NA,NA
"TF1.5",2025-08-07,3,26.3,7.3,6.2,450,0.2,NA,NA
"TF1.5",2025-08-07,6,26.1,7.2,5.4,440,0.2,NA,NA
"TF1.5",2025-08-07,10,26,7.2,5.3,442,0.2,NA,NA
"TF1.4",2025-08-07,0,24.2,7.1,4.8,367,0.2,NA,"0.3"
"TF1.3",2025-08-07,0,23.2,7.2,5.3,375,0.2,NA,"0.2"
"TF1.2",2025-08-07,0,21.5,7.5,7.6,377,0.2,NA,"-9999"
"TF1.0",2025-08-07,0,22,7.6,7.8,424,0.2,NA,"-9999"
"WXT0001",2025-08-07,0,23.1,7.1,4.6,457,0.2,NA,"0.3"
"WT1.1",2025-08-13,0.5,28.2,7.3,6.1,454,0.2,NA,"0.4"
"WT1.1",2025-08-13,1,28.1,7.3,6,464,0.2,NA,NA
"WT1.1",2025-08-13,2,28.1,7.3,5.9,465,0.2,NA,NA
"WT1.1",2025-08-13,2.7,28.1,7.3,5.9,465,0.2,NA,NA
"WT2.1",2025-08-13,0.5,28.8,6.8,6.7,1420,0.7,NA,"0.4"
"WT2.1",2025-08-13,1,28.8,6.9,6.7,1430,0.7,NA,NA
"WT2.1",2025-08-13,1.6,28.8,6.9,6.7,1450,0.7,NA,NA
"WT3.1",2025-08-13,0.5,29,8.1,8.4,2960,1.5,NA,"0.6"
"WT3.1",2025-08-13,1,28.9,8.1,8.4,2950,1.5,NA,NA
"WT3.1",2025-08-13,2,28.6,7.8,7.3,3390,1.7,NA,NA
"WT3.1",2025-08-13,3,27.3,7.2,5.2,4970,2.7,NA,NA
"WT3.1",2025-08-13,3.3,27.2,7.2,4.6,5140,2.7,NA,NA
"WT4.1",2025-08-13,0.5,29.1,7.8,6,1850,0.9,NA,"0.3"
"WT4.1",2025-08-13,1.2,28.9,7.7,5.9,1820,0.9,NA,NA
"WT5.1",2025-08-13,0.5,27.9,8.6,9.2,10200,5.7,NA,"0.8"
"WT5.1",2025-08-13,1,27.9,8.6,8.7,10200,5.7,NA,NA
"WT5.1",2025-08-13,2,27.8,8.5,8.2,11400,6.5,NA,NA
"WT5.1",2025-08-13,3,27.7,8.5,8.5,11600,6.6,NA,NA
"WT5.1",2025-08-13,4,27.4,8.2,5.6,12300,7,NA,NA
"WT5.1",2025-08-13,5,27,7.7,3.1,14900,8.7,NA,NA
"WT5.1",2025-08-13,6,26.8,7.3,0.8,17300,10.1,NA,NA
"WT5.1",2025-08-13,7,26.6,7.3,0.5,18200,10.8,NA,NA
"WT5.1",2025-08-13,8,26.6,7.3,0.2,19600,11.6,NA,NA
"WT5.1",2025-08-13,9,26.5,7.3,0.2,20500,12.3,NA,NA
"WT5.1",2025-08-13,10,26.5,7.3,0.2,22100,13.2,NA,NA
"WT5.1",2025-08-13,11,26.5,7.3,0.2,22300,13.4,NA,NA
"WT5.1",2025-08-13,12,26.5,7.3,0.2,23100,13.9,NA,NA
"WT5.1",2025-08-13,13,26.5,7.3,0.2,23900,14.4,NA,NA
"WT5.1",2025-08-13,14,26.5,7.3,0.2,24500,14.9,NA,NA
"WT5.1",2025-08-13,15.2,26.5,7.3,0.2,24700,15,NA,NA
"WT6.1",2025-08-12,0.5,27.6,8,8.4,9750,5.5,NA,"0.8"
"WT6.1",2025-08-12,1,27.5,8,8,9730,5.5,NA,NA
"WT6.1",2025-08-12,2,27.3,8,7.8,9740,5.5,NA,NA
"WT6.1",2025-08-12,3,26.8,7.3,3.5,10200,5.7,NA,NA
"WT6.1",2025-08-12,4,26.6,7.2,2.6,10600,6,NA,NA
"WT6.1",2025-08-12,5,26.6,7.2,2.1,11600,6.6,NA,NA
"WT7.1",2025-08-12,0.5,27.6,8,7.4,12900,7.4,NA,"0.8"
"WT7.1",2025-08-12,1,27.6,8,7,13000,7.5,NA,NA
"WT7.1",2025-08-12,2,27.4,7.9,5.9,13400,7.7,NA,NA
"WT7.1",2025-08-12,3,27.2,7.8,5,13600,7.8,NA,NA
"WT7.1",2025-08-12,4,27.2,7.7,4.8,13800,8,NA,NA
"WT7.1",2025-08-12,5,27.1,7.6,4.2,14100,8.2,NA,NA
"WT7.1",2025-08-12,6,27,7.5,3.3,14500,8.4,NA,NA
"WT7.1",2025-08-12,7,26.8,7.4,2.8,15100,8.8,NA,NA
"WT7.1",2025-08-12,8,26.6,7.3,1.6,16400,9.6,NA,NA
"WT7.1",2025-08-12,9,26.5,7.3,1.5,16500,9.7,NA,NA
"WT7.1",2025-08-12,10,26.5,7.3,1.5,16600,9.7,NA,NA
"WT7.1",2025-08-12,11,26.5,7.3,1.4,16600,9.7,NA,NA
"WT8.1",2025-08-12,0.5,27.9,7.9,7,12300,7,NA,"0.8"
"WT8.1",2025-08-12,1,27.9,7.8,6.2,12300,7,NA,NA
"WT8.1",2025-08-12,2,27.6,7.5,3.9,12500,7.1,NA,NA
"WT8.1",2025-08-12,3,26.9,7.4,1,13100,7.5,NA,NA
"WT8.1",2025-08-12,4,26.7,7.4,0.4,13500,7.7,NA,NA
"WT8.1",2025-08-12,5,26.6,7.4,0.4,13700,7.9,NA,NA
"WT8.1",2025-08-12,6,26.5,7.4,0.3,13800,8,NA,NA
"WT8.1",2025-08-12,7,26.5,7.4,0.3,13800,8,NA,NA
"WT8.1",2025-08-12,7.5,26.5,7.4,0.3,13800,8,NA,NA
"WT8.2",2025-08-12,0.5,28.4,8,6.6,13200,7.6,NA,"0.5"
"WT8.2",2025-08-12,1,28.1,7.9,4.8,13300,7.6,NA,NA
"WT8.2",2025-08-12,1.8,27.5,7.8,3.7,13600,7.8,NA,NA
"WT8.3",2025-08-12,0.5,28,7.8,5.2,13800,7.9,NA,"0.4"
"WT8.3",2025-08-12,1,27.4,7.7,3.8,14000,8.1,NA,NA
"WT8.3",2025-08-12,2,26.9,7.7,2.2,15200,8.8,NA,NA
"WT8.3",2025-08-12,2.4,26.6,7.7,2,15400,9,NA,NA
"ET1.1",2025-08-15,0.5,28.8,8.4,7.3,245,0.1,NA,"0.5"
"ET1.1",2025-08-15,1,28.8,8.4,7,245,0.1,NA,NA
"ET1.1",2025-08-15,1.4,28.8,8.3,6.8,245,0.1,NA,NA
"ET2.1",2025-08-15,0.5,28.9,7.7,7.6,2760,1.4,NA,"0.5"
"ET2.1",2025-08-15,1,28.8,7.7,7.6,2760,1.4,NA,NA
"ET2.1",2025-08-15,2,28.7,7.7,7.6,2750,1.4,NA,NA
"ET2.1",2025-08-15,3,28.6,7.7,7.6,2760,1.4,NA,NA
"ET2.1",2025-08-15,5,28.5,7.7,7.6,2760,1.4,NA,NA
"ET2.1",2025-08-15,7,28.5,7.7,7.4,2770,1.4,NA,NA
"ET2.1",2025-08-15,9,28.5,7.7,7.3,2770,1.4,NA,NA
"ET2.1",2025-08-15,11,28.5,7.7,7.2,2770,1.4,NA,NA
"ET2.1",2025-08-15,13,28.5,7.7,7.1,2760,1.4,NA,NA
"ET2.2",2025-08-15,0.5,29.8,7.8,8,1600,0.8,NA,"0.3"
"ET2.2",2025-08-15,1,29.2,7.8,6.9,1680,0.8,NA,NA
"ET2.2",2025-08-15,2.1,28.9,7.8,6.9,1650,0.8,NA,NA
"ET2.3",2025-08-15,0.5,28.4,7.9,7.2,2730,1.4,NA,"0.5"
"ET2.3",2025-08-15,1,28.4,7.9,7.2,2730,1.4,NA,NA
"ET2.3",2025-08-15,2,28.3,7.9,7.1,2730,1.4,NA,NA
"ET2.3",2025-08-15,3,28.2,7.9,6.9,2730,1.4,NA,NA
"ET2.3",2025-08-15,5,28.2,7.9,6.9,2730,1.4,NA,NA
"ET2.3",2025-08-15,7,28.1,7.9,6.9,2730,1.4,NA,NA
"ET2.3",2025-08-15,9,28.1,7.9,6.9,2730,1.4,NA,NA
"ET2.3",2025-08-15,11,28.1,7.9,6.9,2730,1.4,NA,NA
"ET2.3",2025-08-15,11.6,28.1,7.9,6.9,2730,1.4,NA,NA
"ET3.1",2025-08-15,0.5,28.9,7.5,5.9,706,0.3,NA,"0.3"
"ET3.1",2025-08-15,1,28.8,7.5,5.7,709,0.3,NA,NA
"ET3.1",2025-08-15,2,28.8,7.5,5.7,717,0.4,NA,NA
"ET3.1",2025-08-15,3,28.8,7.5,5.7,726,0.4,NA,NA
"ET3.1",2025-08-15,4,28.7,7.4,5.6,751,0.4,NA,NA
"ET3.1",2025-08-15,5,28.7,7.4,5.6,758,0.4,NA,NA
"ET3.1",2025-08-15,6,28.6,7.4,5.5,784,0.4,NA,NA
"ET4.1",2025-08-15,0.5,28.8,6.8,6.2,2360,1.2,NA,"0.4"
"ET4.1",2025-08-15,1,28.8,6.8,6.2,2320,1.2,NA,NA
"ET4.1",2025-08-15,2,28.8,6.8,6.2,2300,1.2,NA,NA
"ET4.1",2025-08-15,3,28.8,6.9,6.4,2260,1.2,NA,NA
"ET4.1",2025-08-15,4,28.9,6.9,6.4,2260,1.2,NA,NA
"ET4.1",2025-08-15,5,28.9,6.9,6.4,2270,1.2,NA,NA
"ET4.2",2025-08-12,0.5,27.5,8.4,8.4,16300,9.5,NA,"0.6"
"ET4.2",2025-08-12,1,27.2,8.4,8.2,16300,9.5,NA,NA
"ET4.2",2025-08-12,2,27.2,8.3,7.8,16500,9.7,NA,NA
"ET4.2",2025-08-12,3,27.2,8.3,7.7,16600,9.7,NA,NA
"ET4.2",2025-08-12,4,27.1,8.2,6.6,16900,9.9,NA,NA
"ET4.2",2025-08-12,5,26.9,7.8,4.9,17500,10.3,NA,NA
"ET4.2",2025-08-12,6,26.7,7.5,3,18100,10.6,NA,NA
"ET4.2",2025-08-12,7,26.4,7.2,0.5,20100,12.3,NA,NA
"ET4.2",2025-08-12,8,26.3,7.3,0.2,21400,12.8,NA,NA
"ET4.2",2025-08-12,9,26.3,7.3,0.2,21600,13,NA,NA
"ET4.2",2025-08-12,10.1,26.3,7.3,0.2,21800,13,NA,NA
"ET5.1",2025-08-13,0.5,27.9,7,5.2,4290,2.3,NA,"0.4"
"ET5.1",2025-08-13,1,27.9,7,5.2,4280,2.3,NA,NA
"ET5.1",2025-08-13,2,27.9,7,5.2,4500,2.4,NA,NA
"ET5.1",2025-08-13,3,27.9,7,5.1,4570,2.4,NA,NA
"ET5.1",2025-08-13,4,27.9,7,4.9,4670,2.5,NA,NA
"ET5.1",2025-08-13,5,27.9,7,4.9,4670,2.5,NA,NA
"ET5.2",2025-08-13,0.5,27.4,7.8,6.7,17100,10,NA,"0.8"
"ET5.2",2025-08-13,1,27.4,7.8,6.5,17100,10,NA,NA
"ET5.2",2025-08-13,2,27.2,7.7,6.1,17200,10.1,NA,NA
"ET5.2",2025-08-13,3,27.3,7.7,6,17400,10.2,NA,NA
"ET5.2",2025-08-13,4,27.3,7.6,5.6,17700,10.5,NA,NA
"ET5.2",2025-08-13,5,27.2,7.6,5,18100,10.7,NA,NA
"ET5.2",2025-08-13,6,27.2,7.6,4.9,18100,10.7,NA,NA
"ET5.2",2025-08-13,7,27.2,7.6,4.8,18200,10.7,NA,NA
"ET5.2",2025-08-13,8,27.1,7.6,4.7,18200,10.7,NA,NA
"ET5.2",2025-08-13,9,27.1,7.6,4.6,18200,10.7,NA,NA
"ET5.2",2025-08-13,9.6,27.1,7.6,4.6,18200,10.7,NA,NA
"ET6.1",2025-08-14,0.5,27.8,7.1,8,1650,0.8,NA,"0.4"
"ET6.1",2025-08-14,1,27.8,7.1,7.9,1660,0.8,NA,NA
"ET6.1",2025-08-14,2,27.8,7.1,7.7,1660,0.8,NA,NA
"ET6.1",2025-08-14,3,27.7,7.1,7.7,1670,0.8,NA,NA
"ET6.1",2025-08-14,3.7,27.7,7.1,7.6,1670,0.8,NA,NA
"ET6.2",2025-08-20,0.5,25.6,7.6,6.8,19000,11.3,NA,"0.6"
"ET6.2",2025-08-20,1,25.8,7.7,7,19300,11.5,NA,NA
"ET6.2",2025-08-20,2,25.8,7.7,7.1,20100,12,NA,NA
"ET6.2",2025-08-20,2.4,25.8,7.7,7,20200,12,NA,NA
"ET7.1",2025-08-20,0.5,26,7.5,6.5,19700,11.7,NA,"0.6"
"ET7.1",2025-08-20,1,26,7.5,6.5,19700,11.8,NA,NA
"ET7.1",2025-08-20,2,25.9,7.5,6.6,19900,11.9,NA,NA
"ET7.1",2025-08-20,3,25.9,7.5,6.6,19900,11.9,NA,NA
"ET7.1",2025-08-20,4,25.9,7.5,6.6,19900,11.9,NA,NA
"ET7.1",2025-08-20,5,25.9,7.5,6.6,19900,11.9,NA,NA
"ET7.1",2025-08-20,6,25.9,7.5,6.6,19900,11.9,NA,NA
"ET7.1",2025-08-20,6.6,25.9,7.5,6.5,19900,11.9,NA,NA
"ET8.1",2025-08-18,0.5,28.7,7.6,6.4,25000,15.2,NA,"0.6"
"ET8.1",2025-08-18,1,28.7,7.6,6.3,25100,15.2,NA,NA
"ET8.1",2025-08-18,2,28.7,7.6,6.3,25100,15.2,NA,NA
"ET8.1",2025-08-18,3,28.6,7.6,6.2,25100,15.2,NA,NA
"ET8.1",2025-08-18,3.9,28.6,7.6,6.1,25200,15.2,NA,NA
"ET9.1",2025-08-18,0.5,28.8,7.9,6.6,26800,16.4,NA,"0.8"
"ET9.1",2025-08-18,1,28.8,7.8,6.6,26800,16.4,NA,NA
"ET9.1",2025-08-18,2,28.7,7.8,6.6,26800,16.4,NA,NA
"ET9.1",2025-08-18,3,28.7,7.8,6.6,26800,16.4,NA,NA
"ET9.1",2025-08-18,4,28.7,7.8,6.5,26800,16.4,NA,NA
"ET9.1",2025-08-18,4.3,28.7,7.8,6.4,26800,16.4,NA,NA
"ET10.1",2025-08-13,0.5,26.9,6.7,5.2,720,0.4,NA,"0.5"
"ET10.1",2025-08-13,1,26.9,6.7,5.2,730,0.4,NA,NA
"ET10.1",2025-08-13,2,26.9,6.7,5.2,740,0.4,NA,NA
"ET10.1",2025-08-13,3,26.9,6.7,5.2,740,0.4,NA,NA
"ET10.1",2025-08-13,4,26.9,6.7,5.2,760,0.4,NA,NA
"ET10.1",2025-08-13,5,26.9,6.7,5.2,790,0.4,NA,NA
"ET10.1",2025-08-13,6,26.9,6.7,5.1,790,0.4,NA,NA
"EE1.1",2025-08-12,0.5,27.1,8.3,8.4,18500,10.9,NA,"1.5"
"EE1.1",2025-08-12,1,27.1,8.3,8.4,18500,10.9,NA,NA
"EE1.1",2025-08-12,2,27,8.3,8.2,18600,11,NA,NA
"EE1.1",2025-08-12,3,26.9,8.3,8.1,18600,11,NA,NA
"EE1.1",2025-08-12,4,26.9,8.3,7.9,18700,11.1,NA,NA
"EE1.1",2025-08-12,5,26.9,8.1,7.2,19200,11.4,NA,NA
"EE1.1",2025-08-12,6,26.7,8,6.5,19400,11.5,NA,NA
"EE1.1",2025-08-12,7,26.4,7.5,2.9,20700,12.3,NA,NA
"EE1.1",2025-08-12,8,26.4,7.3,0.4,22300,13.4,NA,NA
"EE1.1",2025-08-12,9,26.4,7.3,0.1,23800,14.4,NA,NA
"EE1.1",2025-08-12,10,26.5,7.3,0.1,25100,15.3,NA,NA
"EE1.1",2025-08-12,11,26.5,7.3,0.1,25900,15.8,NA,NA
"EE1.1",2025-08-12,12,26.5,7.3,0.2,26200,16,NA,NA
"EE1.1",2025-08-12,12.5,26.5,7.2,0.2,26300,16,NA,NA
"EE2.1",2025-08-14,0.5,27.3,8,6.9,18800,11.1,NA,"1"
"EE2.1",2025-08-14,1,27.3,8,6.8,18800,11.1,NA,NA
"EE2.1",2025-08-14,2,27.2,8,6.5,18800,11.1,NA,NA
"EE2.1",2025-08-14,3,27.1,7.9,6.2,18900,11.2,NA,NA
"EE2.1",2025-08-14,4,27,7.9,6,18900,11.2,NA,NA
"EE2.1",2025-08-14,5,27,7.8,5.7,19000,11.2,NA,NA
"EE2.1",2025-08-14,6,26.9,7.7,5.1,19200,11.4,NA,NA
"EE2.1",2025-08-14,7,26.9,7.7,5,19200,11.4,NA,NA
"EE2.2",2025-08-14,0.5,28.1,8.1,7.5,18900,11.2,NA,"1.2"
"EE2.2",2025-08-14,1,28,8.1,7.2,19100,11.3,NA,NA
"EE2.2",2025-08-14,2,27.8,8,6.6,19300,11.4,NA,NA
"EE2.2",2025-08-14,3,27.8,7.8,5.8,19600,11.6,NA,NA
"EE2.2",2025-08-14,4,27.6,7.6,4.6,19900,11.8,NA,NA
"EE2.2",2025-08-14,5,27.5,7.6,4,20000,11.9,NA,NA
"EE2.2",2025-08-14,6,27.4,7.4,2.8,20300,12.1,NA,NA
"EE2.2",2025-08-14,7,27.1,7.3,2.1,20800,12.4,NA,NA
"EE2.2",2025-08-14,8,26.7,7.2,0.6,21800,13,NA,NA
"EE2.2",2025-08-14,9,26.7,7.2,0.6,21900,13.2,NA,NA
"EE2.2",2025-08-14,10,26.6,7.2,0.5,22000,13.2,NA,NA
"EE2.2",2025-08-14,10.4,26.6,7.2,0.4,22100,13.3,NA,NA
"EE3.0",2025-08-20,0.5,25.8,7.9,7.2,22100,13.3,NA,"0.9"
"EE3.0",2025-08-20,1,25.6,7.8,7,22200,13.4,NA,NA
"EE3.0",2025-08-20,2,25.6,7.8,7,22300,13.4,NA,NA
"EE3.0",2025-08-20,3,25.6,7.8,7,22300,13.4,NA,NA
"EE3.0",2025-08-20,4,25.6,7.8,7,22400,13.4,NA,NA
"EE3.0",2025-08-20,5,25.6,7.8,7,22400,13.4,NA,NA
"EE3.0",2025-08-20,6,25.6,7.8,7,22400,13.4,NA,NA
"EE3.0",2025-08-20,6.8,25.6,7.8,7,22400,13.4,NA,NA
"EE3.1",2025-08-20,0.5,26.3,7.7,6,26900,16.4,NA,"1.2"
"EE3.1",2025-08-20,1,26.2,7.7,6,26900,16.4,NA,NA
"EE3.1",2025-08-20,2,26.2,7.7,5.9,26900,16.4,NA,NA
"EE3.1",2025-08-20,3,26.1,7.7,5.7,27000,16.5,NA,NA
"EE3.1",2025-08-20,4,26.1,7.7,5.6,27000,16.5,NA,NA
"EE3.1",2025-08-20,5,26.1,7.7,5.5,27100,16.6,NA,NA
"EE3.1",2025-08-20,6,26.2,7.6,5.4,27200,16.7,NA,NA
"EE3.1",2025-08-20,7,26.2,7.6,5.4,27200,16.7,NA,NA
"EE3.1",2025-08-20,8,26.3,7.6,5.2,27400,16.8,NA,NA
"EE3.1",2025-08-20,9,26.3,7.6,5.2,27400,16.8,NA,NA
"EE3.1",2025-08-20,10,26.3,7.6,5.2,27500,16.9,NA,NA
"EE3.1",2025-08-20,10.7,26.3,7.6,5.2,27500,16.9,NA,NA
"EE3.2",2025-08-18,0.5,27.7,7.9,6.7,28000,17.1,NA,"1.2"
"EE3.2",2025-08-18,1,27.7,7.9,6.6,28000,17.1,NA,NA
"EE3.2",2025-08-18,2,27.7,7.9,6.5,28000,17.1,NA,NA
"EE3.2",2025-08-18,3,27.6,7.9,6.3,28000,17.1,NA,NA
"EE3.2",2025-08-18,5,27.5,7.8,6,28000,17.1,NA,NA
"EE3.2",2025-08-18,7,27.5,7.8,5.9,28000,17.1,NA,NA
"EE3.2",2025-08-18,9,27.7,7.8,5.7,28500,17.5,NA,NA
"EE3.2",2025-08-18,11,27.6,7.8,5.6,28800,17.7,NA,NA
"EE3.2",2025-08-18,13,27.5,7.7,5.3,28800,17.7,NA,NA
"EE3.2",2025-08-18,15,27.2,7.6,4,30000,18.5,NA,NA
"EE3.2",2025-08-18,17,26.6,7.5,2.7,31100,19.3,NA,NA
"EE3.2",2025-08-18,18,26.6,7.5,2.6,31100,19.3,NA,NA
"EE3.2",2025-08-18,19,26.6,7.5,2.6,31100,19.3,NA,NA
"EE3.2",2025-08-18,21,26.5,7.5,2.4,31300,19.4,NA,NA
"EE3.2",2025-08-18,23,26.4,7.5,2,31600,19.6,NA,NA
"EE3.2",2025-08-18,25,26.4,7.5,2,31600,19.6,NA,NA
"EE3.2",2025-08-18,26,26.4,7.5,2,31600,19.6,NA,NA
"EE3.3",2025-08-18,0.5,28.3,7.9,6.7,30400,18.8,NA,NA
"EE3.3",2025-08-18,1,28.2,7.9,6.4,30400,18.8,NA,NA
"EE3.3",2025-08-18,2,28.2,7.9,6.1,30400,18.8,NA,NA
"EE3.3",2025-08-18,2.9,28.1,7.9,5.9,30500,18.8,NA,NA
"LE2.2",2025-08-11,0.5,26.8,8,7,16500,9.7,NA,"1.3"
"LE2.2",2025-08-11,1,26.5,8.1,7.1,16500,9.7,NA,NA
"LE2.2",2025-08-11,2,26.3,8,6.7,16700,9.8,NA,NA
"LE2.2",2025-08-11,3,26.3,8,6.5,16800,9.8,NA,NA
"LE2.2",2025-08-11,4,26.2,8,6.5,16800,9.9,NA,NA
"LE2.2",2025-08-11,5,26.3,8,6.4,17000,10,NA,NA
"LE2.2",2025-08-11,6,26.3,7.9,6.2,17200,10.1,NA,NA
"LE2.2",2025-08-11,7,26.4,7.8,5.3,17700,10.4,NA,NA
"LE2.2",2025-08-11,8,26.6,7.7,4.4,18500,10.9,NA,NA
"LE2.2",2025-08-11,9,26.6,7.6,3.4,19300,11.4,NA,NA
"LE2.2",2025-08-11,10,26.6,7.5,3,19600,11.6,NA,NA
"LE2.2",2025-08-11,10.8,26.6,7.5,2.8,19800,11.7,NA,NA
"CCM0069",2025-08-14,0,29.2,7.4,7,1880,1,NA,"0.3"
"TRQ0088",2025-08-14,0,27.7,6.9,4.1,16400,9.6,NA,"0.4"
"TRQ0146",2025-08-14,0,28.3,7.4,4.9,2700,1.4,NA,"0.2"
"XDJ9007",2025-08-14,0,27.6,7.1,6.1,7520,4.1,NA,"0.3"
"WIW0141",2025-08-14,0,27.6,7.1,6.4,3710,2,NA,"0.3"
"XCI4078",2025-08-20,0.5,25.4,7.8,6.9,23300,14.1,NA,"0.6"
"XCI4078",2025-08-20,1,25.2,7.8,6.9,23300,14.1,NA,NA
"XCI4078",2025-08-20,2,25.2,7.8,6.9,23300,14.1,NA,NA
"XCI4078",2025-08-20,3,25.2,7.8,6.8,23400,14.1,NA,NA
"BXK0031",2025-08-13,0,27.6,6.9,4.4,10500,10.9,NA,"0.3"
